Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,122.38,142.09,97.66,90.32,141.31,183.7,236,156.04,135.19,161.24,216.36,257.74,228.65,336.74,344.87,338.26,312.05,266.42,244.69,198.41,119.63,215.72,184.63,144.71,110.42,189.07,139.81,124.11,105.28,182.89,618,421,420,514,379,300,379,452,535,365,Upgrade
Short-Term Investments,57.47,24.27,25.75,57.15,46.16,38.4,30.64,21.06,16.99,17.72,13.43,28.83,34.82,35.19,32.98,61.21,139.99,402.34,130.03,132.37,121.57,96.19,65.32,72.06,77.41,56.14,52.11,46.58,57.24,62.07,-,-,-,-,-,-,-,-,-,-,Upgrade
Cash & Cash Equivalents,179.85,166.36,123.41,147.47,187.46,222.1,266.63,177.1,152.19,178.96,229.78,286.56,263.46,371.93,377.86,399.47,452.04,668.76,374.72,330.78,241.2,311.91,249.95,216.77,187.83,245.21,191.92,170.69,162.52,244.96,618,421,420,514,379,300,379,452,535,365,Upgrade
Cash Growth,-4.06%,-25.10%,-53.71%,-16.73%,23.18%,24.11%,16.04%,-38.20%,-42.24%,-51.88%,-39.19%,-28.26%,-41.72%,-44.38%,0.84%,20.77%,87.41%,114.41%,49.92%,52.60%,28.41%,27.20%,30.23%,26.99%,15.57%,0.10%,-68.94%,-59.46%,-61.30%,-52.34%,63.06%,40.33%,10.82%,13.72%,-29.16%,-17.81%,-2.32%,13.00%,32.43%,52.08%,Upgrade
Receivables,533.31,524.94,544.35,538.28,478.75,479.12,503.41,504.01,481.48,494.64,501.19,506.69,482.24,468.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,417","1,384","1,304","1,281","1,323","1,287","1,194","1,167","1,203","1,191",Upgrade
Other Current Assets,70.93,87.5,56.71,57.35,85.13,62.51,61.11,65.7,68.26,58.71,61.95,65.99,64.37,50.84,557.04,537.78,510.35,500.19,514.14,497.28,479.55,489.97,470.73,454.32,437.89,420.31,435.83,426.97,395.45,390.19,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Current Assets,784.08,778.8,724.48,743.1,751.35,763.73,831.15,746.81,701.93,732.3,792.92,859.24,810.07,891.4,934.9,937.25,962.39,"1,168.95",888.86,828.07,720.75,801.88,720.68,671.09,625.72,665.52,627.75,597.67,557.97,635.15,-,-,-,-,-,-,-,-,-,-,Upgrade
"Property, Plant & Equipment",417.34,413.87,408.75,402.48,396.07,374.8,277.94,280.4,282.27,265.34,254.91,246.57,238.3,221.38,194.17,173.06,144.65,130.83,121.68,94.65,88.45,83.15,75.37,71.12,68.69,69.14,58.31,58.99,58.92,59.09,0,0,0,0,0,0,0,0,0,0,Upgrade
Long-Term Investments,990.47,"1,003.49",978.58,965.89,"1,016.81","1,054.12","1,052.61","1,069.81","1,054.18","1,067.06","1,057.41",925.45,857.22,823.62,734.87,670.69,577.37,392.86,648.76,650.2,689.93,732.65,758.4,750.86,721.91,740.31,743.22,703.5,668.84,651.41,-,-,-,-,-,-,-,-,-,-,Upgrade
Other Long-Term Assets,32.08,43.3,65.94,68.75,59.62,49.41,74.86,66.62,60.73,52.42,54.11,51.6,51.91,79.84,110.64,108.66,115.04,85.69,100.2,79.36,74.36,48.18,76.98,74.17,73.72,73.99,55.74,54.67,54.9,61.65,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Long-Term Assets,"1,439.89","1,460.66","1,453.27","1,437.12","1,472.51","1,478.33","1,405.41","1,416.84","1,397.17","1,384.82","1,366.42","1,223.62","1,147.42","1,124.84","1,039.69",952.4,837.07,609.38,870.65,824.21,852.73,863.98,910.75,896.14,864.32,883.44,857.27,817.16,782.66,772.15,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Assets,"2,223.97","2,239.46","2,177.75","2,180.22","2,223.85","2,242.06","2,236.56","2,163.64","2,099.1","2,117.12","2,159.34","2,082.86","1,957.49","2,016.24","1,974.58","1,889.65","1,799.46","1,778.33","1,759.5","1,652.28","1,573.48","1,665.86","1,631.43","1,567.23","1,490.04","1,548.96","1,485.02","1,414.83","1,340.62","1,407.3","18,115","18,069","17,993","17,758","17,578","17,460","16,931","16,676","16,384","15,879",Upgrade
Accounts Payable,491.05,465.94,459.25,447.85,474.38,409.06,428.82,434.58,440.8,413.04,423.67,420.18,400.36,397.92,404.39,392.2,376.18,352.86,370.22,350.47,336.64,332.66,335.39,319.75,300.81,298.71,312.77,308.06,282.15,284.07,0,0,0,0,0,0,0,0,0,0,Upgrade
Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,109","3,007","2,845","2,834","2,896","2,788","2,625","2,598","2,654","2,553",Upgrade
Current Debt,0,0,0,40,2.13,2.1,2.08,2.06,2.05,2.03,2.02,2,2,1.98,1.96,1.91,1.89,1.87,1.4,0.93,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Upgrade
Other Current Liabilities,120.52,199.17,174.95,148.72,124.82,219.7,183.37,155.22,128.59,212.59,180.77,166.94,139.36,187.81,162.48,141.25,124.45,192.33,172.89,146.47,111.01,177.25,148.01,111.27,103.41,170.89,140.49,107.44,89.61,161.63,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Current Liabilities,611.57,665.11,634.19,636.57,601.33,630.86,614.26,591.86,571.44,627.67,606.46,589.12,541.72,587.71,568.82,535.36,502.52,547.07,544.51,497.86,447.65,509.91,483.4,431.02,404.22,469.6,453.26,415.5,371.76,445.7,-,-,-,-,-,-,-,-,-,-,Upgrade
Long-Term Debt,0,0,0,0,91.18,91.73,92.27,92.8,93.31,93.83,94.34,94.85,95.34,95.84,96.35,96.86,97.38,97.86,98.33,98.8,74.73,74.73,49.73,49.74,24.75,24.77,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Upgrade
