Metrics,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,+69 Quarters
Cash & Equivalents,445.33,437.14,503.27,526.97,773.01,673.9,681.87,658.34,602.68,560.14,585.61,457.71,343.49,336.22,359.8,323.96,218.34,170.38,208.62,213.06,233.63,221.93,194.73,161.76,155.35,173.29,228.41,187.44,175.17,180.15,158.91,157.9,122.07,115.24,116.38,118.86,88.79,174.02,196.63,242.84,Upgrade
Short-Term Investments,32.02,32.57,33.22,33.58,34.98,34.99,35.98,18.36,17.77,18.17,19.57,22.61,23.89,26.05,25.81,26.36,27.07,27.47,29.26,30.49,31.56,31.68,32.44,31.93,30,20.95,24.22,23.72,22.93,23.15,23.5,25.02,25.34,24.73,20.01,15.22,14.19,13.76,12.73,14.58,Upgrade
Cash & Cash Equivalents,477.35,469.71,536.49,560.55,808,708.89,717.85,676.7,620.45,578.3,605.18,480.31,367.37,362.27,385.61,350.32,245.4,197.85,237.88,243.55,265.19,253.61,227.18,193.69,185.35,194.24,252.62,211.16,198.1,203.29,182.41,182.92,147.41,139.96,136.39,134.08,102.98,187.78,209.35,257.42,Upgrade
Cash Growth,-40.92%,-33.74%,-25.26%,-17.16%,30.23%,22.58%,18.62%,40.89%,68.89%,59.63%,56.94%,37.11%,49.70%,83.10%,62.10%,43.84%,-7.46%,-21.99%,4.71%,25.74%,43.07%,30.57%,-10.07%,-8.27%,-6.43%,-4.45%,38.49%,15.44%,34.39%,45.25%,33.75%,36.43%,43.15%,-25.46%,-34.85%,-47.92%,-38.02%,-16.63%,3.15%,6.33%,Upgrade
Receivables,257.41,227.49,204.1,226.49,188.31,157.39,151.19,161.07,171.57,156.22,155.01,151.4,168.14,145.43,146.31,153.46,176.36,159.89,156.64,145.26,165.49,144.85,148.33,147.46,130.83,109.68,97.8,104.67,105.93,98.63,95.06,91.86,100.04,88.45,90.35,86.07,97.56,76.35,73.29,69.14,Upgrade
Other Current Assets,123.9,132,129.75,86.44,94.36,82.29,64.54,82.28,75.69,69.57,81.74,76.72,65.59,38.51,51.89,45.4,66.21,33.45,36.4,40.81,41.39,28.55,33.87,32.04,27.86,20.74,18.86,67.2,23.31,18.93,26.7,29.44,34.48,17.32,23.04,19.96,31.5,16.84,35.39,33.53,Upgrade
Total Current Assets,858.65,829.21,870.35,873.47,"1,090.66",948.57,933.58,920.05,867.71,804.09,841.93,708.43,601.11,546.22,583.81,549.17,487.97,391.18,430.92,429.61,472.07,427.01,409.38,373.18,344.04,324.66,369.28,383.02,327.34,320.85,304.17,304.21,281.93,245.73,249.78,240.1,232.04,280.97,318.03,360.09,Upgrade
"Property, Plant & Equipment",231.96,233.42,240.3,262.51,321.03,350.31,370.44,386.91,388.9,392.71,382.03,391.05,370.95,354.68,119.38,105.29,104.83,101.57,100.55,94.38,97.47,98.73,100.45,97.44,89.45,90.44,84.62,78.08,75.67,69.72,59.26,54.46,56.69,55.91,57.64,58.05,60.63,64.28,65.37,67.71,Upgrade
Goodwill and Intangibles,"2,847.13","2,857.83","2,861.76","2,891.6",921.21,922.34,889.19,880.42,876.94,873.47,830.8,815.69,818.88,823,810.18,820.16,836.44,835.93,850.77,860.58,881.6,881.35,881.1,871.2,611.53,616.69,546.08,558.37,596.09,610.57,348.34,348.79,349.21,317.5,327.46,331.89,334.94,299.56,280.8,280.45,Upgrade
Other Long-Term Assets,63.32,57.08,41.9,40.99,41.26,33.15,31.73,31.06,29.96,29.15,28.63,32.54,37.64,38.33,46.76,37.28,35.76,37.24,37.22,22.6,21.36,23.51,22.38,16.19,16.81,14.38,19.19,19.5,22.6,16.55,24.89,20.61,21.75,27.34,28.33,29.6,26.37,26.34,26,27.08,Upgrade
Total Long-Term Assets,"3,142.42","3,148.33","3,143.96","3,195.09","1,283.5","1,305.8","1,291.36","1,298.39","1,295.79","1,295.34","1,241.46","1,239.28","1,227.47","1,216.02",976.32,962.73,977.03,974.74,988.53,977.56,"1,000.43","1,003.59","1,003.94",984.83,717.79,721.51,649.89,655.96,694.36,696.84,432.5,423.86,427.65,400.75,413.44,419.53,421.93,390.19,372.16,375.24,Upgrade
Total Assets,"4,001.08","3,977.54","4,014.31","4,068.56","2,374.16","2,254.36","2,224.94","2,218.45","2,163.51","2,099.43","2,083.39","1,947.71","1,828.57","1,762.23","1,560.13","1,511.9","1,464.99","1,365.93","1,419.45","1,407.17","1,472.49","1,430.6","1,413.32","1,358.01","1,061.83","1,046.17","1,019.16","1,038.98","1,021.71","1,017.69",736.67,728.08,709.57,646.48,663.21,659.64,653.97,671.16,690.2,735.33,Upgrade
Accounts Payable,120.22,122.71,108.4,100.32,90.26,105.48,85.78,80.67,80.61,84.74,82.09,80.05,73.45,87.17,79.62,67.17,66.85,61.27,72.06,62.77,59.4,67.67,59.21,63.61,51.12,50.53,45.84,38.03,39.21,36.53,33.88,31.45,30.29,31,26.97,27.3,27.82,29.71,29.86,26.89,Upgrade
Deferred Revenue,170.33,158.96,159.25,177.53,79.39,62.5,71.5,73.8,77.35,55.59,63.31,67.61,68.53,51.26,57.74,62.26,67.65,50.29,57.53,64.54,70.03,48.14,51.42,53.69,37.25,32.94,33.25,34.08,44.04,40.8,38.49,44.32,40.58,34.53,36.5,37.66,35.42,30.16,29.32,33.32,Upgrade
Current Debt,28.57,28.97,29.19,30.76,31.01,31.24,31.58,32.42,31.98,30.95,29.06,29.23,27.83,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Current Liabilities,91.68,73.38,141.46,104.11,92.58,73.34,126.85,94.04,81.36,56.61,101.84,70.42,58.72,39.82,81.56,62.09,64.28,45.56,91.54,70.49,57.07,45.8,90.51,64.83,66.72,52.75,79.13,82.59,56.79,51.41,67.41,59.08,50.83,55.04,63.82,54.24,46.05,37.85,59.07,44.93,Upgrade
