Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,169.08,162.79,172.71,168.37,186.28,176.55,173.77,198.91,168.6,144.15,212.17,146.67,142.07,140.83,137.36,135.23,144.42,130.11,121.01,137.38,142.37,124.7,127.06,134.11,141.27,126.69,127.9,131.02,142.2,125.38,227.54,218.56,193.65,193.24,187.77,169.33,162.16,154.4,153.58,141.45,Upgrade
Cash & Cash Equivalents,169.08,162.79,172.71,168.37,186.28,176.55,173.77,198.91,168.6,144.15,212.17,146.67,142.07,140.83,137.36,135.23,144.42,130.11,121.01,137.38,142.37,124.7,127.06,134.11,141.27,126.69,127.9,131.02,142.2,125.38,227.54,218.56,193.65,193.24,187.77,169.33,162.16,154.4,153.58,141.45,Upgrade
Cash Growth,-9.23%,-7.79%,-0.61%,-15.35%,10.48%,22.47%,-18.10%,35.62%,18.68%,2.36%,54.46%,8.46%,-1.63%,8.24%,13.51%,-1.56%,1.44%,4.34%,-4.76%,2.44%,0.78%,-1.57%,-0.65%,2.36%,-0.66%,1.05%,-43.79%,-40.05%,-26.57%,-35.12%,21.18%,29.07%,19.42%,25.16%,22.26%,19.71%,5.81%,31.50%,30.47%,2.46%,Upgrade
Receivables,"2,629.92","2,547.17","2,432.94","2,287.47","2,045.6","1,925.28","1,881.11","1,850.4","1,871.34","1,935.07","2,024.02","2,108.82","2,220.1","2,329.93","2,322.86","2,305.95","2,293.72","2,275.78","2,230.18","2,206.05","2,200.88","2,195.8","2,209.11","2,207.21","2,186.92","2,172.37","2,160.32","2,128.23","2,018.4","1,909.49","1,823.53","1,710.57","1,616.51","1,536.16","1,411.01","1,265.11","1,191.18","1,129.91","1,068.04",970.13,Upgrade
"Property, Plant & Equipment",1.46,1.66,1.7,1.36,0.99,1.13,1.12,1.01,0.83,0.83,0.99,1.27,1.39,1.51,1.7,1.73,1.76,1.84,1.8,1.9,1.65,1.75,1.91,2.09,1.93,2.02,1.92,1.79,1.66,1.72,1.72,1.69,1.42,1.16,1.07,1.01,0.84,0.77,0.61,0.55,Upgrade
Total Assets,"2,836.62","2,752.77","2,650.52","2,500.47","2,277.55","2,159.58","2,106.6","2,103.74","2,095.81","2,145.9","2,309.23","2,337.46","2,468.3","2,539.25","2,537.46","2,524.81","2,531.25","2,485.68","2,443.57","2,440.67","2,438.98","2,424.84","2,450.39","2,447.8","2,430.98","2,410.4","2,389.04","2,354.91","2,249.96","2,128.93","2,160.39","2,031.9","1,905.45","1,833.06","1,704.92","1,541.07","1,459.95","1,396.37","1,333.51","1,225.04",Upgrade
Accounts Payable,59.83,55.42,55.98,62.42,56.99,43.65,51.92,52.14,50.37,43.11,49.06,47.42,56.93,47.08,55.43,53.96,54.8,31.69,33.32,27.31,33.57,28.72,29.26,25.2,23.72,24.98,33.56,38.51,32.89,29.51,28.86,22.37,21.67,21.66,22.87,24.25,24.87,24.84,33.82,29.67,Upgrade
Total Liabilities,"2,593.83","2,524.38","2,432.34","2,302.18","2,093.68","1,989.37","1,945.21","1,955.22","1,957.33","2,012.53","2,180.59","2,212.38","2,346.8","2,336.61","2,334.56","2,324.13","2,333.12","2,288.56","2,251.26","2,251.05","2,251.65","2,240.9","2,255.69","2,254.55","2,241.32","2,224.18","2,209.86","2,182.94","2,083.27","1,967.77","2,005.14","1,885.97","1,768.44","1,705.81","1,583.42","1,429.37","1,356.52","1,301.76","1,251.83","1,152.04",Upgrade
Total Debt,"2,534.01","2,468.96","2,376.36","2,239.77","2,036.69","1,945.72","1,893.28","1,903.08","1,906.96","1,969.42","2,131.53","2,164.96","2,289.87","2,289.53","2,279.13","2,270.17","2,278.31","2,256.87","2,217.94","2,223.74","2,218.08","2,212.19","2,226.43","2,229.34","2,217.6","2,199.21","2,176.3","2,144.44","2,050.38","1,938.26","1,976.28","1,863.6","1,746.77","1,684.15","1,560.54","1,405.12","1,331.65","1,276.93","1,218.01","1,122.36",Upgrade
Debt Growth,24.42%,26.89%,25.52%,17.69%,6.80%,-1.20%,-11.18%,-12.10%,-16.72%,-13.98%,-6.48%,-4.63%,0.51%,1.45%,2.76%,2.09%,2.72%,2.02%,-0.38%,-0.25%,0.02%,0.59%,2.30%,3.96%,8.16%,13.46%,10.12%,15.07%,17.38%,15.09%,26.64%,32.63%,31.17%,31.89%,28.12%,25.19%,26.00%,33.22%,34.12%,26.19%,Upgrade
Common Stock,29.49,28.91,31.43,36.95,47.84,55.3,72.4,73.2,72.88,72.93,72.2,72.4,71.79,71.26,70.68,70.3,69.54,70.27,70.44,70.96,71.82,71.58,71.89,75.11,76.1,77.13,77.51,77.66,79.65,81.34,82.81,82.33,81.95,80.51,78.82,76.79,75.55,73.42,71.57,68.76,Upgrade
Retained Earnings,216.34,202.51,188.38,162.97,137.65,116.53,97.57,83.88,74.17,69.01,64.87,61.1,58.13,139.81,139.78,137.94,136.14,134.4,129.05,125.85,122.68,119.54,129.49,124.82,120.25,115.77,108.31,100.96,93.69,86.47,77.5,68.66,60.12,51.79,43.78,36.01,28.98,22.28,15.75,9.88,Upgrade
Comprehensive Income,-3.03,-3.03,-1.62,-1.62,-1.62,-1.62,-8.57,-8.57,-8.57,-8.57,-8.42,-8.42,-8.42,-8.42,-7.55,-7.55,-7.55,-7.55,-7.18,-7.18,-7.18,-7.18,-6.68,-6.68,-6.68,-6.68,-6.65,-6.65,-6.65,-6.65,-5.05,-5.05,-5.05,-5.05,-1.1,-1.1,-1.1,-1.1,-5.64,-5.64,Upgrade
Shareholders' Equity,242.79,228.39,218.18,198.29,183.87,170.21,161.39,148.52,138.48,133.36,128.64,125.08,121.5,202.64,202.9,200.68,198.13,197.12,192.31,189.62,187.32,183.94,194.7,193.25,189.67,186.22,179.17,171.97,166.69,161.16,155.26,145.94,137.02,127.25,121.5,111.7,103.43,94.6,81.69,73.01,Upgrade
Total Liabilities and Equity,"2,836.62","2,752.77","2,650.52","2,500.47","2,277.55","2,159.58","2,106.6","2,103.74","2,095.81","2,145.9","2,309.23","2,337.46","2,468.3","2,539.25","2,537.46","2,524.81","2,531.25","2,485.68","2,443.57","2,440.67","2,438.98","2,424.84","2,450.39","2,447.8","2,430.98","2,410.4","2,389.04","2,354.91","2,249.96","2,128.93","2,160.39","2,031.9","1,905.45","1,833.06","1,704.92","1,541.07","1,459.95","1,396.37","1,333.51","1,225.04",Upgrade
Net Cash / Debt,"-2,364.92","-2,306.17","-2,203.65","-2,071.4","-1,850.42","-1,769.18","-1,719.52","-1,704.17","-1,738.36","-1,825.27","-1,919.37","-2,018.3","-2,147.8","-2,148.7","-2,141.78","-2,134.94","-2,133.89","-2,126.76","-2,096.93","-2,086.36","-2,075.71","-2,087.49","-2,099.36","-2,095.23","-2,076.33","-2,072.52","-2,048.4","-2,013.42","-1,908.18","-1,812.88","-1,748.74","-1,645.04","-1,553.12","-1,490.9","-1,372.77","-1,235.79","-1,169.49","-1,122.53","-1,064.43",-980.92,Upgrade
