Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+49 Quarters
Cash & Equivalents,"1,137.61",152.63,"1,439.22","2,449.62","2,967","3,296.64","3,263.92","3,120.26","2,108.03","1,864.29","1,809.68","2,651.25",886.14,442.62,821.39,966.61,900.3,686.7,709.49,457.8,484.07,504.88,652.78,473.53,425.53,136.55,154.78,221.96,196.17,251.84,285.63,185.11,145.22,214.01,231.89,269.02,236.98,204.79,163.79,147.23,Upgrade
Short-Term Investments,"2,078.48",0,"1,890.14","1,914.01","1,846.54","1,806.18","1,560.4","1,454.42","1,418.01","1,368.22","1,310.68","1,266.62","1,248.42","1,441.31","1,337.4","1,260.82","1,099.78","1,095.34","1,051.77","1,057.66","1,237.18",867.65,831.48,700.35,720.67,812.97,704.42,812.38,821.55,723.49,542.63,759.43,771.21,603.91,607.93,549.18,551.8,543.52,533.76,535.44,Upgrade
Cash & Cash Equivalents,"3,216.1",152.63,"3,329.36","4,363.63","4,813.54","5,102.82","4,824.32","4,574.68","3,526.04","3,232.51","3,120.36","3,917.87","2,134.56","1,883.92","2,158.79","2,227.43","2,000.08","1,782.04","1,761.27","1,515.47","1,721.25","1,372.53","1,484.27","1,173.88","1,146.19",949.52,859.2,"1,034.34","1,017.72",975.33,828.26,944.54,916.42,817.91,839.82,818.2,788.78,748.31,697.56,682.67,Upgrade
Cash Growth,-33.19%,-97.01%,-30.99%,-4.61%,36.51%,57.86%,54.61%,16.76%,65.19%,71.58%,44.54%,75.89%,6.72%,5.72%,22.57%,46.98%,16.20%,29.84%,18.66%,29.10%,50.17%,44.55%,72.75%,13.49%,12.62%,-2.65%,3.74%,9.51%,11.05%,19.25%,-1.38%,15.44%,16.18%,9.30%,20.39%,19.85%,48.40%,29.15%,152.69%,291.99%,Upgrade
Other Current Assets,0,0,0,0,0,"8,513.16","8,626.39","8,992.81","9,354.15","9,244.7","9,591.42","9,594.9","8,457.18","7,839.26","7,740.03","7,666.81","7,682.03","7,526.06","7,554.67","7,505.07","6,920.3","5,716.97","5,728.93","5,980.63","5,742.18","5,643.6","5,688.94","5,526.97","4,093.88","4,174.02","4,379.39","3,923.33","3,543.13","3,016.85","2,991.54","3,029.19","2,929.21","2,903.32","2,907.72","2,939.52",Upgrade
Total Current Assets,"3,216.1",152.63,"3,329.36","4,363.63","4,813.54","13,615.98","13,450.71","13,567.48","12,880.19","12,477.21","12,711.78","13,512.77","10,591.74","9,723.18","9,898.82","9,894.24","9,682.11","9,308.09","9,315.93","9,020.54","8,641.54","7,089.5","7,213.2","7,154.51","6,888.38","6,593.12","6,548.14","6,561.31","5,111.6","5,149.35","5,207.65","4,867.86","4,459.55","3,834.77","3,831.36","3,847.39","3,717.99","3,651.64","3,605.27","3,622.19",Upgrade
"Property, Plant & Equipment",321.94,382.93,295.35,289.75,277.76,270.77,270.81,265.64,261.83,260.24,256.91,257.53,236.74,231.81,231.06,230.18,227.46,211.8,210.72,208,207.13,194.9,196.98,199.93,198.66,198.57,202.96,202.33,178.15,173.7,172.94,172.49,166.16,155.77,154.34,152.65,152.98,153.44,152.71,150.31,Upgrade
Long-Term Investments,"2,639.96",0,"2,445.16","2,469.69","2,286.62","1,967.07","1,581.83","1,476.11","1,440.24","1,391.13","1,334.22","1,314.6","1,297.18","1,491.46","1,387.59","1,316.79","1,154.49","1,150.73","1,109.29","1,116.82","1,297.46",928.96,893.97,764.29,785.78,879.46,774.72,878.1,888.47,792.53,617.79,839.62,"1,023.38",856.28,857.27,779.67,784.68,747.87,692.23,704.62,Upgrade
Goodwill,477.23,458.48,458.48,457.16,457.16,457.19,457.19,452.33,452.33,452.33,446.73,446.73,446.73,446.82,446.42,442.88,442.88,433.66,427.12,425.63,416.79,270.25,270.9,268.25,264.91,264.91,264.58,257.49,157.66,154.84,152.44,153.19,156.52,113.16,111.76,111.76,104.51,104.45,104.52,102.91,Upgrade
Intangible Assets,73.24,43.16,44.85,44.88,47.56,50.38,50.84,42.27,44.81,45.53,45.78,48.63,51.45,54.4,57.4,58.39,61.33,58.75,58.17,60.67,57.49,38.57,39.75,40.07,37.05,37.86,39.75,41.52,29.29,26.15,23.08,22.02,23.09,22.51,17.72,18.37,15.08,15.61,16.17,15.06,Upgrade
