Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Cash & Equivalents,31.29,40.26,36.01,50.95,91.61,97.04,350.49,266.77,99.47,35.37,50.55,130.96,38.54,44.7,29,63.92,72.4,17.14,24.79,34.83,21.1,30.42,48.51,34.96,26.64,29.45,46.16,37.13,21.32,20.97,19.88,24.54,20.67,19.51,19.23,15.15,14.85,28.2,-,-,Upgrade
Cash & Cash Equivalents,31.29,40.26,36.01,50.95,91.61,97.04,350.49,266.77,99.47,35.37,50.55,130.96,38.54,44.7,29,63.92,72.4,17.14,24.79,34.83,21.1,30.42,48.51,34.96,26.64,29.45,46.16,37.13,21.32,20.97,19.88,24.54,20.67,19.51,19.23,15.15,14.85,28.2,0,0,Upgrade
Cash Growth,-65.84%,-58.51%,-89.72%,-80.90%,-7.90%,174.38%,593.31%,103.70%,158.07%,-20.87%,74.31%,104.89%,-46.77%,160.76%,17.00%,83.51%,243.11%,-43.66%,-48.90%,-0.37%,-20.80%,3.30%,5.10%,-5.85%,24.94%,40.46%,132.21%,51.33%,3.18%,7.45%,3.38%,61.98%,39.13%,-30.82%,-,-,-,507.69%,-,-,Upgrade
"Property, Plant & Equipment",47.7,49.59,50.33,51.3,55.2,58.08,61.62,62.59,56.63,56.3,57.07,56.77,54.57,50.92,49.09,46.1,45.72,40.23,39.83,39.25,38.09,37.54,33.71,31.51,31.43,31.72,31.84,30.15,30.76,30.63,29.92,29.44,29.14,28.54,30.82,31.1,29.87,28.2,-,-,Upgrade
Goodwill and Intangibles,42.86,43.15,43.36,43.58,43.8,44.04,44.28,43.97,32,32.23,32.47,32.72,32.21,31.04,26.12,26.41,27.14,19.79,19.9,19.95,20.14,19.93,13.27,3.21,3.22,3.23,3.24,3.25,3.27,3.18,3.19,3.2,3.21,3.22,2.68,2.68,2.68,2.68,-,-,Upgrade
Total Assets,"2,751.67","2,753.81","2,661.69","2,590.61","2,572.71","2,513.2","2,696.05","2,672.91","2,407.96","2,321.18","2,323.25","2,359.36","2,199.37","2,148.92","2,018.01","1,996.64","1,961.89","1,786.47","1,735.32","1,697.47","1,644.19","1,622.73","1,476.42","1,225.53","1,175.84","1,158.96","1,154.21","1,126.93","1,073.53","1,031.56",937.75,921.86,868.08,879.35,784.6,729.07,673.96,634.95,-,-,Upgrade
Total Liabilities,"2,533.21","2,538.03","2,455.99","2,371.24","2,339.05","2,270.61","2,459.72","2,422.19","2,159.71","2,077.9","2,085.98","2,122.66","1,966.1","1,906.94","1,807.56","1,791.14","1,758.88","1,604.21","1,556.91","1,520.24","1,470.76","1,450.01","1,323.55","1,074.73","1,027.5","1,046.2","1,040.63","1,014.17",962.04,922.21,829.62,814.98,762.69,775.97,682.43,671.13,617.47,579.46,-,-,Upgrade
Total Debt,353.35,439.74,385.95,292.62,131.24,135.66,136.4,140.48,135.66,175,233.23,212.19,220.2,183.32,208,222.59,211.4,232.55,250.05,277.84,232.11,212.55,209.36,167.78,140.59,126.5,116.11,126.06,137.25,170.21,86.16,97.81,51.35,141.69,54.09,88.44,50.61,44.63,-,-,Upgrade
Debt Growth,169.24%,224.16%,182.96%,108.30%,-3.26%,-22.48%,-41.52%,-33.80%,-38.39%,-4.54%,12.13%,-4.67%,4.16%,-21.17%,-16.82%,-19.89%,-8.92%,9.41%,19.44%,65.59%,65.09%,68.03%,80.32%,33.10%,2.44%,-25.68%,34.76%,28.89%,167.27%,20.13%,59.30%,10.59%,1.47%,217.47%,-,-,-,44.77%,-,-,Upgrade
Common Stock,155.93,156.49,156.06,158.26,163.84,165.28,164.87,166.26,166.26,170.09,170.04,172.57,173.32,179.89,150.87,150.79,154.94,139.62,140.88,141.75,140.7,141.1,122.16,122.06,121.73,88.6,88.96,90.07,91.19,91.36,91.26,91.63,91.53,91.45,92.25,49.3,49.26,49.22,-,-,Upgrade
