Metrics,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,+25 Quarters
Cash & Equivalents,96.08,47.05,12.65,101.49,52.87,144.07,73.31,19.98,29.92,33.9,65.4,25.8,39.45,81.11,24.12,61,62.09,4.24,43.25,13.73,13.78,8.72,18.41,27.77,22.09,23.29,22.88,27.47,7.03,27.16,12.59,6.56,20.06,11.55,3.49,12.7,6.59,4.96,28.15,36.37,Upgrade
Cash & Cash Equivalents,96.08,47.05,12.65,101.49,52.87,144.07,73.31,19.98,29.92,33.9,65.4,25.8,39.45,81.11,24.12,61,62.09,4.24,43.25,13.73,13.78,8.72,18.41,27.77,22.09,23.29,22.88,27.47,7.03,27.16,12.59,6.56,20.06,11.55,3.49,12.7,6.59,4.96,28.15,36.37,Upgrade
Cash Growth,81.72%,-67.34%,-82.75%,408.02%,76.73%,325.02%,12.10%,-22.55%,-24.17%,-58.21%,171.14%,-57.71%,-36.47%,1811.71%,-44.24%,344.23%,350.69%,-51.33%,134.92%,-50.56%,-37.62%,-62.57%,-19.53%,1.09%,213.98%,-14.26%,81.69%,318.61%,-64.94%,135.25%,261.14%,-48.32%,204.59%,132.85%,-87.61%,-65.08%,-46.16%,-21.06%,339.05%,27.89%,Upgrade
Receivables,0.36,0.36,0.38,0.47,0.45,0.36,0.36,3.45,2.75,0.28,0.28,0.29,0.27,1.44,0.28,1.52,2.22,0.17,0.24,0.34,0.23,0.36,0.51,0.53,0.42,0.5,0.46,0.17,0.47,0.17,0.27,0.17,0.17,0.18,0.17,0.17,0.15,0.17,1.7,0.23,Upgrade
Total Assets,"1,078.16","1,038.97",973.03,"1,002.04",876.24,811.71,745.81,708.67,592.15,586.06,578.81,514,530.87,574.91,516.84,476.34,470.67,454.04,441.13,362.02,360.34,351.91,356.13,361.92,318.65,305.53,299.85,295.87,295.05,271.74,268.31,272.75,263.56,261,247.23,239.23,215.17,210.77,224.06,208.23,Upgrade
Accounts Payable,13.61,10.93,11.02,9.84,14.08,14.33,14.49,13.17,8.66,6.61,5.91,5.64,18.12,12.31,10.52,9.36,8.68,7.69,7.62,7.52,7.16,6.78,6.57,5.16,7.12,6.93,7.29,6.97,6.7,6.67,6.96,7.82,7.04,5.44,5.18,4.89,6.58,4.24,22.57,6.96,Upgrade
Total Liabilities,731.2,703.2,635.82,656.8,520.46,469.11,421.7,388.33,287.97,286.2,280.64,232.37,226.58,292.73,292.5,289.55,289.8,280.78,268.47,217.17,216.64,213.07,222.67,234.32,191.36,177.85,171.28,168.74,169.9,144.47,143.06,149.26,140.96,138.68,127.41,122.55,101.74,99.56,111.61,95.74,Upgrade
Total Debt,711.13,685.16,620.02,637.56,498.88,447.8,401.22,372.42,274.05,277.22,271.24,224.66,204.88,277.44,277.79,277.45,277.15,269.48,257.59,206.74,206.49,204.31,213.06,227.35,181.48,169.82,160.96,160.7,160.75,136.06,133.82,134.53,132.12,132.2,121.2,117,94.29,92.3,88.3,88.3,Upgrade
Debt Growth,42.54%,53.01%,54.53%,71.20%,82.04%,61.53%,47.92%,65.77%,33.76%,-0.08%,-2.36%,-19.03%,-26.08%,2.96%,7.84%,34.20%,34.22%,31.90%,20.90%,-9.06%,13.78%,20.31%,32.36%,41.47%,12.89%,24.81%,20.29%,19.45%,21.67%,2.92%,10.41%,14.99%,40.12%,43.23%,37.26%,32.50%,56.37%,389.66%,494.61%,341.50%,Upgrade
Common Stock,321.91,321.81,322.84,325.45,328.07,321.57,305.53,304.8,304.89,288.6,288.71,289.49,289.49,289.76,240.31,206,203.56,218.18,217.36,189.49,188.98,198.22,194.23,192.46,190.49,189.59,189.54,189.76,188.72,188.28,187.65,185.29,184.88,184.86,184.86,184.86,184.86,184.86,174.83,174.83,Upgrade
