Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,161.75,166.49,223.76,195.02,180.87,157.78,215.03,183.19,182.83,160,167.17,171.26,160.11,170.6,217.64,150.15,143.99,175.55,171.53,149.72,157.5,156.85,175.8,155.24,137.31,147.79,167.14,151.78,139.91,130.59,175.04,127.68,133.73,139.64,169.91,178.54,182.07,157.63,205.88,142.57,Upgrade
Cash & Cash Equivalents,161.75,166.49,223.76,195.02,180.87,157.78,215.03,183.19,182.83,160,167.17,171.26,160.11,170.6,217.64,150.15,143.99,175.55,171.53,149.72,157.5,156.85,175.8,155.24,137.31,147.79,167.14,151.78,139.91,130.59,175.04,127.68,133.73,139.64,169.91,178.54,182.07,157.63,205.88,142.57,Upgrade
Cash Growth,-10.57%,5.52%,4.06%,6.46%,-1.07%,-1.39%,28.63%,6.96%,14.19%,-6.21%,-23.19%,14.06%,11.19%,-2.82%,26.88%,0.29%,-8.58%,11.92%,-2.43%,-3.55%,14.70%,6.13%,5.18%,2.28%,-1.86%,13.17%,-4.51%,18.88%,4.62%,-6.48%,3.02%,-28.49%,-26.55%,-11.41%,-17.48%,25.23%,36.25%,0.34%,49.47%,24.58%,Upgrade
"Property, Plant & Equipment",67.87,69.05,69.34,69.43,71.03,72.09,71.93,72.48,72.71,74.21,73.06,74.56,76.5,75.63,75.71,76.65,78.39,78.97,78.28,78.58,80.07,81.31,81.42,82.19,83.14,84.19,84.15,84.6,86.41,88.83,87.76,87.65,88.15,89.26,89.02,87.97,87.65,88.33,86.89,87.81,Upgrade
Goodwill and Intangibles,288.16,288.55,289.08,289.26,288.83,289.47,290.12,290.78,291.46,292.28,293.1,293.95,285.96,286.79,287.63,288.51,289.4,290.37,291.35,292.4,280.55,281.46,283.95,284.95,280.29,281.25,280.59,281.2,282.13,283.22,280.36,281.53,282.72,283.95,285.18,286.45,287.88,290.55,291.91,292.58,Upgrade
Total Assets,"11,839.73","11,739.3","11,640.74","11,720.46","12,147.83","12,012.11","11,994.41","11,574.95","11,537.25","10,932.91","10,850.21","10,847.18","9,953.54","9,715.93","9,661.39","9,635.72","9,533.51","9,556.36","9,547.28","9,467.14","9,230.83","9,136.81","9,155.4","9,076.42","8,945.49","8,867.27","8,773.02","8,624.78","8,472.96","8,262.65","8,161.56","8,072.49","7,863.86","7,807.34","7,867.03","7,869.51","7,753.13","7,652.18","7,668.9","7,534.52",Upgrade
Total Liabilities,"10,628.07","10,565.74","10,484.2","10,531.9","10,945.58","10,761.66","10,752.95","10,349.89","10,346.27","9,745.29","9,684.1","9,704.53","8,841.36","8,595.53","8,562.79","8,560.9","8,499.46","8,538.45","8,553.13","8,488.21","8,278.1","8,178.64","8,200.16","8,136.06","8,018.65","7,953.95","7,863.68","7,728.43","7,591.24","7,380.64","7,285.35","7,196.51","6,986.37","6,943.16","7,009.59","7,012.37","6,920.93","6,835.61","6,873.34","6,742.94",Upgrade
Total Debt,703.25,787.95,277.89,265.8,278.79,311.48,313.31,304.11,308.77,406.73,446.74,602.99,714.28,820.68,628.7,794.83,719.78,"1,046.62",986.66,"1,028.97",776.03,909.19,872.06,"1,021.34",745.46,886.99,800.37,877.93,579.44,674.12,594.16,743.89,425.14,548.94,607.89,886.8,766.75,866.06,783.44,795.92,Upgrade
Debt Growth,152.25%,152.97%,-11.31%,-12.60%,-9.71%,-23.42%,-29.87%,-49.57%,-56.77%,-50.44%,-28.94%,-24.14%,-0.76%,-21.59%,-36.28%,-22.75%,-7.25%,15.12%,13.14%,0.75%,4.10%,2.50%,8.96%,16.34%,28.65%,31.58%,34.70%,18.02%,36.29%,22.80%,-2.26%,-16.11%,-44.55%,-36.62%,-22.41%,11.42%,7.13%,42.95%,35.09%,21.56%,Upgrade
Common Stock,405.86,405.16,404.92,404.31,410.38,417.59,424.93,428.63,430.51,438.15,437.44,436.84,436.36,443.21,442.44,441.75,441.43,439.88,439.35,438.64,437.94,436.54,435.8,434.99,434.51,433.08,429.2,425.43,423.95,442.19,436.88,449.75,458.19,457.25,451.5,450.69,449.16,447.55,441.63,446.61,Upgrade
Retained Earnings,979.72,958.43,935.17,909.03,883.25,856.2,831.02,805.72,777.17,749.06,726.65,703.32,678.61,696.21,679.09,658.11,627.56,621.2,603.92,585.04,555.78,543.71,536.11,523.26,511.93,501.76,492.13,482.07,471.65,462.23,452.7,442.45,432.84,423.96,414.7,413.01,394.59,385.79,377.05,366.56,Upgrade
Comprehensive Income,-173.92,-190.03,-183.54,-124.78,-91.38,-23.34,-14.49,-9.29,-16.7,0.42,2.02,2.49,-2.79,-19.03,-22.92,-25.04,-34.93,-43.17,-49.11,-44.76,-40.99,-22.08,-16.66,-17.89,-19.59,-21.52,-11.98,-11.15,-13.87,-22.42,-13.37,-16.22,-13.53,-17.03,-8.75,-6.56,-11.55,-16.77,-23.12,-21.59,Upgrade
Shareholders' Equity,"1,211.66","1,173.55","1,156.55","1,188.56","1,202.25","1,250.45","1,241.46","1,225.06","1,190.98","1,187.62","1,166.11","1,142.65","1,112.18","1,120.4","1,098.6","1,074.82","1,034.06","1,017.91",994.16,978.93,952.73,958.18,955.24,940.36,926.84,913.32,909.35,896.35,881.73,882,876.22,875.97,877.49,864.18,857.44,857.14,832.2,816.57,795.56,791.58,Upgrade
Total Liabilities and Equity,"11,839.73","11,739.3","11,640.74","11,720.46","12,147.83","12,012.11","11,994.41","11,574.95","11,537.25","10,932.91","10,850.21","10,847.18","9,953.54","9,715.93","9,661.39","9,635.72","9,533.51","9,556.36","9,547.28","9,467.14","9,230.83","9,136.81","9,155.4","9,076.42","8,945.49","8,867.27","8,773.02","8,624.78","8,472.96","8,262.65","8,161.56","8,072.49","7,863.86","7,807.34","7,867.03","7,869.51","7,753.13","7,652.18","7,668.9","7,534.52",Upgrade
Net Cash / Debt,-541.5,-621.46,-54.13,-70.77,-97.92,-153.7,-98.28,-120.93,-125.94,-246.74,-279.57,-431.72,-554.18,-650.09,-411.06,-644.68,-575.79,-871.07,-815.13,-879.25,-618.53,-752.34,-696.26,-866.1,-608.15,-739.2,-633.23,-726.15,-439.53,-543.53,-419.13,-616.22,-291.42,-409.31,-437.98,-708.26,-584.68,-708.44,-577.56,-653.35,Upgrade
Book Value Per Share,28.24,27.39,27.00,27.75,27.85,28.85,28.65,28.21,27.33,27.22,26.74,26.21,25.37,25.59,25.09,24.56,23.65,23.31,22.77,22.44,21.86,22.01,21.95,21.64,21.36,21.16,21.11,20.87,20.45,20.37,20.04,19.89,19.85,19.76,19.62,19.62,18.97,18.85,18.25,18.07,Upgrade
