Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Cash & Equivalents,"2,094.1","1,755.6","2,366.3","2,116","1,997.5","1,523.1","3,418.5","3,514.9","2,830.1","2,151.7","2,228.2","2,058.1","1,562.4","1,781.8","2,213.2","1,802.4","1,657.4","1,425.2","2,090.6","1,484.4","1,681.4","1,902.7","1,869.4","1,542.2","1,580.8","1,204.9","1,401","1,275.2","1,322.9","1,172.3","1,164.4","1,269.2","1,810.4","1,506.1","1,644.5","1,704.3","1,739.3","1,398","1,693.3","1,455.9",Upgrade
Cash & Cash Equivalents,"2,094.1","1,755.6","2,366.3","2,116","1,997.5","1,523.1","3,418.5","3,514.9","2,830.1","2,151.7","2,228.2","2,058.1","1,562.4","1,781.8","2,213.2","1,802.4","1,657.4","1,425.2","2,090.6","1,484.4","1,681.4","1,902.7","1,869.4","1,542.2","1,580.8","1,204.9","1,401","1,275.2","1,322.9","1,172.3","1,164.4","1,269.2","1,810.4","1,506.1","1,644.5","1,704.3","1,739.3","1,398","1,693.3","1,455.9",Upgrade
Cash Growth,4.84%,15.26%,-30.78%,-39.80%,-29.42%,-29.21%,53.42%,70.78%,81.14%,20.76%,0.68%,14.19%,-5.73%,25.02%,5.86%,21.42%,-1.43%,-25.10%,11.83%,-3.75%,6.36%,57.91%,33.43%,20.94%,19.50%,2.78%,20.32%,0.47%,-26.93%,-22.16%,-29.19%,-25.53%,4.09%,7.73%,-2.88%,17.06%,35.26%,59.03%,37.11%,49.74%,Upgrade
Receivables,730.4,748.7,741.4,773.2,919.5,"1,058.3",941.6,918.2,885.9,863.1,714.8,655.7,585.3,646.6,620.6,619.8,604.6,549.6,583.1,564.4,593.6,565.3,507.9,488.7,482.5,455.1,446.9,427.4,428.1,446,431.4,449.4,447.3,442.8,423.6,426,419.7,398.8,365.6,366.5,Upgrade
"Property, Plant & Equipment","1,030.7","1,035.1","1,035.6",905.4,900.8,937.4,825.3,818.4,814.1,813,821.1,816.9,812.8,785.2,790.1,792.1,794.4,661.3,657,655.2,650.2,652,635,624.3,625.2,615.1,615.6,620.8,612.7,607.1,603,607.3,599,586.4,572.3,576.2,571.8,572.9,567.5,558.7,Upgrade
Goodwill and Intangibles,"3,246.6","3,272.6","3,484.4","3,511.5","3,530.2","3,606.6",665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,Upgrade
Total Assets,"12,156.6","11,643.3","11,993.2","11,768.7","12,348","12,509","11,450.7","11,279.2","10,764.4","10,659","10,134.6","9,477.3","8,636.9","9,330.4","9,397.8","8,912.3","8,458.9","7,689.3","8,530.6","7,882.2","7,374.3","7,535.4","7,379.6","6,532.6","6,275.6","6,225","6,723.5","6,581.7","6,203.9","5,106.9","5,266.6","5,415.5","5,962","5,644.4","5,768","5,669","5,462.9","5,033.1","5,126.8","4,798.9",Upgrade
Accounts Payable,359.9,406.7,382.8,361,417.3,431,309.8,246.2,228.9,187.7,186.9,194.3,198.5,214.5,203.3,193,210,228.5,249.9,220,241.3,216.2,193.5,185.8,185.8,180.8,205,180.6,172,170.6,172.8,168.5,137.9,143.4,150.6,121.2,119.4,103.9,97.3,114.4,Upgrade
Total Liabilities,"2,082.7","1,956.4","2,297.9","2,031.1","2,231","2,255.3","2,102","2,505.8","1,743.3","1,390.3","1,665.9","1,636.5","1,231.9","1,107.3","1,455.1","1,320.9","1,261.2",824.7,"1,209.5","1,028.4",925.9,718.2,897.8,736.4,816.3,529.2,775.9,610.4,615,344.9,593,448.4,960,249.2,540.5,395.4,425.7,215,586.2,488.4,Upgrade
Total Debt,323.9,329.6,320,204.7,211.8,249.2,142.1,138.5,146,154.1,175.3,166.4,172.6,146.3,146.4,154.9,161.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Debt Growth,52.93%,32.26%,125.19%,47.80%,45.07%,61.71%,-18.94%,-16.77%,-15.41%,5.33%,19.74%,7.42%,6.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
