Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Cash & Equivalents,64.26,31.17,41.58,27.23,88.84,163.47,67.69,120.67,214.84,70.28,87.01,118.56,36.16,52.57,43.04,48.6,32.24,31.73,47.31,46.63,42.22,100.38,35.69,54.59,69.53,38.57,45.08,79.55,78.66,94.62,75.29,82.33,85.37,77.33,55.05,66.9,95.53,112.05,82.2,37.45,Upgrade
Cash & Cash Equivalents,64.26,31.17,41.58,27.23,88.84,163.47,67.69,120.67,214.84,70.28,87.01,118.56,36.16,52.57,43.04,48.6,32.24,31.73,47.31,46.63,42.22,100.38,35.69,54.59,69.53,38.57,45.08,79.55,78.66,94.62,75.29,82.33,85.37,77.33,55.05,66.9,95.53,112.05,82.2,37.45,Upgrade
Cash Growth,-27.66%,-80.93%,-38.58%,-77.43%,-58.65%,132.60%,-22.20%,1.78%,494.11%,33.67%,102.17%,143.93%,12.18%,65.71%,-9.03%,4.23%,-23.66%,-68.39%,32.55%,-14.57%,-39.27%,160.28%,-20.83%,-31.38%,-11.60%,-59.24%,-40.12%,-3.38%,-7.87%,22.36%,36.76%,23.08%,-10.64%,-30.99%,-33.03%,78.62%,22.35%,111.59%,6.86%,-21.13%,Upgrade
"Property, Plant & Equipment",8.04,7.99,7.91,8.06,8.18,8.38,8.43,8.47,8.35,8.23,7.26,7.26,7.41,7.62,7.8,7.74,8.1,8.48,8.87,9.13,9.43,9.4,8.92,9.17,9.16,9.41,8.91,8.74,9,9.29,9.49,9.58,9.79,9.95,10.44,10.54,10.56,10.54,10.57,6.37,Upgrade
Goodwill and Intangibles,53.78,53.78,53.88,54.02,54.16,54.3,54.44,54.61,54.79,54.96,55.13,55.31,55.48,55.66,55.83,56,56.18,56.35,56.52,56.62,56.71,56.8,41.55,41.6,41.65,41.61,30.84,30.87,30.91,30.94,31.01,31.09,31.18,31.26,31.35,31.43,31.51,31.6,31.54,24.06,Upgrade
Total Assets,"2,463.89","2,422.52","2,425.7","2,353.59","2,423.03","2,450.14","2,348.38","2,280.55","2,200.52","2,004.1","1,950.56","1,913.73","1,618.65","1,596.76","1,584.13","1,613.23","1,564.24","1,537.84","1,519.43","1,589.9","1,623","1,661.66","1,423.03","1,444.84","1,459.53","1,443.32","1,307.78","1,290.81","1,271.54","1,276.74","1,234","1,217.1","1,198.41","1,192.18","1,164.12","1,160.69","1,139.5","1,145.64","1,091.79",871.37,Upgrade
Total Liabilities,"2,281.84","2,247.86","2,266.88","2,183.34","2,231.37","2,202.29","2,101.83","2,029.5","1,958.68","1,759.08","1,714.78","1,685.17","1,399.97","1,368.63","1,350.95","1,381.55","1,336.78","1,318.1","1,305.99","1,378.72","1,415.05","1,452.1","1,241.79","1,267.67","1,289.41","1,279.29","1,151.45","1,134.13","1,125.76","1,137.41","1,096.54","1,083.79","1,063.86","1,061.14","1,031.11","1,029.76","1,013.33","1,025.59",964.91,759.83,Upgrade
Total Debt,69.64,115.6,94.56,48.85,39.49,39.45,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,10.16,59.16,12.16,15.16,5.16,35.16,5.16,5.16,5.16,5.16,5.16,5.56,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,Upgrade
Debt Growth,76.34%,193.00%,1734.39%,847.62%,666.05%,665.35%,-,-,-,-,-49.24%,-91.29%,-57.59%,-65.98%,96.99%,68.27%,135.79%,193.99%,-,581.96%,-,-7.20%,-,-,-,7.76%,-,-,-,-,-,-,-,-,-,-,-,-43.69%,-43.69%,-43.69%,Upgrade
Common Stock,61.92,61.49,61.26,60.98,62.89,66.82,68.27,75.27,79.73,79.42,79.27,79.06,78.85,89.38,94.52,98.21,102.4,103.85,104.51,104.23,103.98,103.31,72.43,72.34,72.22,71.65,54.85,54.7,54.62,54.42,54.35,54.38,54.28,54.22,54.13,54.07,54.02,53.98,60.95,48.42,Upgrade
