Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+3 Quarters
Cash & Equivalents,13.89,12.77,13.2,31.32,54.37,78.35,84.54,52.03,14.9,41.62,30.71,15.85,16.73,18.91,21.56,20.98,22.15,27.17,30.19,29.27,29.12,33.35,32.81,31.65,30.86,40.58,41.89,39.42,41.65,205.11,178.15,164.36,113.15,130.06,103.86,214.91,287.8,145.88,105.15,227.85,Upgrade
Short-Term Investments,-,-,-,-,12.22,0,0,39.8,102.67,47.36,14.2,14.13,19.41,20.05,19.73,20.74,15.72,14.77,17.9,17.07,16.76,19.89,18.05,-,-,17.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Cash & Cash Equivalents,13.89,12.77,13.2,31.32,66.59,78.35,84.54,91.83,117.57,88.98,44.91,29.98,36.14,38.95,41.29,41.72,37.87,41.94,48.1,46.34,45.87,53.24,50.86,31.65,30.86,58.52,41.89,39.42,41.65,205.11,178.15,164.36,113.15,130.06,103.86,214.91,287.8,145.88,105.15,227.85,Upgrade
Cash Growth,-79.15%,-83.70%,-84.39%,-65.90%,-43.36%,-11.95%,88.26%,206.33%,225.30%,128.43%,8.76%,-28.15%,-4.56%,-7.12%,-14.15%,-9.96%,-17.45%,-21.23%,-5.43%,46.39%,48.67%,-9.02%,21.41%,-19.70%,-25.91%,-71.47%,-76.48%,-76.02%,-63.19%,57.70%,71.53%,-23.52%,-60.68%,-10.84%,-1.23%,-5.68%,1011.45%,38.91%,-,-,Upgrade
Receivables,0,0,0,0,0,0,0,0.68,2.01,3.41,34.97,3.89,4.14,5.01,4.17,3.99,3.71,3.97,4.01,4.25,4.03,4.15,4.68,4.93,5.09,5.27,4.93,5.49,4.68,46.03,35.51,45.98,32.93,28.56,20.75,13.56,11.49,10.69,6.27,3.22,Upgrade
Other Current Assets,-,-,-,-,1.75,1.84,2.88,2.88,2.88,4.22,4.28,2.33,2.59,3.19,2.01,3.07,2.1,1.55,1.17,1.37,1.44,1.02,3.17,-,-,1.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Total Current Assets,-,-,-,-,68.35,80.19,87.43,95.39,122.47,96.61,84.15,36.19,42.87,47.15,47.47,48.78,43.68,47.46,53.28,51.96,51.34,58.41,58.71,-,-,65.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
"Property, Plant & Equipment",0,0,0,0,0.79,0,0.86,0.89,0.93,0.66,0.68,4.07,4.16,0.73,4.46,2.73,2.78,0,0,0,0,0,0,0,0,0,0,0,0,735.87,816.88,669.41,563.95,532.38,419.07,249.81,129.75,35.9,15.76,3.81,Upgrade
Long-Term Investments,-,-,-,-,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Other Long-Term Assets,-,-,-,-,0.36,1.29,0.48,0.42,0.59,2.48,4.99,1.98,2.03,5.37,1.71,1.6,1.53,1.91,1.64,1.48,1.53,1.97,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
