Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,292.05,299.39,753.9,952.11,"1,988.41","2,028.69","1,396.3","1,016.75",891.83,545.33,400.59,355.63,187.41,170.99,260.48,192.15,224.97,199.74,159.47,179.44,145.5,155.97,185.75,119.23,211.7,199.78,120.48,111.3,107.23,95.16,127.89,100.8,100.33,106,129.11,127.73,142.95,215.87,106.54,103.64,Upgrade
Cash & Cash Equivalents,292.05,299.39,753.9,952.11,"1,988.41","2,028.69","1,396.3","1,016.75",891.83,545.33,400.59,355.63,187.41,170.99,260.48,192.15,224.97,199.74,159.47,179.44,145.5,155.97,185.75,119.23,211.7,199.78,120.48,111.3,107.23,95.16,127.89,100.8,100.33,106,129.11,127.73,142.95,215.87,106.54,103.64,Upgrade
Cash Growth,-85.31%,-85.24%,-46.01%,-6.36%,122.96%,272.01%,248.56%,185.90%,375.86%,218.93%,53.79%,85.08%,-16.69%,-14.39%,63.34%,7.08%,54.62%,28.06%,-14.15%,50.49%,-31.27%,-21.93%,54.18%,7.13%,97.42%,109.95%,-5.79%,10.42%,6.88%,-10.23%,-0.95%,-21.09%,-29.81%,-50.90%,21.19%,23.25%,12.78%,83.92%,22.92%,33.76%,Upgrade
Receivables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62,10.33,11.64,15.87,22.04,25.51,29.78,34.32,40.05,44.98,Upgrade
"Property, Plant & Equipment",42.34,42.99,43.88,46.03,46.9,47.92,48.7,50.97,52.08,53.17,56.81,58.23,59.36,60.01,59.22,73.05,75.16,32.11,32.35,32.81,32.13,32.62,32.8,33.99,34.29,14.91,14.5,14.51,14.81,14.84,14.4,14.73,14.91,14.75,18.05,17.93,18.03,18.18,19.05,20.54,Upgrade
Goodwill and Intangibles,380.84,382.08,383.38,384.69,386.02,387.45,389.19,280.93,282.24,283.65,232.16,233.54,234.93,236.42,238.88,240.45,238.68,125.9,126.49,127.11,127.74,128.4,129.09,128.64,125.64,32.49,32.69,32.92,33.17,33.41,33.66,33.93,34.21,34.5,34.79,35.1,35.43,35.75,36.47,37.08,Upgrade
Total Assets,"13,325.98","13,054.17","12,994.79","13,084.51","13,706.77","13,537.36","12,888.02","10,346.99","10,190.7","9,751.57","8,367.98","8,357.5","7,500.64","7,333.79","7,346.79","7,181.86","6,932.76","5,645.66","5,517.54","5,509.92","5,383.1","5,289.23","5,231.49","5,038.7","5,106.23","4,081.33","3,909.64","3,761.67","3,709.91","3,608.48","3,516.54","3,371.08","3,275.3","3,277","3,209.59","3,175.44","3,139.95","3,170.2","3,108.06","3,094.42",Upgrade
Total Liabilities,"11,733.16","11,531.91","11,548.57","11,637.09","12,233.59","12,008.24","11,448.38","9,228.69","9,098.2","8,672.6","7,485.71","7,489.54","6,654.21","6,466.61","6,500.7","6,356.35","6,134.92","5,041.86","4,930.7","4,935.84","4,828.09","4,740.65","4,685.15","4,489.94","4,568.31","3,694.23","3,528.55","3,390.04","3,350.52","3,257.65","3,172.98","3,038.65","2,949.19","2,960.76","2,900.84","2,873.88","2,848.5","2,890.49","2,830.32","2,846.75",Upgrade
Total Debt,469.06,579.55,352.72,431.86,433.88,558.76,497.87,488.45,483.17,554.72,692.55,681.35,569.25,628.84,802.24,743.47,548.77,411.61,680.94,646.88,509.33,544.52,586.07,536.25,504.23,382.52,375.83,335.17,381.1,437.13,326.49,318.35,249.67,440.69,363.93,382.65,377.13,326.91,361.25,463.39,Upgrade
Debt Growth,8.11%,3.72%,-29.15%,-11.59%,-10.20%,0.73%,-28.11%,-28.31%,-15.12%,-11.79%,-13.67%,-8.36%,3.73%,52.78%,17.81%,14.93%,7.74%,-24.41%,16.19%,20.63%,1.01%,42.35%,55.94%,59.99%,32.31%,-12.49%,15.11%,5.28%,52.64%,-0.81%,-10.29%,-16.80%,-33.80%,34.80%,0.74%,-17.42%,1.80%,-20.29%,0.85%,50.42%,Upgrade
