Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Cash & Equivalents,6.93,5.45,7.13,5.97,7.34,18.08,15.08,50.67,15.89,32.43,23.48,20.84,19.21,29.64,23.98,26.87,22.01,17.73,9.91,7.03,10.19,7.2,9.41,15.25,16.04,8.33,8.22,13.62,20.52,13.87,9.11,4.93,8.64,5.74,14.5,4.9,9.4,14.6,31.76,2.4,Upgrade
Cash & Cash Equivalents,6.93,5.45,7.13,5.97,7.34,18.08,15.08,50.67,15.89,32.43,23.48,20.84,19.21,29.64,23.98,26.87,22.01,17.73,9.91,7.03,10.19,7.2,9.41,15.25,16.04,8.33,8.22,13.62,20.52,13.87,9.11,4.93,8.64,5.74,14.5,4.9,9.4,14.6,31.76,2.4,Upgrade
Cash Growth,-5.56%,-69.86%,-52.71%,-88.22%,-53.82%,-44.24%,-35.79%,143.20%,-17.30%,9.39%,-2.07%,-22.45%,-12.69%,67.23%,142.00%,282.15%,116.01%,146.23%,5.28%,-53.89%,-36.48%,-13.59%,14.55%,11.94%,-21.82%,-39.92%,-9.81%,176.36%,137.41%,141.69%,-37.17%,0.65%,-8.03%,-60.71%,-54.35%,103.79%,44.47%,259.68%,-,-,Upgrade
Receivables,18.09,16.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2.73,0,0,0,Upgrade
Total Assets,559.47,565,532.56,556.33,564.84,590.46,579.45,589.55,544.47,585.12,552.73,590.1,620.42,655.06,692.8,668.56,628.51,579.83,499.07,513.6,512.7,507.43,445.26,465.01,438.7,424.55,387.41,359.05,366.54,357.31,343.5,291.96,265.91,243.59,252.94,246.29,240,225.68,203.79,148.68,Upgrade
Accounts Payable,6.23,6.82,7.32,5.19,4.59,5.53,6.46,4.38,4.43,4.31,4.53,4.79,4.78,6.64,6.49,6.15,6.4,4.75,4.68,5.2,4.99,5.26,12.99,5.03,5.22,5.09,5.89,4.59,4.81,9.59,4.21,21.93,3.55,3.3,9.7,2.94,4.25,3.41,1.51,1.82,Upgrade
Total Liabilities,336.5,339.98,306.6,324.21,319.94,340.99,332.8,344.75,308.31,350.69,322.04,369.5,415.06,405.7,440.41,412.68,369.46,321.06,234.32,242.9,239.7,228.73,161.72,180.7,199.09,183.7,148.32,170.4,178.61,172.78,163.64,115.47,129.98,109.85,120.17,113.1,104.93,87.59,63.66,63.25,Upgrade
Total Debt,328.61,330.11,297.98,316.26,314.15,332.15,325.01,336.39,302.08,343.51,315.79,362.03,408.48,396.24,432.13,403.84,361.08,313.76,228.82,236.03,233.92,221.94,148.19,174.8,193.05,177.87,142.23,165.28,173.56,162.61,159.04,93.15,126.32,106.31,110.36,110.03,100.68,83.94,62.15,61.44,Upgrade
Debt Growth,4.60%,-0.61%,-8.32%,-5.99%,4.00%,-3.31%,2.92%,-7.08%,-26.05%,-13.31%,-26.92%,-10.35%,13.13%,26.29%,88.86%,71.10%,54.36%,41.37%,54.41%,35.03%,21.17%,24.78%,4.19%,5.77%,11.23%,9.39%,-10.57%,77.43%,37.40%,52.96%,44.12%,-15.34%,25.46%,26.64%,77.57%,79.09%,77.47%,52.62%,-,-,Upgrade
Common Stock,298.72,298.72,298.71,298.71,298.71,298.71,297.61,297.61,294.92,294.92,295.37,295.14,288.87,288.87,288.93,288.93,288.93,288.93,288.86,286.67,286.16,286.16,286.29,286.29,235.53,233.54,241.56,189.15,187.95,184.43,179.42,176.35,136.5,134.17,134.81,135.36,136.66,140.05,141.2,85.06,Upgrade
Retained Earnings,-75.76,-73.7,-72.75,-66.59,-53.81,-49.24,-50.96,-52.81,-58.76,-60.48,-64.68,-74.54,-83.52,-39.51,-36.55,-33.04,-29.88,-30.16,-24.11,-15.96,-13.16,-7.46,-2.75,-1.98,4.07,7.31,-2.47,-0.5,-0.02,0.1,0.45,0.14,-0.57,-0.44,-2.04,-2.18,-1.59,-1.96,-1.07,0.37,Upgrade
Shareholders' Equity,222.96,225.02,225.96,232.12,244.9,249.47,246.65,244.8,236.16,234.43,230.68,220.6,205.35,249.36,252.39,255.89,259.05,258.77,264.75,270.71,273.01,278.7,283.54,284.31,239.61,240.85,239.09,188.65,187.93,184.54,179.87,176.49,135.93,133.74,132.77,133.19,135.07,138.09,140.13,85.43,Upgrade
Total Liabilities and Equity,559.47,565,532.56,556.33,564.84,590.46,579.45,589.55,544.47,585.12,552.73,590.1,620.42,655.06,692.8,668.56,628.51,579.83,499.07,513.6,512.7,507.43,445.26,465.01,438.7,424.55,387.41,359.05,366.54,357.31,343.5,291.96,265.91,243.59,252.94,246.29,240,225.68,203.79,148.68,Upgrade
Net Cash / Debt,-321.68,-324.66,-290.85,-310.29,-306.81,-314.07,-309.93,-285.72,-286.19,-311.08,-292.31,-341.19,-389.27,-366.6,-408.16,-376.97,-339.07,-296.04,-218.91,-229,-223.73,-214.74,-138.78,-159.56,-177.01,-169.54,-134.01,-151.65,-153.05,-148.74,-149.93,-88.22,-117.68,-100.57,-95.86,-105.13,-91.29,-69.34,-30.39,-59.03,Upgrade
Net Cash Per Share,-14.85,-14.98,-13.42,-14.32,-14.16,-14.54,-14.39,-13.38,-13.43,-14.60,-13.72,-16.53,-19.04,-17.93,-19.96,-18.44,-16.58,-14.48,-10.72,-11.31,-11.05,-10.60,-6.86,-9.19,-10.67,-10.22,-8.61,-11.66,-11.77,-11.55,-11.95,-7.53,-12.31,-10.57,-10.06,-10.97,-9.35,-9.09,-3.41,-10.24,Upgrade
Book Value Per Share,10.29,10.39,10.43,10.71,11.30,11.55,11.45,11.46,11.09,11.00,10.83,10.69,10.04,12.20,12.35,12.52,12.67,12.66,12.97,13.37,13.49,13.76,14.01,16.37,14.44,14.52,15.37,14.50,14.45,14.33,14.34,15.06,14.21,14.05,13.94,13.90,13.84,18.11,15.71,14.82,Upgrade
