Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+47 Quarters
Cash & Equivalents,105.68,183.43,334.12,317.66,389.02,380.58,372.99,244.46,233.62,184.91,175.53,107.25,58.06,46.94,77.88,33.75,44.75,46.69,35.26,52.67,64.69,87.54,101.53,68.85,51.95,62.65,77.05,40.97,55.8,68.2,93.96,41.33,48.63,45.57,62.22,39.99,50.21,49.92,75.18,51.7,Upgrade
Cash & Cash Equivalents,105.68,183.43,334.12,317.66,389.02,380.58,372.99,244.46,233.62,184.91,175.53,107.25,58.06,46.94,77.88,33.75,44.75,46.69,35.26,52.67,64.69,87.54,101.53,68.85,51.95,62.65,77.05,40.97,55.8,68.2,93.96,41.33,48.63,45.57,62.22,39.99,50.21,49.92,75.18,51.7,Upgrade
Cash Growth,-72.84%,-51.80%,-10.42%,29.94%,66.52%,105.82%,112.49%,127.94%,302.40%,293.91%,125.39%,217.79%,29.73%,0.55%,120.90%,-35.93%,-30.82%,-46.67%,-65.28%,-23.50%,24.51%,39.73%,31.78%,68.07%,-6.88%,-8.14%,-18.00%,-0.89%,14.73%,49.64%,51.02%,3.35%,-3.15%,-8.70%,-17.24%,-22.65%,5.13%,11.73%,36.82%,47.49%,Upgrade
"Property, Plant & Equipment",18.73,18.1,18.13,18.21,18.22,16.42,16.01,13.59,13.8,14.02,14.05,14.16,14.77,14.63,14.55,14.36,14.22,14.29,13.75,13.8,11.18,11.35,11.27,11.46,11.63,11.77,11.92,12.1,12.25,12.23,12.44,12.3,11.47,11.64,11.8,12.05,12.26,12.52,12.63,12.85,Upgrade
Goodwill and Intangibles,5.5,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"1,578.48","1,621.04","1,653.07","1,620.63","1,622.23","1,614.07","1,571.48","1,267.94","1,207.48","1,111.58","1,115.95","1,036.86",879.57,865.19,888.55,839.26,831.38,824.4,770.75,764.72,736.78,745.43,731.05,689.89,663.61,657.98,657.12,604.04,595.32,599.29,606.86,557.59,553.85,538.86,543.1,521.23,519.69,515.73,525.42,493.11,Upgrade
Total Liabilities,"1,449.66","1,502.04","1,546.62","1,504.47","1,499.16","1,479.99","1,441.95","1,161.15","1,105.47","1,011.42","1,019.97",943.94,789.34,780.69,806.77,762.22,758.67,757.47,708.38,705.22,679.49,689.73,675.49,636.96,613.07,609.98,608.81,557.63,550.34,556.79,565.65,518.57,515.74,502.37,508.41,487.63,487.82,485.13,492.26,460.75,Upgrade
Total Debt,26.91,28.93,23.27,20.73,20.17,27.59,23.76,20.4,26.86,29.19,35.47,30.67,18.69,26.32,23.7,18.25,19.22,23.37,18.52,19.03,18.99,20.38,19.03,14.64,17.86,20.23,20.98,16.83,19.24,22.86,20.67,19.23,25.75,28.39,30.19,24.76,26.71,29.71,24.28,22.97,Upgrade
Debt Growth,33.45%,4.86%,-2.08%,1.62%,-24.92%,-5.46%,-33.01%,-33.49%,43.70%,10.88%,49.66%,68.00%,-2.74%,12.65%,27.96%,-4.10%,1.24%,14.64%,-2.67%,30.06%,6.31%,0.75%,-9.28%,-13.04%,-7.16%,-11.48%,1.50%,-12.46%,-25.29%,-19.49%,-31.55%,-22.34%,-3.60%,-4.46%,24.37%,7.79%,50.80%,68.00%,53.90%,63.29%,Upgrade
Common Stock,27.61,27.37,27.24,27.13,26.99,26.8,26.71,7.94,7.86,7.66,7.59,7.5,7.43,7.31,7.2,7.15,7.07,6.94,6.85,6.78,6.54,6.42,6.35,6.25,6.17,5.92,5.82,5.75,6.55,6.48,6.42,6.39,6.35,6.31,6.33,6.3,6.26,6.25,9.35,9.58,Upgrade
Retained Earnings,134,128.39,121.51,115.21,110.47,105.68,100.99,95.23,91.47,87.75,84.09,81.02,78.46,75.14,72.45,68.45,65.82,62.01,59.36,55.66,53.14,49.86,49.33,46.88,45.03,43.05,41.43,39.47,37.64,36.06,34.42,32.82,31.46,30.25,28.9,27.57,26.45,25.51,24.58,23.61,Upgrade
Comprehensive Income,-32.78,-36.76,-42.3,-26.19,-14.38,1.6,1.84,3.63,2.69,4.75,4.3,4.4,4.34,2.05,2.13,1.44,-0.19,-2.02,-3.85,-2.94,-2.39,-0.57,-0.13,-0.21,-0.67,-0.97,1.06,1.19,0.79,-0.04,0.37,-0.18,0.31,-0.06,-0.54,-0.27,-0.85,-1.16,-0.77,-0.84,Upgrade
