Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,784,887,717,678,684,913,763,792,938,"1,091",956,"1,059",865,732,636,607,611,678,319,784,643,671,562,601,549,677,749,496,474,607,470,693,506,653,651,604,409,617,748,696,Upgrade
Cash & Cash Equivalents,784,887,717,678,684,913,763,792,938,"1,091",956,"1,059",865,732,636,607,611,678,319,784,643,671,562,601,549,677,749,496,474,607,470,693,506,653,651,604,409,617,748,696,Upgrade
Cash Growth,14.62%,-2.85%,-6.03%,-14.39%,-27.08%,-16.32%,-20.19%,-25.21%,8.44%,49.04%,50.31%,74.46%,41.57%,7.96%,99.37%,-22.58%,-4.98%,1.04%,-43.24%,30.45%,17.12%,-0.89%,-24.97%,21.17%,15.82%,11.53%,59.36%,-28.43%,-6.32%,-7.04%,-27.80%,14.74%,23.72%,5.83%,-12.97%,-13.22%,-34.14%,5.65%,-23.12%,-2.79%,Upgrade
"Property, Plant & Equipment",628,636,629,638,647,681,678,785,737,753,765,776,791,814,815,829,849,882,"1,821","1,795","1,754","1,751","1,652","1,610","1,498","1,518","1,453","1,141","1,112","1,119","1,086","1,084","1,112","1,171","1,136","1,150","1,156","1,190","1,183","1,203",Upgrade
Goodwill and Intangibles,"2,837","2,846","2,858","2,870","2,812","2,823","2,817","2,832","2,846","2,852","2,867","2,882","2,900","2,917","2,936","2,962","2,816","2,832","2,854","2,877","2,925","2,954","2,899","2,899","2,789","2,830","2,906","1,110","1,117","1,125","1,134","1,140","1,149","1,158","1,177","1,087","1,096","1,106","1,116","1,128",Upgrade
Total Assets,"197,519","189,813","190,051","187,008","181,221","186,346","187,035","181,115","176,203","170,336","170,540","171,192","156,197","144,988","146,691","144,545","141,515","139,613","138,805","137,792","137,049","137,698","136,733","135,824","134,476","136,453","135,805","101,150","98,402","95,131","95,420","94,604","94,204","93,821","89,784","91,798","90,802","92,934","90,708","90,639",Upgrade
Total Liabilities,"183,197","176,359","176,761","172,581","165,913","168,923","169,525","163,174","158,569","152,355","152,818","153,650","138,786","127,950","129,575","127,574","125,589","124,017","123,595","122,690","122,103","122,673","121,483","120,569","119,498","121,213","120,807","89,832","87,331","84,372","84,703","84,003","83,591","83,279","79,281","81,277","80,383","82,614","80,472","80,378",Upgrade
Total Debt,"34,188","28,770","27,057","22,660","13,635","12,803","14,160","14,145","13,524","14,688","13,716","15,717","20,782","13,540","15,352","15,193","15,113","14,595","15,771","16,159","15,498","15,344","16,088","15,965","13,709","14,694","14,033","12,435","11,749","11,089","11,392","11,237","9,836","8,873","8,825","9,947","9,593","9,527","8,075","8,611",Upgrade
Debt Growth,150.74%,124.71%,91.08%,60.20%,0.82%,-12.83%,3.24%,-10.00%,-34.92%,8.48%,-10.66%,3.45%,37.51%,-7.23%,-2.66%,-5.98%,-2.48%,-4.88%,-1.97%,1.22%,13.05%,4.42%,14.64%,28.39%,16.68%,32.51%,23.18%,10.66%,19.45%,24.97%,29.09%,12.97%,2.53%,-6.86%,9.29%,15.52%,-5.14%,8.97%,-2.16%,-10.29%,Upgrade
Common Stock,"4,096","4,133","4,097","3,475","3,444","3,456","3,422","4,102","4,365","4,492","4,480","4,452","4,423","4,543","4,748","4,966","4,683","4,857","5,112","5,215","5,311","5,467","5,630","5,881","5,946","6,403","5,918","2,261","2,237","2,229","2,213","2,321","2,437","2,613","2,729","2,843","2,934","3,049","3,144","3,333",Upgrade
