Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+68 Quarters
Cash & Equivalents,20.96,20.69,13.3,19.24,18.67,16.89,8.39,15.75,9.69,13.99,9.96,11.62,12.04,10.22,9.76,9.34,11.13,5.6,10.26,12.47,24.97,18.78,14.54,15.2,15.99,16.26,10.12,12.38,20.94,12.56,17.21,38.34,16.78,14.63,16.04,19.57,19.39,14.49,11.4,11.63,Upgrade
Cash & Cash Equivalents,20.96,20.69,13.3,19.24,18.67,16.89,8.39,15.75,9.69,13.99,9.96,11.62,12.04,10.22,9.76,9.34,11.13,5.6,10.26,12.47,24.97,18.78,14.54,15.2,15.99,16.26,10.12,12.38,20.94,12.56,17.21,38.34,16.78,14.63,16.04,19.57,19.39,14.49,11.4,11.63,Upgrade
Cash Growth,12.29%,22.55%,58.60%,22.16%,92.64%,20.72%,-15.79%,35.52%,-19.51%,36.80%,2.06%,24.46%,8.15%,82.72%,-4.91%,-25.16%,-55.42%,-70.20%,-29.43%,-17.94%,56.21%,15.53%,43.65%,22.81%,-23.67%,29.44%,-41.18%,-67.72%,24.82%,-14.17%,7.27%,95.91%,-13.46%,0.98%,40.75%,68.34%,12.89%,14.05%,-11.46%,7.96%,Upgrade
"Property, Plant & Equipment",107.81,110.26,110.89,110.72,111.34,114.07,114.25,116.4,119.53,121.25,121.95,126.45,151.06,146.48,143.03,25.42,24.44,23.82,23.25,22.79,24.97,24.36,24.4,24.18,23.76,23.9,24.47,25.3,23.31,23.35,25.7,25.91,26.06,25.81,25.64,24.83,24.45,23.96,23.66,23.94,Upgrade
Goodwill and Intangibles,23.77,24.89,26.21,27.13,28.4,29.68,29.71,30.91,32.26,30.3,31.42,31.82,32.07,34.71,30.89,22.37,21.72,15.89,13.42,13.68,13.83,14.02,13.02,12.68,8.66,8.76,8.93,9.04,9.16,9.29,9.34,9.49,9.55,9.51,9.61,9.74,9.98,10.22,10.46,10.52,Upgrade
Total Assets,"1,216.98","1,247.26","1,279.07","1,218.3","1,270.2","1,140.58","1,023.68",954.27,"1,034.03",932.29,902.64,"1,030.09","1,143.01","1,077.82","1,040.69",854.99,927.51,838.95,811.98,840.99,906.09,857.07,826.76,800.59,860.94,817.4,810.43,806.22,906.98,863.58,871.71,866.13,938.35,889.98,878.87,850.03,947.01,870.71,843.53,809.32,Upgrade
Accounts Payable,48.8,54.51,52.93,58.04,51.07,52.67,48.23,41.04,40.33,38.91,54.03,59.3,43.4,42.39,34.05,39.38,34.6,30.2,30.6,33.5,34.9,34.08,32.74,31.87,30.03,28.88,26.88,31.37,27.76,25.82,27.91,31.21,27.33,28.98,26.46,27.65,28.65,25.11,25.45,28.74,Upgrade
Total Liabilities,857.35,890.68,924.95,845.27,860.8,721.57,618.21,549.34,675.17,565.02,511.4,618.12,750.85,682.87,491.03,302.87,353.44,273.96,294.71,299.88,417.15,366.92,348.3,339.53,438.95,399.58,405.65,414.32,544.11,516.74,535.45,550.56,625.28,596.37,594.57,542.67,618.44,517.98,489.36,442.93,Upgrade
Total Debt,808.55,834.66,865.39,779.85,808.14,660.64,557.57,496.73,633.98,521.38,449.82,553.86,707.4,638.96,444.26,251.94,308.04,230.19,239.84,244.9,376.85,320.75,300.55,295.14,397.94,360.59,360.36,374.69,511.94,489.59,488.95,501.15,591.95,559.7,548.1,505.5,583.25,486.85,448.95,400.25,Upgrade
Debt Growth,0.05%,26.34%,55.21%,57.00%,27.47%,26.71%,23.95%,-10.32%,-10.38%,-18.40%,1.25%,119.84%,129.65%,177.58%,85.23%,2.87%,-18.26%,-28.23%,-20.20%,-17.02%,-5.30%,-11.05%,-16.60%,-21.23%,-22.27%,-26.35%,-26.30%,-25.23%,-13.52%,-12.53%,-10.79%,-0.86%,1.49%,14.96%,22.08%,26.30%,18.38%,25.93%,26.97%,43.33%,Upgrade
