Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+37 Quarters
Cash & Equivalents,77.01,66.77,216.13,270.47,401,502.16,528.62,536.04,498.58,503.5,429.67,384.77,169.94,190.33,140.79,103.61,78.22,98.2,86.93,92.2,92.58,127.59,125.66,81.61,75.47,96.68,100.53,85.56,65.94,59.38,61.47,77.43,66.25,59.58,92.93,133.51,151.72,160.96,243.48,312.09,Upgrade
Cash & Cash Equivalents,77.01,66.77,216.13,270.47,401,502.16,528.62,536.04,498.58,503.5,429.67,384.77,169.94,190.33,140.79,103.61,78.22,98.2,86.93,92.2,92.58,127.59,125.66,81.61,75.47,96.68,100.53,85.56,65.94,59.38,61.47,77.43,66.25,59.58,92.93,133.51,151.72,160.96,243.48,312.09,Upgrade
Cash Growth,-80.80%,-86.70%,-59.11%,-49.54%,-19.57%,-0.26%,23.03%,39.32%,193.39%,164.55%,205.17%,271.37%,117.25%,93.81%,61.95%,12.38%,-15.51%,-23.03%,-30.82%,12.98%,22.67%,31.97%,25.00%,-4.62%,14.44%,62.83%,63.54%,10.50%,-0.47%,-0.34%,-33.85%,-42.01%,-56.33%,-62.98%,-61.83%,-57.22%,-51.23%,-41.63%,2.85%,41.41%,Upgrade
"Property, Plant & Equipment",24.2,24.96,24.95,25.1,24.94,25.04,24.77,24.77,24.73,24.68,24.24,24.32,24.2,24.35,24.6,24.92,24.99,25.21,24.47,24.44,30.21,30.52,30.77,30.89,31.15,31.41,31.86,32.02,32.31,32.73,33.06,33.5,33.94,34.29,34.03,34.43,34.88,35.33,36.15,36.83,Upgrade
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0.16,0.29,0.41,0.53,0.65,0.78,0.91,1.04,1.17,1.31,1.44,1.58,1.71,1.86,2,2.14,2.28,2.43,2.58,2.73,Upgrade
Total Assets,"1,544.11","1,575.44","1,629.22","1,644.89","1,660.15","1,700.68","1,660.14","1,656.62","1,620.39","1,596.84","1,604.94","1,593.13","1,450.28","1,488.02","1,491.98","1,533.92","1,545.02","1,585.33","1,532.48","1,567.5","1,559.93","1,625.56","1,654.27","1,623.42","1,603.47","1,620.04","1,540.27","1,499.83","1,511.81","1,512.44","1,431.42","1,439.74","1,443.37","1,465.41","1,420.93","1,442.31","1,448.54","1,453.59","1,441.95","1,461.13",Upgrade
Total Liabilities,"1,391.75","1,423.77","1,478.15","1,490.76","1,506.26","1,543.22","1,501.97","1,490.19","1,448.95","1,423.91","1,432.55","1,420.68","1,277.29","1,313.64","1,318.12","1,362.43","1,368.8","1,398.18","1,340.4","1,373.27","1,361.58","1,427.92","1,454.49","1,423.36","1,401.45","1,415.26","1,336.61","1,293.12","1,302.32","1,300.08","1,218.35","1,227.99","1,225.82","1,249.29","1,239.66","1,263.99","1,271.68","1,277.97","1,267.64","1,287.9",Upgrade
Total Debt,61.97,28.31,34.16,30.48,30.67,32.58,32.49,34.65,10.51,12.67,14,16.36,8.17,10.28,12.06,14.32,25.24,31.58,32.25,64.73,70.54,72.41,71.61,64.57,61.11,62.11,9.88,13.89,26.54,75.85,25.8,14.87,11.63,24.41,9.6,14.1,10.72,3.06,8.71,2.94,Upgrade
Debt Growth,102.04%,-13.12%,5.16%,-12.02%,191.73%,157.17%,132.09%,111.85%,28.69%,23.21%,16.12%,14.19%,-67.63%,-67.44%,-62.62%,-77.87%,-64.22%,-56.39%,-54.97%,0.24%,15.43%,16.59%,625.10%,364.87%,130.31%,-18.11%,-61.73%,-6.58%,128.20%,210.72%,168.89%,5.43%,8.43%,699.02%,10.20%,379.66%,291.39%,-45.12%,25.37%,-70.84%,Upgrade
Common Stock,85.47,85.98,87.74,90.05,90.3,90.84,92.52,101.02,106.48,107.96,108.38,108.9,110.37,112.57,113.87,113.87,117.87,130.71,141.4,145.51,152.67,153.99,155.66,158.24,161.45,164.92,164.81,169.38,171.98,175.7,177.65,177.02,184.12,183.78,183.36,183.13,182.81,182.55,182.28,182.02,Upgrade
Retained Earnings,71.45,71.81,69.66,67.74,66.49,66.55,65.5,65.23,64.75,64.75,63.79,63.32,62.47,61.57,59.72,57.33,58.07,56.17,50.44,48.44,45.4,43.27,43.79,41.5,40.21,39.48,38.38,36.85,37.01,36.11,34.82,34.11,32.73,31.58,-2.46,-5.21,-6.4,-7.34,-8.43,-9.46,Upgrade
Comprehensive Income,-4.56,-6.11,-6.32,-3.66,-2.9,0.08,0.16,0.19,0.21,0.21,0.23,0.24,0.16,0.23,0.28,0.29,0.28,0.27,0.24,0.28,0.29,0.37,0.33,0.32,0.36,0.38,0.47,0.48,0.51,0.55,0.61,0.63,0.71,0.76,0.37,0.4,0.46,0.42,0.46,0.67,Upgrade
Shareholders' Equity,152.36,151.67,151.07,154.13,153.9,157.47,158.17,166.44,171.43,172.93,172.4,172.45,173,174.37,173.87,171.49,176.22,187.15,192.08,194.23,198.35,197.63,199.78,200.06,202.02,204.78,203.67,206.71,209.49,212.36,213.07,211.75,217.55,216.12,181.28,178.32,176.86,175.63,174.31,173.23,Upgrade
Total Liabilities and Equity,"1,544.11","1,575.44","1,629.22","1,644.89","1,660.15","1,700.68","1,660.14","1,656.62","1,620.39","1,596.84","1,604.94","1,593.13","1,450.28","1,488.02","1,491.98","1,533.92","1,545.02","1,585.33","1,532.48","1,567.5","1,559.93","1,625.56","1,654.27","1,623.42","1,603.47","1,620.04","1,540.27","1,499.83","1,511.81","1,512.44","1,431.42","1,439.74","1,443.37","1,465.41","1,420.93","1,442.31","1,448.54","1,453.59","1,441.95","1,461.13",Upgrade
Net Cash / Debt,15.04,38.46,181.97,239.99,370.33,469.58,496.13,501.39,488.07,490.83,415.67,368.41,161.77,180.04,128.74,89.28,52.98,66.62,54.69,27.47,22.04,55.18,54.05,17.04,14.35,34.57,90.65,71.67,39.41,-16.47,35.67,62.56,54.63,35.17,83.33,119.4,141,157.9,234.77,309.15,Upgrade
Net Cash / Debt Growth,-95.94%,-91.81%,-63.32%,-52.14%,-24.12%,-4.33%,19.36%,36.09%,201.71%,172.62%,222.88%,312.63%,205.33%,170.24%,135.41%,225.06%,140.44%,20.74%,1.18%,61.23%,53.53%,59.60%,-40.38%,-76.23%,-63.58%,-,154.17%,14.56%,-27.86%,-,-57.20%,-47.61%,-61.26%,-77.73%,-64.51%,-61.38%,-54.28%,-41.56%,2.17%,46.78%,Upgrade
Net Cash Per Share,1.18,2.99,13.93,18.23,28.05,35.42,36.15,34.74,33.15,33.20,28.01,24.60,10.64,11.74,8.37,5.77,3.27,3.96,3.15,1.56,1.23,3.06,2.98,0.93,0.77,1.83,4.82,3.75,2.03,-0.84,1.81,3.13,2.70,1.74,4.12,5.92,7.01,7.86,11.71,15.47,Upgrade
Book Value Per Share,11.98,11.79,11.57,11.71,11.65,11.88,11.53,11.53,11.64,11.70,11.62,11.51,11.38,11.37,11.31,11.08,10.88,11.13,11.06,11.02,11.06,10.97,11.01,10.91,10.84,11.01,10.84,10.80,10.78,10.79,10.80,10.58,10.74,10.68,8.97,8.85,8.80,8.75,8.70,8.67,Upgrade
