Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+14 Quarters
Cash & Equivalents,19.84,20.61,23.84,54.35,12.45,38.05,20.82,26.74,70.39,19.5,34.13,22.84,37.99,6.47,16.96,7.56,22.16,12.59,5.91,10.84,16.13,6.59,22.33,12.27,43.64,37.14,26.17,16.28,17.26,20.77,12.56,11.27,29.83,8.42,15.19,6.27,13.99,25.34,2.44,21.87,Upgrade
Cash & Cash Equivalents,19.84,20.61,23.84,54.35,12.45,38.05,20.82,26.74,70.39,19.5,34.13,22.84,37.99,6.47,16.96,7.56,22.16,12.59,5.91,10.84,16.13,6.59,22.33,12.27,43.64,37.14,26.17,16.28,17.26,20.77,12.56,11.27,29.83,8.42,15.19,6.27,13.99,25.34,2.44,21.87,Upgrade
Cash Growth,59.36%,-45.83%,14.52%,103.29%,-82.31%,95.13%,-39.01%,17.08%,85.28%,201.66%,101.26%,202.24%,71.41%,-48.65%,186.99%,-30.30%,37.43%,90.95%,-73.53%,-11.68%,-63.05%,-82.24%,-14.69%,-24.61%,152.82%,78.83%,108.38%,44.45%,-42.12%,146.70%,-17.34%,79.80%,113.16%,-66.79%,522.96%,-71.34%,2827.41%,2318.03%,-25.82%,1758.20%,Upgrade
Total Assets,778.24,766.83,681.39,667.92,541.54,513.96,505.77,454.12,469.62,407.16,377.56,403.27,382.28,344,324.95,289.3,294.79,266.75,252.16,243.33,233.77,234.15,204.81,197.12,229.96,239.25,244.15,259.92,272.84,280.9,272.66,262.21,245.43,225.2,232.58,249.85,262.14,263.74,281.86,281.72,Upgrade
Accounts Payable,13.4,11.62,12.57,10.47,9.4,9.09,8.84,8.17,8,7.32,7.49,7.43,7.51,6.8,6.24,5.78,5.32,4.87,4.72,4.67,4.39,4.38,4.02,4.17,4.2,3.79,4.35,5.42,5.51,5.39,5.42,5.1,4.87,4.48,4.48,3.61,0.74,4.61,1.2,1.37,Upgrade
Total Liabilities,456.56,448.38,373.7,377.31,261.56,268.63,268.18,229.85,251.95,194.56,172.39,202.04,188.82,159.95,156.81,132.17,138.37,132.49,117.71,109.56,99.51,99.07,68.81,60.36,90.52,100.06,100.48,106.69,115.62,121.15,110.41,99.41,80.42,86.95,94.16,112.91,124.36,127.9,138.47,139.03,Upgrade
Total Debt,439.65,434.08,359.01,364.82,250.5,257.61,257.85,220.2,242.06,185.82,163.69,193.56,180.18,152.05,149.92,125.49,131.92,126.85,112.28,104.21,94.14,94.08,64.1,55.69,85.64,95.6,95.55,100.5,109.15,114.95,104.3,93.56,74.34,81.75,87.9,107.54,119.41,122.34,133,133,Upgrade
Debt Growth,75.51%,68.50%,39.23%,65.68%,3.49%,38.64%,57.53%,13.76%,34.34%,22.21%,9.18%,54.24%,36.58%,19.86%,33.52%,20.42%,40.13%,34.84%,75.17%,87.13%,9.92%,-1.59%,-32.91%,-44.59%,-21.54%,-16.84%,-8.39%,7.42%,46.82%,40.61%,18.66%,-12.99%,-37.74%,-33.18%,-33.91%,-19.15%,8.51%,37.43%,74.42%,65.47%,Upgrade
Common Stock,393.34,385.95,369.36,350.2,339.71,301.38,288.88,282.16,276.26,271.31,260.67,247.94,242.9,226.68,213.02,202.87,202.83,179.63,179.62,179.73,179.69,179.65,179.64,179.66,179.61,179.56,179.91,179.85,179.77,179.72,180.97,181.04,180.98,155.25,155.21,155.16,155.12,154.99,154.71,154.59,Upgrade
Retained Earnings,-71.66,-67.5,-61.67,-59.59,-59.72,-56.05,-51.29,-57.89,-58.59,-58.71,-55.5,-46.71,-49.45,-42.62,-44.88,-45.73,-46.41,-45.37,-45.16,-45.96,-45.43,-44.58,-43.64,-42.9,-40.17,-40.37,-36.25,-26.62,-22.55,-19.97,-18.72,-18.24,-15.97,-17,-16.79,-18.22,-17.34,-19.15,-11.32,-11.9,Upgrade
