Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Cash & Equivalents,10.77,14.94,13.05,14.84,10.47,43.05,7,35.16,41.64,37.71,18.3,31.78,2.17,13.45,7.97,9.4,15.16,38.17,6.04,22.67,31.93,72.95,53.87,46.92,44.09,17.66,27.99,44.59,42.23,32.71,41.51,35.57,21.3,12.45,14.29,21.84,37.45,29.02,7.36,10.58,Upgrade
Cash & Cash Equivalents,10.77,14.94,13.05,14.84,10.47,43.05,7,35.16,41.64,37.71,18.3,31.78,2.17,13.45,7.97,9.4,15.16,38.17,6.04,22.67,31.93,72.95,53.87,46.92,44.09,17.66,27.99,44.59,42.23,32.71,41.51,35.57,21.3,12.45,14.29,21.84,37.45,29.02,7.36,10.58,Upgrade
Cash Growth,2.86%,-65.30%,86.48%,-57.78%,-74.85%,14.16%,-61.75%,10.63%,1818.94%,180.42%,129.46%,237.95%,-85.68%,-64.77%,31.95%,-58.51%,-52.53%,-47.68%,-88.78%,-51.69%,-27.58%,313.12%,92.46%,5.23%,4.40%,-46.02%,-32.57%,25.36%,98.29%,162.83%,190.51%,62.83%,-43.13%,-57.11%,94.13%,106.51%,192.78%,226.31%,-49.52%,-,Upgrade
Receivables,0,0,3.57,0,0,14.89,0,0,0.47,0,1.45,0.63,1.92,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,4.71,0,0,Upgrade
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,3.27,3.32,0,3.42,3.47,3.51,3.58,0,0,Upgrade
Total Assets,515.48,520.72,538.23,567.32,571.74,569.05,537.22,522.44,511.59,483.81,481.68,475.44,476.85,538.19,518.29,504.87,460.2,441.42,408.54,392.67,374.7,357.78,356.51,348.96,307.43,305.03,292.22,298.38,292.69,294.68,296.45,299.68,347.31,341.48,289.11,259.7,272.61,279.09,229.59,242.35,Upgrade
Accounts Payable,4.03,3.91,3.79,6.58,18.94,15.01,30.48,19.72,35.73,11.66,4.27,3.67,5.22,14.37,9.12,46.13,4.79,7.85,10.13,3.16,2.82,2.46,2.78,1.85,5.9,2.55,2.3,5.79,2.42,2.73,5.46,6.03,2.83,1.5,3.98,2.68,2.03,1.71,1.25,1.22,Upgrade
Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.5,0,0.59,0.6,0.5,0.39,0.37,0.32,Upgrade
Total Liabilities,335.68,340.29,356.16,371.61,363.35,365.3,347.24,342.45,351.12,324.86,331.76,340.05,346.87,371.56,347.88,331.74,285.94,266.4,224.94,209.74,192.25,169.44,167.85,156.96,162.04,161.25,150.01,155.3,150.67,151.66,156.34,157.84,209.74,204.01,152.01,123.19,133.42,138.71,90.42,100.31,Upgrade
Total Debt,328.36,331.75,349.65,360.55,340.79,344.81,314,317.41,312.63,309.19,324.69,332.4,338.41,352.48,335.96,281.51,278.79,254.83,212.82,203.71,188.27,164.82,164.23,153.03,154.94,156.34,146.75,146.65,146.56,146.46,149.88,149.88,205.23,199.91,146.14,118.39,129.46,134.96,84.08,94.16,Upgrade
