Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,+18 Quarters
Cash & Equivalents,77.15,95.41,55.03,86.33,174.78,152.37,108.11,163.94,55.97,69.29,-,-,-,127.78,37.75,31.9,47.78,34.16,34.41,39.79,27.46,33.67,31.75,39.28,25.13,49.64,49.95,53.72,100.89,85.22,55.05,23.57,38.73,47.44,72.6,72.49,58.71,97.43,81.77,92.95,Upgrade
Cash & Cash Equivalents,77.15,95.41,55.03,86.33,174.78,152.37,108.11,163.94,55.97,69.29,0,0,0,127.78,37.75,31.9,47.78,34.16,34.41,39.79,27.46,33.67,31.75,39.28,25.13,49.64,49.95,53.72,100.89,85.22,55.05,23.57,38.73,47.44,72.6,72.49,58.71,97.43,81.77,92.95,Upgrade
Cash Growth,-55.86%,-37.38%,-49.10%,-47.34%,212.30%,119.90%,-,-,-,-45.77%,-,-,-,274.05%,9.72%,-19.83%,74.00%,1.45%,8.38%,1.31%,9.26%,-32.17%,-36.44%,-26.88%,-75.09%,-41.75%,-9.27%,127.89%,160.53%,79.64%,-24.17%,-67.48%,-34.04%,-51.31%,-11.22%,-22.01%,31.43%,163.10%,88.54%,182.49%,Upgrade
"Property, Plant & Equipment",31.27,31.63,32.13,32.33,31.75,30.31,30.09,29.87,25.76,25.65,-,-,-,23.86,11.99,11.76,11.62,11.72,11.82,11.93,12.1,16.22,12.38,16.35,16.93,17.17,12.96,10.03,9.61,9.53,8.54,7.85,7.62,7.72,8.74,8.84,8.68,8.86,9.64,8.87,Upgrade
Goodwill and Intangibles,0.2,0.2,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,-,-,-,0.75,0.99,1,1.02,1.03,1.05,1.06,1.08,1.09,1.11,1.12,1.47,1.49,1.76,1.75,1.76,1.78,1.79,1.81,1.82,1.84,1.85,1.87,1.88,1.9,1.91,1.93,Upgrade
Total Assets,"1,502.74","1,424.96","1,284.91","1,221.59","1,281.36","1,225.07","1,108.03","1,076.53",965.15,968.22,-,-,-,955.17,556.95,537.31,537.52,515.43,502.06,475.4,464.09,458.23,433.12,428.86,428.56,444.22,447.67,453.45,506.52,489.29,463.61,444.19,454.68,466.01,499.95,516.98,517.19,527.28,509.81,517.37,Upgrade
Accounts Payable,11.32,14.75,11.21,11.08,8.8,13.54,9.09,8.6,9.19,8.86,-,-,-,8.49,4.54,4.23,4.04,4.23,3.86,4.43,3.67,3.86,3.65,4.48,3.75,3.74,3.61,4.45,3.33,5.24,3.02,2.82,2.57,2.49,2.22,2.13,1.85,1.83,3,3.25,Upgrade
Total Liabilities,"1,240.24","1,162.97","1,024.87",965.28,"1,026.99",973.69,859.33,915.69,808.12,814.4,-,-,-,813.06,452.63,433.82,434.6,411.62,398.5,372.13,360.62,354.06,328.49,324.56,324.57,340.38,341.63,346.37,399.35,382.22,356.77,336.69,346.05,357.87,392.22,409.14,409.34,419.83,400.12,406.72,Upgrade
Total Debt,20.53,26.27,26.03,25.6,26.25,32.98,33.41,33.35,33.93,33.83,-,-,-,25.41,43.2,35.64,36.64,33.34,30.52,24.14,25.47,24.99,8.88,7.59,9.11,18.52,19.01,17.93,19.63,23.35,24.47,27.78,29.41,28.55,29.48,38.63,39.89,38.48,49.74,53.66,Upgrade
Debt Growth,-21.79%,-20.37%,-22.08%,-23.26%,-22.64%,-2.51%,-,-,-,33.16%,-,-,-,-23.79%,41.53%,47.66%,43.85%,33.42%,243.65%,217.98%,179.66%,34.95%,-53.29%,-57.67%,-53.59%,-20.71%,-22.30%,-35.46%,-33.27%,-18.21%,-16.98%,-28.09%,-26.26%,-25.80%,-40.73%,-28.01%,-27.65%,-18.31%,41.20%,180.84%,Upgrade
