Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+16 Quarters
Cash & Equivalents,3.64,29.1,47.29,50.07,62.51,50.57,41.83,28.4,19.47,42,129.27,235.02,85.45,8.3,14.13,13.08,9.28,14.11,5.17,16.62,11.76,22.93,22.13,10.72,11.18,15.22,10.09,7.68,5.62,14.12,13.38,12.88,5.08,12.25,7.25,12.93,28.29,13.16,22.31,9.92,Upgrade
Cash & Cash Equivalents,3.64,29.1,47.29,50.07,62.51,50.57,41.83,28.4,19.47,42,129.27,235.02,85.45,8.3,14.13,13.08,9.28,14.11,5.17,16.62,11.76,22.93,22.13,10.72,11.18,15.22,10.09,7.68,5.62,14.12,13.38,12.88,5.08,12.25,7.25,12.93,28.29,13.16,22.31,9.92,Upgrade
Cash Growth,-94.18%,-42.45%,13.05%,76.28%,221.04%,20.41%,-67.64%,-87.91%,-77.21%,405.73%,814.83%,1697.19%,820.54%,-41.13%,173.52%,-21.32%,-21.04%,-38.49%,-76.66%,55.10%,5.17%,50.72%,119.46%,39.48%,99.07%,7.80%,-24.62%,-40.34%,10.49%,15.20%,84.59%,-0.39%,-82.03%,-6.90%,-67.52%,30.38%,189.37%,-9.23%,73.29%,-23.39%,Upgrade
Receivables,492.48,588.94,844.08,"1,942.6","2,302.76","3,251.82","7,098.3","6,149.16","7,398.57","5,776","6,121.41","5,580.16","6,109.46","7,643.23","7,158.47","6,186.45","4,623.65","7,774.91","4,554.68","2,515.7","2,190.58","1,788.54",548.32,537.91,428.8,368.28,359.78,411.3,248.28,171.98,200.83,254.03,120.52,159.69,73.26,43.28,72.07,39.89,114.83,120.99,Upgrade
"Property, Plant & Equipment",9.14,9.65,9.98,10.53,11.09,10.27,10.65,11.04,5.81,6.06,6.34,6.58,6.87,7.16,7.46,7.77,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Goodwill and Intangibles,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,11.11,11.11,11.11,11.11,Upgrade
Total Assets,745.23,887.06,"1,236.11","2,271.1","2,706.73","3,656.3","7,420.29","6,535.57","7,835","6,149.38","6,527.55","6,076.68","6,596.54","8,001.62","7,447.42","6,469.08","4,951.33","8,115.63","4,820.29","2,754.76","2,413.05","2,036.26",690.26,699.41,572.88,561.27,521.38,584.59,398.5,308.42,386.29,410.71,317.6,342.52,276.92,214.71,287.19,217.05,273.95,357.12,Upgrade
Accounts Payable,116.47,146.42,160.92,171.35,208.76,183.72,236.73,256.47,254.11,202.93,269.53,348.48,283.02,261.56,140.69,139.1,174.79,213.05,123.22,99.01,93.72,135.77,53.28,60.96,46.97,89.43,79.24,66.12,67.83,59.19,106.56,72.85,36.44,99.55,77.63,33.12,77.57,39.19,11.61,79.85,Upgrade
Total Liabilities,662.86,793.03,"1,130.48","2,165.06","2,585.25","3,504.87","7,303.13","6,409.13","7,680.32","6,047.94","6,479.77","6,036.3","6,559.63","7,952.87","7,407.72","6,427.5","4,908.59","8,073.19","4,777.07","2,709.82","2,367.34","1,988.1",643.02,651.18,525.11,514.51,474.74,539.25,354.08,262.24,332.08,355.56,261.95,286.02,223.62,159.14,228.66,155.87,205.81,293.86,Upgrade
Total Debt,434.32,492.27,789.29,"1,830.4","2,228.74","3,225.62","6,981.88","6,076.05","7,342.86","5,766.84","6,130.22","5,596.06","6,135.63","7,591","7,153.72","6,158.11","4,613.03","7,715.3","4,550","2,500.6","2,158.05","1,736.46",492.05,464.81,357.49,324.97,332.09,395.69,204.55,156.45,157.4,201.18,139.32,129.8,94.24,63.96,94.94,58.42,129.45,129.84,Upgrade
