Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Cash & Equivalents,115.79,55.14,49.74,91.56,253.41,185.48,112.38,124.57,237.87,150.5,42.85,55.22,57.08,42.02,32.39,36.37,32.35,40.1,24.09,28.28,32.73,35.73,25.85,31.53,21.51,30.87,21.98,23.28,18.52,25.79,20.25,18.72,23.5,40.02,28.14,16.59,19.68,20.86,11.47,13.77,Upgrade
Cash & Cash Equivalents,115.79,55.14,49.74,91.56,253.41,185.48,112.38,124.57,237.87,150.5,42.85,55.22,57.08,42.02,32.39,36.37,32.35,40.1,24.09,28.28,32.73,35.73,25.85,31.53,21.51,30.87,21.98,23.28,18.52,25.79,20.25,18.72,23.5,40.02,28.14,16.59,19.68,20.86,11.47,13.77,Upgrade
Cash Growth,-54.31%,-70.27%,-55.74%,-26.50%,6.53%,23.25%,162.27%,125.59%,316.75%,258.20%,32.28%,51.83%,76.42%,4.79%,34.49%,28.61%,-1.15%,12.20%,-6.82%,-10.32%,52.18%,15.78%,17.61%,35.47%,16.15%,19.66%,8.53%,24.35%,-21.19%,-35.54%,-28.04%,12.85%,19.40%,91.80%,145.34%,20.47%,-53.48%,13.08%,2.77%,-60.31%,Upgrade
"Property, Plant & Equipment",92.34,67.45,70.55,71.35,72.25,65.07,65.25,64.08,63.91,63.97,64.43,65.11,64.71,65.01,65.48,62.73,62.51,62.25,54.67,54.83,55.5,53.48,54.13,54.17,46.62,46.37,46.62,46.94,46.67,45.51,42.79,39.73,37.49,35.98,34.42,22.47,23.56,19.84,18.63,17.52,Upgrade
Goodwill and Intangibles,81.8,34.63,35.08,35.46,35.57,21.16,20.87,21.22,21.17,21.45,21.58,21.79,21.57,22.42,22.89,23.33,23.99,24.43,19.63,20,20.21,14.75,15.07,15.39,7.29,7.48,7.66,7.85,8.03,8.24,8.47,8.76,9.01,9.29,9.6,3.94,4.1,3.67,0.94,1.04,Upgrade
Total Assets,"4,292.67","3,450.59","3,444.84","3,214.78","3,264.02","2,919.06","2,738.54","2,700.53","2,732.06","2,623","2,540.73","2,542.16","2,374.45","2,311.85","2,251.21","2,214.4","2,176.45","2,206.28","1,943.63","1,886.12","1,849.79","1,776.7","1,763.49","1,707.71","1,495.98","1,492.35","1,469.81","1,403.91","1,344.47","1,337.67","1,319.79","1,300.06","1,302.86","1,296.25","1,299.97","1,021.42",994.37,950.21,831.85,796.39,Upgrade
Accounts Payable,29.01,21.13,18.22,17.12,17.1,12.71,11.07,12.75,11.44,10.64,10.48,12.15,9.72,13.7,13.13,12.89,7.78,6.39,5.14,6.45,5.28,4.64,4.62,6.42,4.36,4.57,3.52,4.48,4.41,3.84,4.29,4.62,4.49,3.72,3.91,3.18,3.59,2.12,1.99,2.15,Upgrade
Total Liabilities,"3,856.02","3,113.61","3,118.44","2,894.01","2,938.86","2,617.45","2,445.28","2,417.11","2,459.12","2,355.31","2,280.76","2,283.81","2,124.6","2,062.98","2,008.95","1,976.01","1,945.07","1,982.25","1,737.57","1,685.42","1,653.3","1,596.2","1,586.46","1,534.63","1,362","1,362","1,341.03","1,277.94","1,222.23","1,218.46","1,183.92","1,167.42","1,169.9","1,166.32","1,173.71",910.31,886.94,845.22,728.68,694.56,Upgrade
Total Debt,68.09,84.57,248.04,61.01,65.98,51.81,61.79,72.77,78,78.48,100.81,85.17,141.48,132.74,121.4,67.33,61.11,178.18,139.91,97.86,72.54,81.51,109.15,71.7,84.34,144.84,169.41,152.05,94.95,96.7,121.22,106.78,107.68,98.97,147.46,120.76,88.3,112.4,90.48,59.51,Upgrade
Debt Growth,3.20%,63.24%,301.43%,-16.16%,-15.40%,-33.99%,-38.70%,-14.55%,-44.87%,-40.88%,-16.96%,26.50%,131.52%,-25.50%,-13.23%,-31.20%,-15.76%,118.61%,28.18%,36.50%,-13.99%,-43.73%,-35.57%,-52.85%,-11.17%,49.79%,39.75%,42.39%,-11.82%,-2.29%,-17.79%,-11.57%,21.95%,-11.95%,62.98%,102.94%,49.36%,79.38%,24.52%,3.74%,Upgrade
Common Stock,197.19,98.25,98.2,98.14,102.76,79.32,79.26,80.4,82.67,85.63,88.21,88.19,88.17,90.76,90.69,93.47,94.62,94.39,83.53,83.5,83.45,70.3,70.2,70.19,34.81,34.8,34.53,34.51,34.27,34.19,54.09,54.02,56.41,56.41,56.13,43.71,43.06,43.06,43.01,42.96,Upgrade
Retained Earnings,257.54,257.51,247.78,240.12,228.89,221.31,211.1,200.14,187.88,177.86,167.18,165.71,160.18,156.46,150.12,143.68,137.33,131.45,125.17,119.54,114.89,110.58,106.29,102.37,99.4,96.19,92.76,89.8,86.79,84.13,80.68,77.76,74.88,72.19,69.43,66.81,64.64,62.97,61.03,59.05,Upgrade
Comprehensive Income,-18.08,-18.78,-19.58,-17.49,-6.49,0.98,2.89,2.88,2.4,4.2,4.59,4.45,1.51,1.65,1.45,1.25,-0.57,-1.81,-2.63,-2.35,-1.84,-0.37,0.55,0.53,-0.23,-0.64,1.5,1.66,1.2,0.89,1.11,0.86,1.67,1.34,0.71,0.59,-0.26,-1.03,-0.87,-0.18,Upgrade
