Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,483,475,503,560,361,536,625,462,588,419,442,586,857,242,340,271,223,310,310,288,282,355,283,225,299,271,290,289,242,387,236,145,201,190,247,204,206,195,185,121,Upgrade
Cash & Cash Equivalents,483,475,503,560,361,536,625,462,588,419,442,586,857,242,340,271,223,310,310,288,282,355,283,225,299,271,290,289,242,387,236,145,201,190,247,204,206,195,185,121,Upgrade
Cash Growth,33.80%,-11.38%,-19.52%,21.21%,-38.61%,27.92%,41.40%,-21.16%,-31.39%,73.14%,30.00%,116.24%,284.30%,-21.94%,9.68%,-5.90%,-20.92%,-12.68%,9.54%,28.00%,-5.69%,31.00%,-2.41%,-22.15%,23.55%,-29.97%,22.88%,99.31%,20.40%,103.68%,-4.45%,-28.92%,-2.43%,-2.56%,33.51%,68.60%,67.48%,25.00%,43.41%,21.00%,Upgrade
Receivables,"8,610","8,574","8,686","8,963","8,397","8,408","8,127","8,152","7,763","7,064","6,897","7,190","6,830","6,628","6,527","6,885","6,712","6,749","6,578","7,133","6,779","6,553","6,626","6,832","6,539","6,625","6,812","7,051","6,843","6,531","6,548","6,841","6,770","6,630","6,763","7,192","7,084","7,996","7,724","8,103",Upgrade
"Property, Plant & Equipment",232,226,229,227,225,226,234,234,244,252,256,264,271,282,293,302,314,324,332,347,346,326,325,336,324,310,287,276,263,343,320,317,298,295,287,289,293,304,334,327,Upgrade
Goodwill and Intangibles,145,144,142,145,147,148,148,148,148,148,146,145,145,147,145,146,147,146,147,147,149,148,147,147,146,145,146,147,150,150,151,153,151,152,154,156,155,155,154,152,Upgrade
Total Assets,"62,055","61,000","60,215","62,229","63,792","66,639","66,522","66,207","63,713","64,026","62,775","62,095","58,405","60,612","60,450","59,963","58,477","57,152","57,259","57,858","57,649","56,567","56,582","56,205","55,201","55,233","56,859","56,906","55,502","55,045","54,812","55,022","55,465","55,566","55,731","59,437","58,224","57,194","57,187","57,567",Upgrade
Deferred Revenue,"11,291","11,088","10,901","10,927","10,470","10,264","10,020","9,901","9,438","9,142","8,971","8,848","8,593","8,362","8,315","8,243","7,894","7,585","4,289","4,410","4,256","5,001","4,060","4,107","3,912","3,762","3,862","3,865","3,807","3,671","3,706","3,815","3,710","3,592","3,703","3,851","3,838","3,718","3,820","3,869",Upgrade
Total Liabilities,"53,388","52,452","52,121","52,717","52,975","53,830","53,858","53,539","51,624","51,319","50,754","50,450","48,043","48,397","48,327","47,876","47,022","45,935","45,749","46,443","46,224","44,323","44,413","44,177","43,508","43,264","44,664","45,020","44,032","43,289","42,547","42,788","43,028","42,772","42,697","46,363","45,642","44,543","45,034","45,623",Upgrade
Total Debt,"2,782","2,781","2,780","2,780","2,779","2,779","2,778","2,777","2,777","2,776","2,776","2,680","2,680","2,679","2,678","2,678","2,681","2,680","2,680","2,709","2,709","2,858","2,857","2,711","2,710","2,710","2,709","2,708","2,708","2,560","2,561","2,560","2,560","2,559","3,108","3,107","3,107","2,560","2,559","2,571",Upgrade
