Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+4 Quarters
Cash & Equivalents,78.1,72.5,64.64,37.78,28.55,19.35,29.61,101.41,38.77,14.92,24.37,52.33,95.5,11.56,12.46,8.32,4.75,11.83,22.71,6.29,4.94,12.01,8.36,13.06,6.44,13.27,16.75,17.14,12.97,3.38,5.04,20.93,16.2,5.11,4.66,13.19,7.87,15.02,16.62,21.57,Upgrade
Short-Term Investments,155.31,144.26,119.82,217.96,171.81,151.03,180.11,157.5,171.05,153.67,197.82,110.04,102.7,157.7,170.02,127.73,117.49,106.36,84.6,117.82,117.13,98.37,109.2,108.83,97.31,120.52,111.56,103.74,75.31,74.23,60.39,60.03,0,0,0,0,0,0,0,0,Upgrade
Cash & Cash Equivalents,233.41,216.76,184.46,255.74,200.36,170.38,209.72,258.91,209.82,168.59,222.19,162.36,198.21,169.26,182.48,136.05,122.24,118.19,107.31,124.11,122.07,110.38,117.55,121.88,103.75,133.79,128.31,120.88,88.29,77.61,65.44,80.96,16.2,5.11,4.66,13.19,7.87,15.02,16.62,21.57,Upgrade
Cash Growth,16.50%,27.22%,-12.05%,-1.22%,-4.51%,1.06%,-5.61%,59.47%,5.86%,-0.40%,21.76%,19.34%,62.15%,43.21%,70.05%,9.62%,0.14%,7.07%,-8.71%,1.83%,17.65%,-17.49%,-8.38%,0.83%,17.52%,72.39%,96.08%,49.31%,444.94%,1417.82%,1305.11%,513.64%,105.78%,-65.95%,-71.97%,-38.82%,-,-,-,91.30%,Upgrade
Receivables,90.08,109.59,110.85,97.04,65.64,84.99,104.52,89,64.71,101.86,75.67,49.14,96.75,24.6,23.64,26.9,15.73,23.28,57.33,35.86,41.26,39.42,42.13,39.3,42.86,81.95,20.75,43.3,25.93,22.56,47.9,30.03,108.48,126.01,143.48,102.82,81.59,102.47,63.43,109.95,Upgrade
Inventory,967.52,922.55,625.5,741.02,764.26,558.34,565.71,458.02,560.92,517.68,413.18,321.28,413.13,262.93,372.2,292.86,266.42,276.29,289.81,280.12,499.42,335.24,311.58,284.66,345.53,290.92,297.62,245.06,273.97,239.78,254.51,191.5,186.57,223.77,159.24,175.55,193.8,160.03,175.37,162.38,Upgrade
Other Current Assets,33.34,66.53,58.46,87.32,95.64,95.97,134.69,158.3,165.45,163.39,161.88,181.24,191.59,200.45,204.91,213.05,216.91,230.19,236.87,266.9,5.03,2.9,8.51,1.18,2.6,2.7,10,9.02,10.51,7.63,8.19,10.14,11.44,7.7,3.87,3.75,6.93,6.86,6.72,6.48,Upgrade
Total Current Assets,"1,324.34","1,315.43",979.26,"1,181.13","1,125.9",909.69,"1,014.64",964.23,"1,000.91",951.52,872.93,714.02,899.68,657.24,783.24,668.85,621.29,647.93,691.32,706.98,667.78,487.93,479.78,447.02,494.74,509.36,456.67,418.26,398.69,347.57,376.03,312.63,322.7,362.59,311.25,295.32,290.19,284.38,262.14,300.37,Upgrade
"Property, Plant & Equipment",16.88,17.3,16.46,16.33,16.32,16.5,16.26,14.31,14.33,9.56,9.73,9.9,10.46,11.14,11.51,6.73,6.98,7.26,7.69,8.02,7.86,7.89,8.32,6.61,6.75,6.06,5.73,3.48,3.34,3.01,2.83,2.85,1.38,1.49,1.6,1.68,1.54,1.23,1.29,1.21,Upgrade
Long-Term Investments,81,76.25,73.02,70.83,32.51,30.9,29.68,18.47,12.43,30.01,20.89,16.76,12.28,12,11.9,11.89,11.62,10.45,8.64,8.39,8.25,8.15,8.02,7.97,7.95,7.95,7.86,8.37,8.39,5.44,3.15,3.15,1.61,1.61,1.61,0.5,0.5,0,0,0,Upgrade
Goodwill and Intangibles,165.22,167.94,166.2,168.91,171.66,178.83,186.7,194.58,203.19,13.54,13.7,13.86,14.12,14.38,14.48,14.73,14.99,15.24,15.49,15.74,18.74,18.99,19.24,12.95,13.05,13.16,13.27,6.61,6.97,7.06,7.16,7.25,7.35,7.45,7.54,7.64,7.74,7.83,7.93,8.03,Upgrade
