Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+1 Quarters
Cash & Equivalents,42.87,30.51,68.64,39.29,69.51,93.07,46.16,59.4,35.49,68.42,37.09,29.92,65.53,36.75,70.28,62.32,40.07,87.19,112.91,27.93,45.61,32.04,35.15,28.16,44.87,38.49,49.84,33.39,31.57,41.84,22.68,46.48,10.34,8.75,10.09,27.33,22.91,42.01,62.77,29.83,Upgrade
Cash & Cash Equivalents,42.87,30.51,68.64,39.29,69.51,93.07,46.16,59.4,35.49,68.42,37.09,29.92,65.53,36.75,70.28,62.32,40.07,87.19,112.91,27.93,45.61,32.04,35.15,28.16,44.87,38.49,49.84,33.39,31.57,41.84,22.68,46.48,10.34,8.75,10.09,27.33,22.91,42.01,62.77,29.83,Upgrade
Cash Growth,-38.32%,-67.22%,48.70%,-33.86%,95.85%,36.04%,24.47%,98.57%,-45.83%,86.17%,-47.23%,-52.00%,63.52%,-57.85%,-37.76%,123.16%,-12.14%,172.12%,221.24%,-0.82%,1.64%,-16.76%,-29.48%,-15.66%,42.14%,-8.00%,119.73%,-28.16%,205.24%,377.92%,124.78%,70.08%,-54.85%,-79.16%,-83.92%,-8.38%,1145300.00%,-,-,-,Upgrade
Receivables,33.08,25.55,4.88,89.45,13.06,20.67,23.24,5.77,1.19,4.31,0.07,0.05,15.66,6.16,5.73,14.85,0,8.06,0,40.08,14.93,7.02,0,0,11.87,19.75,13.02,22.03,0,1.99,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"2,055.41","2,041.7","2,054.03","2,045.95","1,985.96","2,031.35","2,044.17","1,962.17","1,904.09","1,922.61","2,008.39","1,958.63","2,126.83","2,187.53","2,225.99","2,172.76","2,214.28","2,084.74","2,147.84","2,031.17","1,990.66","2,021.38","2,013.48","1,759.76","1,458.99","1,490.16","1,453.73","1,264.95","1,183.19","1,104.03","1,007.73",969.7,805.65,716.72,522.58,456.19,350.44,260.97,162.07,53.7,Upgrade
Accounts Payable,43.05,43.87,54.89,36.88,37.22,35.8,35.91,34.6,46.77,34.77,35.79,37.67,63.7,51.84,43.45,48.85,44.51,59.03,40.87,51.6,58.36,58.57,37.87,40.92,32.77,32.13,55.4,29.43,43.27,26.42,23.43,49.87,38.37,69.26,27.61,47.51,18.26,7.47,1.67,15.12,Upgrade
Total Liabilities,"1,137.21","1,124.27","1,118.38","1,119.46","1,035.42","1,082.55","1,099.78","1,037.34",993.57,"1,021.25","1,113.17","1,075.33","1,328.29","1,231.06","1,247.39","1,146.16","1,154.09","1,021.53","1,043.1",909.36,858.8,894.08,889.12,646.02,695.68,726.02,722.49,607.03,594.44,532.31,477.05,459.04,402.41,378.46,260.64,202.03,97.4,74.97,38.28,15.74,Upgrade
Total Debt,"1,092.71","1,077.19","1,060.62","1,079.95",996.14,"1,044.02","1,061.82","1,001.23",945.48,983.92,"1,074.81","1,035.8","1,262.96","1,177.83","1,202.74","1,095.56","1,107.06",960.68,"1,000.21",856.26,798.97,833.95,849.77,603.68,661.51,692.73,665.81,576.06,550.01,504.96,452.46,407.96,363.14,308.44,232.28,153.74,75.92,66.82,35.95,0.08,Upgrade
Debt Growth,9.69%,3.18%,-0.11%,7.86%,5.36%,6.11%,-1.21%,-3.34%,-25.14%,-16.46%,-10.64%,-5.46%,14.08%,22.60%,20.25%,27.95%,38.56%,15.20%,17.70%,41.84%,20.78%,20.38%,27.63%,4.79%,20.27%,37.19%,47.15%,41.21%,51.46%,63.71%,94.79%,165.36%,378.31%,361.59%,546.18%,197002.56%,-,-,-,-,Upgrade
Common Stock,"1,067.11","1,071.1","1,080.21","1,087.35","1,094.32","1,101.33","1,109.86","1,116.63","1,124.79","1,130.36","1,142.18","1,142.18","1,092.18","1,108.18","1,125.8","1,142.97","1,159.24","1,173.32","1,178.43","1,178.43","1,178.43","1,171.81","1,165.63","1,157.68",800.03,799.92,764.48,704.41,647.26,614.19,544.92,522.87,414.77,351.74,265.26,252.46,252.46,186.99,127.47,40.47,Upgrade
