Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,89.85,45.99,113.11,94.09,163.72,152.03,135.06,125.24,176.42,138.3,83.55,68.25,66.67,52.36,70.46,70.25,72.9,71.18,65.12,63.19,144.16,74.57,50.4,35.49,111.92,40.17,61.89,57.47,139.3,45.53,64.16,52.08,115.82,30.98,39.68,22.64,95.6,28.34,32.9,39.97,Upgrade
Cash & Cash Equivalents,89.85,45.99,113.11,94.09,163.72,152.03,135.06,125.24,176.42,138.3,83.55,68.25,66.67,52.36,70.46,70.25,72.9,71.18,65.12,63.19,144.16,74.57,50.4,35.49,111.92,40.17,61.89,57.47,139.3,45.53,64.16,52.08,115.82,30.98,39.68,22.64,95.6,28.34,32.9,39.97,Upgrade
Cash Growth,-45.12%,-69.75%,-16.25%,-24.87%,-7.20%,9.93%,61.65%,83.50%,164.61%,164.16%,18.58%,-2.84%,-8.54%,-26.45%,8.20%,11.16%,-49.43%,-4.55%,29.20%,78.07%,28.81%,85.66%,-18.56%,-38.25%,-19.66%,-11.78%,-3.55%,10.34%,20.28%,46.98%,61.71%,129.99%,21.14%,9.29%,20.61%,-43.35%,-17.13%,-37.91%,-46.81%,-45.78%,Upgrade
"Property, Plant & Equipment",22.32,22.32,22.26,22.29,22.15,22.36,22.49,22.51,22.89,22.83,22.89,23.04,22.62,20.92,19.91,18.88,17.03,14.86,13.86,13.69,13.48,13.28,13.21,13.23,13.47,12.78,12.48,10.35,10.37,10.4,10.11,9.99,9.32,9.2,9.22,9.42,9.48,9.01,9.01,8.44,Upgrade
Goodwill and Intangibles,7.34,7.35,7.35,7.36,7.37,7.38,7.39,7.4,7.42,7.43,7.44,7.46,7.48,7.49,7.66,7.69,7.72,7.75,7.78,7.81,7.85,7.89,7.92,7.96,8,8.47,7.05,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,Upgrade
Total Assets,"1,266.47","1,210.79","1,252.47","1,253.89","1,258.18","1,249.77","1,245.38","1,236.99","1,225.18","1,186.93","1,137.94","1,103","1,035.84","1,013.27","1,045.96","1,034.98","1,044.87","1,030.49","1,033.52","1,025.36","1,096.42","1,026.29","1,019.61",980.16,"1,036.73",954.64,970.23,826.45,883.52,796.29,808.47,800.37,867.99,778.67,777.18,763.81,825.54,747.37,747.51,752.11,Upgrade
Total Liabilities,"1,128.92","1,075.76","1,123.85","1,121.32","1,121.57","1,108.41","1,104.45","1,097.56","1,087.44","1,050.61","1,005.04",971.17,905.35,885.09,920.76,911.06,924.52,912.62,919.68,912.14,985.21,916.93,909.65,871.17,929.08,850.11,864.44,731.65,789.89,705.82,718.51,711.49,778.71,692.45,691.21,679.44,742.12,666.95,668.46,673.97,Upgrade
Total Debt,27.08,27.74,27.76,28.1,28.58,29.31,33.02,33.9,36.32,37.24,38.74,39.57,41.96,43.54,44.42,46.37,47.29,48.21,49.01,49.94,51.1,44.45,45.28,49.16,47.79,45.59,44.17,39.91,36.63,32.45,32.76,32.82,33.15,33.47,32.64,30.4,28.66,27.25,27.49,28.26,Upgrade
Debt Growth,-5.28%,-5.36%,-15.94%,-17.11%,-21.31%,-21.30%,-14.76%,-14.32%,-13.43%,-14.47%,-12.79%,-14.68%,-11.28%,-9.68%,-9.38%,-7.15%,-7.46%,8.47%,8.26%,1.60%,6.94%,-2.49%,2.51%,23.16%,30.44%,40.49%,34.83%,21.60%,10.51%,-3.07%,0.37%,7.96%,15.66%,22.84%,18.74%,7.56%,24.87%,-1.93%,-18.19%,-15.85%,Upgrade
Common Stock,40.65,40.52,40.52,40.52,40.52,39.95,40.44,40.9,40.9,40.9,40.9,40.9,40.9,40.9,40.55,40.21,39.87,39.17,38.89,38.61,38.25,37.55,37.19,36.9,36.83,36.4,36.4,24.96,24.96,24.38,24.38,24.38,24.38,24.38,23.93,23.93,23.93,23.93,23.12,23.12,Upgrade
Retained Earnings,110.02,109.32,106.8,104.11,103.83,100.7,99.4,97.37,95.51,92.99,89.29,88.01,86.75,86.75,84.26,83.12,81.04,80.84,77.98,77.23,75.07,72.69,72.78,72.11,71.35,69.12,68.07,68.59,67.75,65.78,64.75,63.97,63.63,60.87,61.31,59.43,58.94,56.24,55.21,55,Upgrade
Comprehensive Income,-13.12,-14.81,-18.7,-12.06,-7.74,0.71,1.09,1.16,1.33,2.44,2.7,2.92,2.85,0.53,0.39,0.59,-0.56,-2.14,-3.03,-2.61,-2.12,-0.88,-0.01,-0.02,-0.53,-0.99,1.31,1.25,0.92,0.31,0.82,0.53,1.26,0.96,0.73,1.02,0.54,0.25,0.72,0.02,Upgrade
Shareholders' Equity,137.55,135.03,128.62,132.57,136.61,141.36,140.93,139.42,137.74,136.32,132.9,131.82,130.5,128.18,125.2,123.92,120.35,117.87,113.84,113.23,111.21,109.36,109.96,108.99,107.65,104.53,105.79,94.8,93.63,90.47,89.96,88.89,89.28,86.22,85.96,84.37,83.42,80.42,79.05,78.14,Upgrade
Total Liabilities and Equity,"1,266.47","1,210.79","1,252.47","1,253.89","1,258.18","1,249.77","1,245.38","1,236.99","1,225.18","1,186.93","1,137.94","1,103","1,035.84","1,013.27","1,045.96","1,034.98","1,044.87","1,030.49","1,033.52","1,025.36","1,096.42","1,026.29","1,019.61",980.16,"1,036.73",954.64,970.23,826.45,883.52,796.29,808.47,800.37,867.99,778.67,777.18,763.81,825.54,747.37,747.51,752.11,Upgrade
Net Cash / Debt,62.77,18.25,85.36,65.99,135.14,122.73,102.04,91.34,140.1,101.06,44.82,28.69,24.71,8.81,26.04,23.88,25.61,22.97,16.11,13.25,93.06,30.12,5.13,-13.67,64.13,-5.42,17.72,17.56,102.67,13.08,31.4,19.26,82.67,-2.5,7.04,-7.76,66.94,1.1,5.41,11.71,Upgrade
Net Cash / Debt Growth,-53.55%,-85.13%,-16.35%,-27.75%,-3.54%,21.44%,127.70%,218.42%,466.87%,1046.85%,72.07%,20.15%,-3.48%,-61.63%,61.71%,80.22%,-72.48%,-23.76%,214.12%,-,45.11%,-,-71.07%,-,-37.54%,-,-43.57%,-8.84%,24.20%,-,346.13%,-,23.49%,-,30.09%,-,-27.57%,-93.87%,-80.85%,-70.82%,Upgrade
Book Value Per Share,28.80,28.30,26.95,27.78,28.63,29.63,29.44,29.12,28.77,28.48,27.76,27.54,27.26,26.83,26.26,26.04,25.29,24.90,24.08,23.99,23.56,23.31,23.48,23.28,23.00,22.40,25.54,22.89,22.60,21.97,21.85,21.59,21.68,21.04,20.97,20.59,20.35,19.80,19.46,19.24,Upgrade
