Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+38 Quarters
Cash & Equivalents,352.2,376.6,372.7,380.2,483.5,483.8,427,387.6,383.6,422.5,351.1,353.7,322.5,334.1,321.8,383.8,349.1,369.3,323,307.1,311,308.2,270.3,285.6,265.8,259.1,219.4,202.4,185.2,207.1,223.7,225.6,204.6,185.2,189.32,176.25,204.63,168.16,176.96,169.81,Upgrade
Short-Term Investments,33.2,38,34.4,36.6,61.4,62.3,60.3,61.4,50.1,41.7,26.7,29.5,26.3,33.4,31,30.1,29.5,26.6,43.7,44.8,44.4,45.1,53.7,54,51.7,44.9,45.7,43.8,41.5,41.5,39.3,33,38.6,39.4,38.49,44.7,59.34,130.41,165.92,144.97,Upgrade
Cash & Cash Equivalents,385.4,414.6,407.1,416.8,544.9,546.1,487.3,449,433.7,464.2,377.8,383.2,348.8,367.5,352.8,413.9,378.6,395.9,366.7,351.9,355.4,353.3,324,339.6,317.5,304,265.1,246.2,226.7,248.6,263,258.6,243.2,224.6,227.81,220.95,263.97,298.57,342.88,314.78,Upgrade
Cash Growth,-29.27%,-24.08%,-16.46%,-7.17%,25.64%,17.64%,28.98%,17.17%,24.34%,26.31%,7.09%,-7.42%,-7.87%,-7.17%,-3.79%,17.62%,6.53%,12.06%,13.18%,3.62%,11.94%,16.22%,22.22%,37.94%,40.05%,22.28%,0.80%,-4.80%,-6.78%,10.69%,15.45%,17.04%,-7.87%,-24.77%,-33.56%,-29.81%,-19.60%,-7.11%,-0.06%,-19.26%,Upgrade
Receivables,297.9,307.9,284.5,307.3,276.4,268.9,239.3,231,229.1,205.1,186.9,181.4,184.7,188.5,168,169.2,173.8,172.2,172.4,163.5,158.2,148.2,148.2,143.6,142.3,145.8,124.3,137.3,148.1,139.3,124.1,143.9,142.2,136.7,124.97,135.02,131.46,114.13,113.69,110.65,Upgrade
Other Current Assets,98,88.3,97.2,94,81.5,72.6,70.4,79.2,68,60.7,57.9,48.9,47.2,47.2,39.9,36.8,34.1,33.5,44.8,50.7,36.1,28.3,25.7,24.2,26.3,22.2,23.7,25.5,25.6,22,33,32.9,33.1,29.5,35.57,46.62,29.51,34.2,32.84,36.96,Upgrade
Total Current Assets,781.3,810.8,788.8,818.1,902.8,887.6,797,759.2,730.8,730,622.6,613.5,580.7,603.2,560.7,619.9,586.5,601.6,583.9,566.1,549.7,529.8,497.9,507.4,486.1,472,413.1,409,400.4,409.9,420.1,435.4,418.5,390.8,388.34,402.59,424.94,446.89,489.4,462.39,Upgrade
"Property, Plant & Equipment",386.1,391,373.3,322.4,321.9,321,293.5,294.7,295.6,302.8,303.3,300.4,296.5,299.5,289.7,252.2,261.5,143.5,144.5,146.1,147.4,147.4,151.2,153.9,149.8,152.1,150,141.3,134,134.5,124.3,122.6,121.4,117.6,112.58,109.9,107.44,104.99,99.01,95.55,Upgrade
Long-Term Investments,117.7,96,96.9,96.6,64.1,63.3,51,47.4,38.5,32.6,36.9,62.8,58.8,59.6,59.9,61.4,61.9,63.1,58.4,57.1,61.2,62,61.5,37.1,39.2,40.3,51,50.6,49.3,35.6,35.4,34.9,29.3,28.8,30.43,30.29,39.18,38.71,38.38,36.09,Upgrade
Goodwill and Intangibles,"2,109.8","2,120.3","2,101.5","2,172.1","1,524.2","1,535.2","1,553.2","1,561.7","1,566.7","1,585.1","1,560.9","1,335.8","1,319.4","1,372.5","1,351.5",621.2,626.1,630.6,638.5,644.9,657.6,660.3,666.3,667.3,673,677.7,436,441.5,438.2,438.4,437,447.7,447.7,466,482.41,500.62,426.88,430.36,436.01,433.5,Upgrade
