Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+30 Quarters
Cash & Equivalents,80.62,24.32,24.91,35.65,27.61,73.39,79.11,79.56,82.23,80.49,26.11,73.94,28.52,22.99,13.72,30.7,23.96,17.01,26.26,23.07,20.55,16.13,22,18.41,26.07,31.35,32.51,37.51,28.26,105.71,122.35,106.97,120.29,104.05,55.63,40.69,33.51,55.58,22.6,33.52,Upgrade
Cash & Cash Equivalents,80.62,24.32,24.91,35.65,27.61,73.39,79.11,79.56,82.23,80.49,26.11,73.94,28.52,22.99,13.72,30.7,23.96,17.01,26.26,23.07,20.55,16.13,22,18.41,26.07,31.35,32.51,37.51,28.26,105.71,122.35,106.97,120.29,104.05,55.63,40.69,33.51,55.58,22.6,33.52,Upgrade
Cash Growth,191.96%,-66.86%,-68.51%,-55.19%,-66.42%,-8.82%,202.95%,7.61%,188.38%,250.10%,90.36%,140.86%,19.01%,35.16%,-47.76%,33.05%,16.61%,5.45%,19.35%,25.30%,-21.19%,-48.55%,-32.32%,-50.90%,-7.73%,-70.34%,-73.43%,-64.94%,-76.51%,1.60%,119.95%,162.93%,258.92%,87.22%,146.09%,21.38%,30.45%,-36.66%,-79.32%,-79.19%,Upgrade
Receivables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,4.98,0,Upgrade
"Property, Plant & Equipment",23.93,24.47,24.87,25.16,25.71,26.09,26.47,26.59,26.49,26.23,26.24,25.19,25.04,24.68,22.35,21.94,21.37,21.33,21.28,21.44,21.21,20.61,20.57,19.5,18.91,18.46,18.3,18.21,18.17,17.71,17.52,16.93,16.84,16.73,16.86,17.02,17.14,17.29,17.49,17.68,Upgrade
Goodwill and Intangibles,1.41,1.44,1.47,1.51,1.54,1.57,1.61,1.64,1.68,1.71,1.75,1.79,1.82,1.86,1.89,1.93,1.97,2.01,2.04,2.08,2.12,2.16,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"1,574.27","1,502.92","1,484.31","1,454.77","1,415.05","1,426.33","1,440.2","1,430.7","1,430.23","1,387.67","1,365.47","1,418.36","1,331.21","1,341.89","1,308.36","1,297.56","1,287.86","1,252.42","1,234.86","1,224.07","1,226.36","1,210.23","1,163.58","1,081.71","1,060.52","1,037.58","1,074.7",999.24,939.24,979.91,984.07,944.43,955,937,915.42,898.83,901.48,920.98,891.66,902.22,Upgrade
Accounts Payable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,5.13,2.68,Upgrade
Total Liabilities,"1,414.63","1,342.56","1,326.42","1,297.87","1,257.3","1,268.45","1,278.75","1,269.08","1,271.78","1,231.37","1,210.69","1,264.38","1,178.12","1,185.57","1,153.26","1,143.73","1,136.18","1,098.69","1,080.15","1,071.51","1,077.6","1,067.6","1,022.82",938.19,918.77,899.46,923.64,829.78,770.07,809.24,809.11,766.86,774.18,755.59,733.59,716.35,713.65,736.62,706.05,715.14,Upgrade
Total Debt,168.82,151.51,158.47,101.15,103.92,101.71,129.07,126.79,128.94,126.28,128.68,125.55,167.5,142.9,126.04,107.84,168.87,149.43,153.74,226.55,204.48,218.52,195.77,193.68,175.59,173.76,225.25,163.64,95.12,127.29,138.44,137.08,138.58,137.21,138.45,137.08,122.72,120.85,76.99,77.14,Upgrade
