Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+15 Quarters
Cash & Equivalents,208.89,243.63,192.43,185.61,182.96,348.45,353.06,342.36,292.08,340.53,307.26,286.1,236.05,129.36,74.78,89.64,127.42,110.88,181.29,111.52,210.69,197.9,102.54,69.11,60.06,128.62,98.26,78.6,108.23,142.29,67.89,77.02,87.31,127.21,104.35,75.39,72.2,175.99,68,75.69,Upgrade
Cash & Cash Equivalents,208.89,243.63,192.43,185.61,182.96,348.45,353.06,342.36,292.08,340.53,307.26,286.1,236.05,129.36,74.78,89.64,127.42,110.88,181.29,111.52,210.69,197.9,102.54,69.11,60.06,128.62,98.26,78.6,108.23,142.29,67.89,77.02,87.31,127.21,104.35,75.39,72.2,175.99,68,75.69,Upgrade
Cash Growth,14.17%,-30.08%,-45.50%,-45.78%,-37.36%,2.33%,14.91%,19.67%,23.74%,163.24%,310.89%,219.17%,85.25%,16.67%,-58.75%,-19.62%,-39.52%,-43.97%,76.79%,61.37%,250.80%,53.86%,4.36%,-12.08%,-44.51%,-9.61%,44.73%,2.06%,23.96%,11.86%,-34.94%,2.17%,20.93%,-27.72%,53.45%,-0.40%,-1.31%,143.90%,-24.11%,49.19%,Upgrade
Receivables,224.78,202.25,216.96,236.79,249.31,212.02,106.23,80.2,59.53,65.74,51.84,50.19,52.19,52.15,56.15,51.98,52.64,50.42,49.46,44.8,30.83,41.69,34.48,34.79,35.88,29.46,28.32,36.3,21.71,23.84,27.65,29.29,28.72,23.23,29.24,23.52,23.81,27.59,26.64,25.7,Upgrade
Goodwill and Intangibles,"1,153.92","1,158.36","1,151","1,144.91","1,120.15",882.54,341.7,268.02,262.91,250.84,251,251.17,247.26,182.96,183.12,183.29,183.45,177.09,157.08,157.24,124.53,124.54,124.57,124.62,124.67,97.37,91.34,91.39,91.44,91.49,91.96,92.39,76.21,76.59,61.22,61.23,61.25,61.78,62.04,63.11,Upgrade
Total Assets,"4,493.05","4,045.36","6,003.01","4,534.77","4,339.63","5,205.99","5,116.86","3,943.12","3,203.97","4,650.98","5,299.7","3,793.05","3,311.98","2,675.2","2,981","2,994.22","2,968.89","2,782.06","3,568.24","2,560.58","2,051.28","2,208.43","4,500.46","2,766.04","2,481.54","3,052.43","2,431.12","3,296.02","1,495.31","3,514.99","2,169.2","1,911.53","2,227.5","2,009.39","1,654.22","1,465.58","1,141.56","1,128.97","1,067.72","1,098.23",Upgrade
Accounts Payable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.12,311.95,306.52,0,275.46,188.32,184.08,130.48,255.79,229.47,205.1,93.21,202.53,176.15,133.55,67.68,154.58,151.58,133.74,60.64,133.45,142.2,125.9,69.21,124.94,104.93,Upgrade
Total Liabilities,"2,777.96","2,328.53","4,308.31","2,869","2,702.46","3,627.78","3,732.93","2,649.63","1,958.83","3,454.75","4,184.58","2,702.5","2,268.66","1,632.91","1,978.76","2,029.98","2,040.82","1,874.87","2,661.81","1,686.96","1,219.01","1,393.45","3,784.13","2,079.28","1,833.38","2,437.36","1,858.34","2,757.89",989.05,"3,022.64","1,702.28","1,468.73","1,813.86","1,575.94","1,246.13","1,074.44",764.06,726.13,677.25,718.18,Upgrade
Total Debt,"1,808.59","1,241.63","3,256.51","1,844.89","1,650.84","2,681.75","3,138.34","2,114.48","1,403.39","2,808.75","3,620.6","2,156.47","1,599.22","1,200.09","1,557.29","1,608.8","1,630.89","1,457.39","2,320.63","1,414.35",966.28,"1,101.63","3,469.52","1,794.28","1,570.55","2,154.35","1,604.66","2,501.24",804.7,"2,813.93","1,502.77","1,274.52","1,615.48","1,383.37","1,063.12",892.37,600.3,546.37,504.64,562.67,Upgrade
Debt Growth,9.56%,-53.70%,3.77%,-12.75%,17.63%,-4.52%,-13.32%,-1.95%,-12.25%,134.04%,132.49%,34.04%,-1.94%,-17.65%,-32.89%,13.75%,68.78%,32.29%,-33.11%,-21.17%,-38.48%,-48.86%,116.22%,-28.26%,95.17%,-23.44%,6.78%,96.25%,-50.19%,103.41%,41.36%,42.82%,169.11%,153.20%,110.67%,58.59%,8.15%,-53.12%,-62.97%,42.43%,Upgrade
Common Stock,405.63,412.96,407.74,403.99,387.33,393.34,271.87,255.99,248.38,241.31,230.61,238.4,236.31,238.18,231.6,227.92,224.04,235.45,241.03,234.87,226.63,229.38,226.4,223.29,219.21,229.19,223.9,219.11,217.98,215.87,210.61,207.15,202.43,224.48,215.37,213.53,212.81,245.29,244.13,241.77,Upgrade
