Metrics,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,+68 Quarters
Cash & Equivalents,373.43,217.25,487.58,457.7,598.37,478.23,452.21,380.99,450.67,253.27,138.53,70.22,92.3,62.7,61.23,84.24,92.3,60.74,100.27,72.84,80.67,66.08,64.8,57.36,102.06,63.12,60.71,51.07,69.69,45.14,111.6,46.3,64.66,51.81,76.05,49.98,72.05,44.6,137.17,48.83,Upgrade
Cash & Cash Equivalents,373.43,217.25,487.58,457.7,598.37,478.23,452.21,380.99,450.67,253.27,138.53,70.22,92.3,62.7,61.23,84.24,92.3,60.74,100.27,72.84,80.67,66.08,64.8,57.36,102.06,63.12,60.71,51.07,69.69,45.14,111.6,46.3,64.66,51.81,76.05,49.98,72.05,44.6,137.17,48.83,Upgrade
Cash Growth,-37.59%,-54.57%,7.82%,20.13%,32.77%,88.82%,226.43%,442.56%,388.27%,303.97%,126.25%,-16.64%,0.00%,3.22%,-38.94%,15.65%,14.42%,-8.08%,54.73%,27.00%,-20.96%,4.69%,6.74%,12.31%,46.45%,39.83%,-45.60%,10.31%,7.77%,-12.88%,46.74%,-7.37%,-10.25%,16.17%,-44.56%,2.35%,-47.18%,-22.77%,-0.24%,11.65%,Upgrade
"Property, Plant & Equipment",54.02,50.14,48.48,46.22,44,43.27,43.06,42.61,42.08,41.23,40.99,40.63,40.23,38.84,34.95,30.45,28.6,28.1,27.82,27.62,26.43,26.57,26.59,26.94,26.72,26.78,27.14,27.44,28.19,28.57,28.38,28.49,28.21,28.47,28.72,29.15,29.39,29.3,29.36,28.9,Upgrade
Goodwill and Intangibles,23.48,23.58,23.69,23.79,23.88,23.96,23.92,23.82,23.66,23.54,23.51,23.53,23.59,23.6,23.65,23.73,23.83,23.93,24.05,24.16,24.27,24.36,24.45,24.57,24.68,24.76,24.87,24.98,25.27,25.37,25.49,25.63,25.75,25.87,26,26.14,26.27,26.39,26.46,26.5,Upgrade
Total Assets,"4,232.78","3,991.21","4,156.4","4,027.95","4,071.1","3,896.19","3,903.71","3,688.64","3,777.68","3,547.18","3,291.33","3,184.28","3,112.82","3,005.75","2,984.88","2,988.33","2,953.22","2,845.17","2,826.69","2,760.47","2,744.46","2,721.72","2,656.39","2,605.24","2,580.49","2,540.24","2,478.87","2,446.19","2,419.55","2,333.37","2,335.53","2,217.42","2,208.75","2,153.05","2,221.58","2,163.7","2,156.86","2,083.17","2,115.96","2,022.8",Upgrade
Total Liabilities,"3,887.23","3,634.71","3,799.16","3,656.77","3,710.93","3,543.16","3,561.3","3,354.24","3,452.02","3,229.49","2,981.93","2,882.55","2,820.59","2,721.1","2,708.27","2,718.75","2,688.41","2,585.68","2,573.95","2,510.86","2,499.81","2,480.97","2,420.28","2,372.39","2,351.28","2,314.87","2,258.17","2,232.22","2,208.41","2,126.42","2,130.56","2,016.49","2,008.66","1,955.44","2,027.09","1,971.54","1,974.18","1,905.56","1,938.16","1,846.97",Upgrade
Total Debt,50.13,50.14,50.16,70.17,72.61,73.29,77,87.7,149.18,122.84,133.16,236.35,176.13,189.42,190.85,353.66,258.5,261.25,139.96,244.97,169.42,237.89,139.04,233.84,113.59,218.5,120.16,180.17,99.41,128.77,85.9,90.42,49.65,70.9,53.79,104.78,55.98,104.74,62.17,91.68,Upgrade
Debt Growth,-30.96%,-31.58%,-34.86%,-19.99%,-51.33%,-40.34%,-42.17%,-62.89%,-15.30%,-35.15%,-30.23%,-33.17%,-31.86%,-27.49%,36.37%,44.37%,52.58%,9.82%,0.66%,4.76%,49.15%,8.88%,15.71%,29.78%,14.26%,69.68%,39.89%,99.26%,100.21%,81.64%,59.69%,-13.70%,-11.30%,-32.31%,-13.48%,14.29%,-17.73%,58.46%,-6.73%,-28.54%,Upgrade
Common Stock,336.84,316.08,315.71,316.76,315.95,295.2,294.25,293.31,292.48,275.26,274.37,274.87,273.83,254.9,253.95,254.14,253.17,230.97,229.93,229.3,228.2,211.21,210.89,211.04,209.25,191.26,190.69,189.8,188.87,178.82,179.06,178.63,178.13,168.97,168.87,169.07,168.22,158.72,157.7,158.04,Upgrade
