Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Cash & Equivalents,30.23,26.42,93.19,46.32,40.48,87.31,120.91,69.31,124.63,82.36,70.85,44.05,27.16,25.74,38.13,17.84,15.5,31.21,72.69,22.67,16.84,20.07,22.96,24.01,20.87,17.66,38.55,28.41,20.91,18.31,19.47,41.05,14.19,16.62,17.94,20.69,16.83,19.13,20.9,19.02,Upgrade
Cash & Cash Equivalents,30.23,26.42,93.19,46.32,40.48,87.31,120.91,69.31,124.63,82.36,70.85,44.05,27.16,25.74,38.13,17.84,15.5,31.21,72.69,22.67,16.84,20.07,22.96,24.01,20.87,17.66,38.55,28.41,20.91,18.31,19.47,41.05,14.19,16.62,17.94,20.69,16.83,19.13,20.9,19.02,Upgrade
Cash Growth,-25.31%,-69.74%,-22.92%,-33.16%,-67.52%,6.01%,70.64%,57.34%,358.81%,219.94%,85.81%,146.99%,75.24%,-17.52%,-47.54%,-21.33%,-7.95%,55.54%,216.63%,-5.57%,-19.32%,13.64%,-40.45%,-15.48%,-0.16%,-3.57%,98.02%,-30.79%,47.31%,10.21%,8.53%,98.40%,-15.68%,-13.15%,-14.18%,8.79%,-25.08%,15.28%,34.13%,34.00%,Upgrade
"Property, Plant & Equipment",28.29,28.28,28.55,29.01,29.14,28.95,29.11,29.5,29.99,27.25,27.11,20.71,21.16,21.31,21.23,21.05,21.77,22.06,21.45,21.68,22.04,22.5,21.73,21.37,21.76,22.2,21.78,21.12,21.39,21.82,21.7,21.95,22.27,22.62,22.72,21.93,23.24,23.62,23.67,23.91,Upgrade
Goodwill and Intangibles,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,Upgrade
Total Assets,"2,811.82","2,739.18","2,735.07","2,630.35","2,548.61","2,527.1","2,529.59","2,450.44","2,436.87","2,361.24","2,296.63","2,267.12","2,136.4","2,068.8","2,033.23","1,998.7","1,991.4","1,944.57","1,981.85","1,913.96","1,871.82","1,842.93","1,781.7","1,795.65","1,763.83","1,712.88","1,635.09","1,621.45","1,574.68","1,564.81","1,539.67","1,553.34","1,458.83","1,482.13","1,488.64","1,504.08","1,466.12","1,463.96","1,464.75","1,444.5",Upgrade
Total Liabilities,"2,583.36","2,510.26","2,515.15","2,402.67","2,314.96","2,281.44","2,290.85","2,216.29","2,208.68","2,137.51","2,077.19","2,050.54","1,921.14","1,856.29","1,824.74","1,794.11","1,793.62","1,753.03","1,797.19","1,730.66","1,690.44","1,661.61","1,601.82","1,618.11","1,588.98","1,540.35","1,459.09","1,446.67","1,403.14","1,397.31","1,372.53","1,389.53","1,295.32","1,320.58","1,329.45","1,346.63","1,313.7","1,317.87","1,318.1","1,298.52",Upgrade
Total Debt,83.88,103.48,118.34,126.59,133.71,136.34,233.2,228.65,229.65,262.04,283.79,278.81,248.04,184.96,181.42,181.86,170.42,210.32,265.27,297.46,244.23,228.76,234.33,282.28,226.47,278.9,268.1,283.1,276.53,337.46,297.37,278.01,312.58,279.92,258.64,298.52,253.52,279.13,266.78,257.11,Upgrade
Debt Growth,-37.27%,-24.10%,-49.25%,-44.64%,-41.78%,-47.97%,-17.83%,-17.99%,-7.41%,41.68%,56.43%,53.31%,45.55%,-12.06%,-31.61%,-38.86%,-30.22%,-8.06%,13.21%,5.38%,7.84%,-17.98%,-12.60%,-0.29%,-18.10%,-17.35%,-9.84%,1.83%,-11.53%,20.56%,14.98%,-6.87%,23.29%,0.28%,-3.05%,16.11%,-2.94%,-1.34%,-12.46%,3.29%,Upgrade
Common Stock,66.75,69.09,68.14,67.74,67.36,66.94,66.58,66.23,65.87,65.4,65.05,64.71,64.39,64.07,63.71,63.43,63.15,62.86,62.61,62.36,62.11,61.86,61.55,61.33,61.1,60.83,60.61,60.39,60.17,59.97,59.77,59.58,59.39,59.39,59.16,58.93,58.71,58.5,58.35,58.17,Upgrade
