Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Cash & Equivalents,57.84,183.59,193.83,55.77,61.81,60.68,54.58,48.26,29.29,15.33,Upgrade
Cash & Cash Equivalents,57.84,183.59,193.83,55.77,61.81,60.68,54.58,48.26,29.29,15.33,Upgrade
Cash Growth,-68.50%,-5.28%,247.55%,-9.77%,1.86%,11.17%,13.09%,64.79%,91.01%,20.48%,Upgrade
"Property, Plant & Equipment",10.62,11.63,12.99,14.41,7.04,7.39,5.55,5.34,5.56,2.14,Upgrade
Total Assets,976.35,919.69,861.4,719.85,716.74,645.24,588.38,540.76,495.19,442.61,Upgrade
Total Liabilities,878.65,826.33,775.92,642.13,645.11,580.08,528.11,486.24,444.54,396.11,Upgrade
Total Debt,61.17,19.24,19.89,16.82,84.69,59.64,55.43,41,31.05,43.58,Upgrade
Debt Growth,217.90%,-3.28%,18.31%,-80.15%,42.01%,7.59%,35.18%,32.05%,-28.75%,96.36%,Upgrade
Common Stock,28.03,27.98,27.02,26.14,25.35,24.56,23.32,22.12,22.44,22.49,Upgrade
Retained Earnings,70.79,65.24,58.23,51.41,46.17,40.49,36.87,32.24,28.02,24.29,Upgrade
Comprehensive Income,-1.12,0.14,0.24,0.18,0.11,0.11,0.08,0.16,0.18,-0.27,Upgrade
Shareholders' Equity,97.71,93.36,85.48,77.73,71.63,65.16,60.28,54.52,50.64,46.5,Upgrade
Total Liabilities and Equity,976.35,919.69,861.4,719.85,716.74,645.24,588.38,540.76,495.19,442.61,Upgrade
Net Cash / Debt,-3.33,164.35,173.93,38.96,-22.88,1.05,-0.85,7.26,-1.76,-28.25,Upgrade
Net Cash / Debt Growth,-,-5.51%,346.50%,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-1.28,62.57,67.09,15.08,-8.91,0.41,-0.33,2.81,-0.68,-10.76,Upgrade
Book Value Per Share,37.89,36.15,33.36,30.75,28.67,26.02,24.24,21.88,20.15,18.09,Upgrade
