Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Cash & Equivalents,50.54,176.09,93.91,27.64,58.45,48.49,35.49,62.12,36.11,13.45,Upgrade
Cash & Cash Equivalents,50.54,176.09,93.91,27.64,58.45,48.49,35.49,62.12,36.11,13.45,Upgrade
Cash Growth,-71.30%,87.50%,239.83%,-52.72%,20.54%,36.64%,-42.87%,72.05%,168.46%,-69.14%,Upgrade
"Property, Plant & Equipment",22.15,22.63,20.36,17.39,18.18,16.4,14.4,14.31,14.43,11.61,Upgrade
Goodwill and Intangibles,14.04,14.23,14.49,14.81,15.2,15.65,14.29,14.89,15.54,10.41,Upgrade
Total Assets,"1,541.58","1,529.18","1,293.66","1,112.45","1,121.55",986.98,935.37,891.19,855.43,587.11,Upgrade
Total Liabilities,"1,413.23","1,392.58","1,168.91",998.79,"1,018.1",889.47,841.36,800.62,753.61,514.32,Upgrade
Total Debt,46.15,47.84,31.52,71.24,84.45,68.05,53.27,41.46,33.4,33.39,Upgrade
Debt Growth,-3.53%,51.77%,-55.76%,-15.65%,24.11%,27.74%,28.51%,24.12%,0.03%,-1.11%,Upgrade
Common Stock,46.9,45.74,44.77,43.98,43.34,42.67,42.01,41.53,57.04,29.5,Upgrade
Retained Earnings,102.18,90,76.97,68.32,60.34,54.66,51.52,47.92,42.68,42.24,Upgrade
Comprehensive Income,-20.73,0.87,3,1.36,-0.22,0.18,0.48,1.13,2.11,1.05,Upgrade
Shareholders' Equity,128.36,136.6,124.75,113.66,103.46,97.51,94.01,90.57,101.82,72.79,Upgrade
Total Liabilities and Equity,"1,541.58","1,529.18","1,293.66","1,112.45","1,121.55",986.98,935.37,891.19,855.43,587.11,Upgrade
Net Cash / Debt,4.39,128.25,62.39,-43.61,-26.01,-19.56,-17.79,20.66,2.71,-19.94,Upgrade
Net Cash / Debt Growth,-96.58%,105.55%,-,-,-,-,-,663.88%,-,-,Upgrade
Net Cash Per Share,-,-,-,-7.80,-4.68,-3.53,-3.24,3.79,0.77,-,Upgrade
Book Value Per Share,22.19,23.87,21.94,20.43,18.72,17.70,17.20,16.74,28.86,21.28,Upgrade
