Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Cash & Equivalents,480.51,"2,543.06","1,493.83",644.1,586.2,716.4,299.69,752.46,796.11,655.67,Upgrade
Cash & Cash Equivalents,480.51,"2,543.06","1,493.83",644.1,586.2,716.4,299.69,752.46,796.11,655.67,Upgrade
Cash Growth,-81.11%,70.24%,131.93%,9.88%,-18.17%,139.05%,-60.17%,-5.48%,21.42%,-30.75%,Upgrade
Receivables,69.73,0,69.51,50.21,50.37,57.17,45.45,48.7,50.8,54.01,Upgrade
"Property, Plant & Equipment",142.94,146.42,158.21,149.99,147.81,141.9,150.83,161.02,166.93,166.95,Upgrade
Goodwill and Intangibles,59.73,68.55,79.53,35.67,0,0,0,0,0,0,Upgrade
Total Assets,"18,634.48","20,785.28","18,793.07","12,611.27","12,243.56","12,261.27","11,922.46","12,573.02","12,727.84","12,656.93",Upgrade
Accounts Payable,231.58,214.85,276.75,180.61,129.91,145.91,118.82,159.27,115.19,129.18,Upgrade
Total Liabilities,"17,308.94","18,683.51","16,517.89","10,383.19","10,198.86","10,392.17","10,136.21","10,878.89","11,056.09","11,441.07",Upgrade
Total Debt,933.9,683.76,923.76,854.15,"1,074.24","1,223.64","1,186.19","1,381.49","1,456.96","1,431.96",Upgrade
Debt Growth,36.58%,-25.98%,8.15%,-20.49%,-12.21%,3.16%,-14.14%,-5.18%,1.75%,-12.71%,Upgrade
Common Stock,486.11,758.47,"1,004.4",999.49,997.5,994.5,989.71,983.96,973.47,971.92,Upgrade
Retained Earnings,"1,644.21","1,427.3","1,215.32","1,221.82","1,087.62",895.21,830.93,737.92,716.63,322.68,Upgrade
Comprehensive Income,-804.78,-84,55.46,6.76,-40.42,-20.62,-34.39,-27.75,-18.35,-78.74,Upgrade
Shareholders' Equity,"1,325.54","2,101.77","2,275.18","2,228.07","2,044.7","1,869.1","1,786.24","1,694.13","1,671.74","1,215.86",Upgrade
Total Liabilities and Equity,"18,634.48","20,785.28","18,793.07","12,611.27","12,243.56","12,261.27","11,922.46","12,573.02","12,727.84","12,656.93",Upgrade
Net Cash / Debt,-453.39,"1,859.3",570.07,-210.05,-488.03,-507.24,-886.5,-629.03,-660.85,-776.29,Upgrade
Net Cash / Debt Growth,-,226.15%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,7.18,10.22,10.43,10.25,9.41,8.64,8.22,7.88,7.85,5.87,Upgrade
