Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,25.21,45.06,15.23,7.98,16.92,44.71,0.46,0.9,23.96,0.19,Upgrade
Cash & Cash Equivalents,25.21,45.06,15.23,7.98,16.92,44.71,0.46,0.9,23.96,0.19,Upgrade
Cash Growth,-44.06%,195.86%,90.98%,-52.86%,-62.16%,9662.01%,-49.00%,-96.25%,12313.99%,-8.10%,Upgrade
Receivables,"2,040.87","1,728.26","1,594.04","1,563.84","1,477.41","1,495.35","1,449.43","1,318.02","1,287.32","1,218.77",Upgrade
"Property, Plant & Equipment",84.31,82.05,77.7,77.41,65.25,63.96,69.58,65.7,59.42,50.83,Upgrade
Goodwill and Intangibles,7.85,7.85,7.85,7.85,7.85,7.85,7.85,7.85,7.85,7.85,Upgrade
Total Assets,"10,802.26","10,461.39","9,687.91","8,797.15","7,952.73","7,686.43","7,355.85","6,904.43","6,574.94","6,270.17",Upgrade
Deferred Revenue,"1,992.78","1,803.21","1,618.27","1,523.17","1,431.93","1,349.64","1,262.82","1,169.71","1,095.82","1,059.16",Upgrade
Total Liabilities,"8,274.7","7,478.5","6,949.02","6,602.21","6,160.93","5,973.47","5,824.48","5,506.39","5,299.36","5,116.24",Upgrade
Total Debt,504.68,506.05,550.74,550.6,439.54,439.12,438.67,388.19,372.69,392.41,Upgrade
Debt Growth,-0.27%,-8.12%,0.03%,25.27%,0.10%,0.10%,13.00%,4.16%,-5.03%,27.66%,Upgrade
Common Stock,275.9,264.31,247.17,32.66,11.34,-5.83,-21.56,-38.73,-57.64,-72.94,Upgrade
Retained Earnings,"2,749.7","2,603.47","2,271.54","2,080.53","1,858.41","1,698.61","1,568.88","1,446.19","1,313.44","1,202.02",Upgrade
Comprehensive Income,-498.04,115.1,220.19,81.75,-77.96,20.17,-15.95,-9.43,19.79,24.85,Upgrade
Shareholders' Equity,"2,527.56","2,982.89","2,738.89","2,194.94","1,791.8","1,712.96","1,531.37","1,398.04","1,275.59","1,153.93",Upgrade
Total Liabilities and Equity,"10,802.26","10,461.39","9,687.91","8,797.15","7,952.73","7,686.43","7,355.85","6,904.43","6,574.94","6,270.17",Upgrade
Net Cash / Debt,-479.47,-460.99,-535.51,-542.62,-422.62,-394.41,-438.21,-387.29,-348.73,-392.22,Upgrade
Book Value Per Share,41.93,49.61,45.77,36.95,30.43,29.34,26.47,24.44,22.61,20.69,Upgrade
