Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Cash & Equivalents,247.42,184.37,41.23,101.35,92.73,193.45,183.23,142.73,124.94,128.28,Upgrade
Cash & Cash Equivalents,247.42,184.37,41.23,101.35,92.73,193.45,183.23,142.73,124.94,128.28,Upgrade
Cash Growth,34.19%,347.16%,-59.32%,9.29%,-52.06%,5.58%,28.38%,14.24%,-2.60%,34.45%,Upgrade
Receivables,72.27,87.66,74.81,60.84,64.62,60.28,47.87,50.66,45.2,43.79,Upgrade
"Property, Plant & Equipment",145.19,30.95,41.54,50.93,62.59,15.04,15.96,9.78,11.19,9.82,Upgrade
Goodwill and Intangibles,19.05,19.7,20.5,19.56,19.75,20.38,19.12,19.5,20.73,22.37,Upgrade
Total Assets,673.38,492.69,348.45,402.42,481.04,410.13,333.73,305.32,280.72,274.93,Upgrade
Accounts Payable,9.26,11.11,8.25,7.68,13.61,9.51,6.45,10.56,7,0,Upgrade
Total Liabilities,246.44,148.36,123.55,135.3,144.2,86.79,67.06,62.21,52.13,51.16,Upgrade
Total Debt,138.81,24.53,34.93,43.35,54.3,0,0,0,0,0,Upgrade
Debt Growth,465.99%,-29.78%,-19.43%,-20.17%,-,-,-,-,-,-,Upgrade
Common Stock,519.76,493.04,469.92,462.49,438.37,417.18,399.66,383.72,372.35,351.93,Upgrade
Retained Earnings,-171.42,-231.97,-291.54,-242.46,-208.4,-137.97,-127.96,-148.1,-142.79,-131.37,Upgrade
Comprehensive Income,-10.78,-5.89,-4.13,-6.33,-7.32,-3.67,-5.89,-3.84,-1.58,2.99,Upgrade
Shareholders' Equity,337.55,255.18,174.24,213.7,222.65,275.54,265.81,231.78,227.98,223.56,Upgrade
Total Liabilities and Equity,583.99,403.54,297.79,349.01,366.85,362.33,332.88,293.99,280.11,274.72,Upgrade
Net Cash / Debt,108.61,159.85,6.31,58,38.43,193.45,183.23,142.73,124.94,128.28,Upgrade
Net Cash / Debt Growth,-32.05%,2434.86%,-89.13%,50.94%,-80.14%,5.58%,28.38%,14.24%,-2.60%,58.90%,Upgrade
Net Cash Per Share,2.20,3.26,0.13,1.20,0.81,4.12,3.95,3.11,2.74,2.85,Upgrade
Book Value Per Share,6.92,5.28,3.65,4.52,4.76,5.94,5.79,5.10,5.09,5.05,Upgrade
