Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Cash & Equivalents,376.6,483.8,422.5,334.1,369.3,308.2,259.1,207.1,185.2,168.16,Upgrade
Short-Term Investments,38,62.3,41.7,33.4,26.6,45.1,44.9,41.5,39.4,130.41,Upgrade
Cash & Cash Equivalents,414.6,546.1,464.2,367.5,395.9,353.3,304,248.6,224.6,298.57,Upgrade
Cash Growth,-24.08%,17.64%,26.31%,-7.17%,12.06%,16.22%,22.28%,10.69%,-24.77%,-7.11%,Upgrade
Receivables,307.9,268.9,205.1,188.5,172.2,148.2,145.8,139.3,136.7,114.13,Upgrade
Other Current Assets,88.3,72.6,60.7,47.2,33.5,28.3,22.2,22,29.5,34.2,Upgrade
Total Current Assets,810.8,887.6,730,603.2,601.6,529.8,472,409.9,390.8,446.89,Upgrade
"Property, Plant & Equipment",391,321,302.8,299.5,143.5,147.4,152.1,134.5,117.6,104.99,Upgrade
Long-Term Investments,96,63.3,32.6,59.6,63.1,62,40.3,35.6,28.8,38.71,Upgrade
Goodwill and Intangibles,"2,120.3","1,535.2","1,585.1","1,372.5",630.6,660.3,677.7,438.4,466,430.36,Upgrade
Other Long-Term Assets,56.7,55.6,45.5,36.1,15,6.2,8.8,10.6,7.1,9.72,Upgrade
Total Long-Term Assets,"2,664","1,975.1","1,966","1,767.7",852.2,875.9,878.9,619.1,619.5,583.78,Upgrade
Total Assets,"3,474.8","2,862.7","2,696","2,370.9","1,453.8","1,405.7","1,350.9","1,029","1,010.3","1,030.67",Upgrade
Accounts Payable,76.2,76.5,64.5,58.9,54.4,49.2,44.6,39.2,34.3,42.13,Upgrade
Deferred Revenue,489.1,413.8,340.3,282.3,210,185.5,165.4,140.7,146,149.23,Upgrade
Current Debt,69.4,36.4,39.9,46.8,0,0,0,35,30,0,Upgrade
Other Current Liabilities,247.8,256.8,181.8,107.8,98.4,88.5,84.9,89.5,83.5,78.19,Upgrade
Total Current Liabilities,882.5,783.5,626.5,495.8,362.8,323.2,294.9,304.4,293.8,269.55,Upgrade
Long-Term Debt,"1,254.2",495.1,586.8,640.8,70,180,250,0,0,0,Upgrade
Other Long-Term Liabilities,131,168.2,211.3,150.7,86.3,97.6,109.2,84,62.1,69.83,Upgrade
Total Long-Term Liabilities,"1,385.2",663.3,798.1,791.5,156.3,277.6,359.2,84,62.1,69.83,Upgrade
Total Liabilities,"2,267.7","1,446.8","1,424.6","1,287.3",519.1,600.8,654.1,388.4,355.9,339.38,Upgrade
Total Debt,"1,323.6",531.5,626.7,687.6,70,180,250,35,30,0,Upgrade
Debt Growth,149.03%,-15.19%,-8.86%,882.29%,-61.11%,-28.00%,614.29%,16.67%,-,-,Upgrade
Common Stock,-228.9,-75.3,-96,-73.7,-105.1,-107.2,-83.9,-44.3,36.8,90.46,Upgrade
Retained Earnings,"1,535","1,526.5","1,389.4","1,217.9","1,114.8",958.7,861.9,739.2,641.5,594.63,Upgrade
Comprehensive Income,-99,-35.3,-22,-60.6,-75,-46.6,-81.5,-54.6,-24.8,5.17,Upgrade
Shareholders' Equity,"1,207.1","1,415.9","1,271.4","1,083.6",934.7,804.9,696.5,640.3,653.5,690.26,Upgrade
Total Liabilities and Equity,"3,474.8","2,862.7","2,696","2,370.9","1,453.8","1,405.7","1,350.6","1,028.7","1,009.4","1,029.64",Upgrade
Net Cash / Debt,-909,14.6,-162.5,-320.1,325.9,173.3,54,213.6,194.6,298.57,Upgrade
Net Cash / Debt Growth,-,-,-,-,88.06%,220.93%,-74.72%,9.76%,-34.82%,-7.11%,Upgrade
Net Cash Per Share,-21.19,0.34,-3.76,-7.41,7.58,4.03,1.25,4.82,4.33,6.42,Upgrade
Working Capital,-71.7,104.1,103.5,107.4,238.8,206.6,177.1,105.5,97,177.35,Upgrade
Book Value Per Share,28.34,32.93,29.64,25.38,21.94,18.85,16.20,14.49,14.62,14.94,Upgrade
