Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,153.9,168.6,417.28,85.08,141.4,88.88,175.9,115.78,51.73,65.1,Upgrade
Cash & Cash Equivalents,153.9,168.6,417.28,85.08,141.4,88.88,175.9,115.78,51.73,65.1,Upgrade
Cash Growth,-8.72%,-59.60%,390.46%,-39.83%,59.09%,-49.47%,51.92%,123.82%,-20.54%,-21.29%,Upgrade
"Property, Plant & Equipment",106.25,96.6,75.42,76.5,59.12,38.27,40.29,31.34,27.35,28.58,Upgrade
Goodwill and Intangibles,169.9,141.38,128.12,133.26,139.1,70.83,70.62,50,27.6,28.24,Upgrade
Total Assets,"6,744.22","5,986.58","4,726.35","3,839.43","3,839.73","2,841.54","2,884.54","2,114.5","1,607.1","1,605.5",Upgrade
Total Liabilities,"6,111.06","5,352.69","4,158.12","3,312.82","3,363.87","2,533.58","2,603.86","1,909.49","1,442.19","1,456.12",Upgrade
Total Debt,816.44,361.63,431.54,362.87,348.8,249.74,267.84,169.46,162.49,159.81,Upgrade
Debt Growth,125.77%,-16.20%,18.92%,4.03%,39.67%,-6.76%,58.05%,4.29%,1.68%,14.88%,Upgrade
Common Stock,495.38,400.56,353.41,351.58,350.95,205.59,200.22,132.57,103.84,71.18,Upgrade
Retained Earnings,289.28,234.16,197.73,166.67,131.39,104.68,86.22,71.71,61.96,86.58,Upgrade
Comprehensive Income,-151.51,-0.83,17.1,8.36,-6.47,-2.3,-5.76,0.72,-0.88,-8.38,Upgrade
Shareholders' Equity,633.16,633.89,568.23,526.61,475.86,307.96,280.67,205.01,164.92,149.38,Upgrade
Total Liabilities and Equity,"6,744.22","5,986.58","4,726.35","3,839.43","3,839.73","2,841.54","2,884.54","2,114.5","1,607.1","1,605.5",Upgrade
Net Cash / Debt,-662.53,-193.03,-14.26,-277.79,-207.4,-160.86,-91.94,-53.68,-110.76,-94.71,Upgrade
Book Value Per Share,30.94,35.04,33.95,31.60,31.11,24.41,22.53,24.33,28.07,25.21,Upgrade
