Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Cash & Equivalents,388.04,314.02,427.37,126.55,99.98,"1,267.59",773.83,27.66,29.83,40.06,Upgrade
Cash & Cash Equivalents,388.04,314.02,427.37,126.55,99.98,"1,267.59",773.83,27.66,29.83,40.06,Upgrade
Cash Growth,23.57%,-26.52%,237.72%,26.57%,-92.11%,63.81%,2697.85%,-7.29%,-25.54%,-72.38%,Upgrade
Receivables,0,0,0,0,0,0,0,5.34,4.2,4.11,Upgrade
"Property, Plant & Equipment",246.08,258,247.57,254.47,147.75,19.32,18.63,17.39,16.46,17.66,Upgrade
Goodwill and Intangibles,335.2,342.65,351.2,362.32,373.99,150.9,65.85,70.51,2.59,2.34,Upgrade
Total Assets,"6,747.41","6,690.65","6,092.07","6,182.89","5,835.07","5,228.33","4,006.42","2,529.71","2,054.03","1,691.99",Upgrade
Total Liabilities,"6,102.27","5,818.77","5,244.77","5,338.93","5,087.34","4,793.84","3,671.44","2,258.37","1,879.23","1,549.01",Upgrade
Total Debt,36.03,92.83,98.22,861.86,514.72,"1,490.07","1,187.58",563.46,497.72,216.46,Upgrade
Debt Growth,-61.19%,-5.49%,-88.60%,67.44%,-65.46%,25.47%,110.77%,13.21%,129.94%,353.69%,Upgrade
Common Stock,612.86,603.94,591.24,580.76,564.22,258.17,184.87,170.52,94.41,92,Upgrade
Retained Earnings,245.39,259.19,234.93,252.81,213.05,167.16,127.19,98.36,83.8,71.27,Upgrade
Comprehensive Income,-213.08,7.6,17.54,6.34,-33.11,9.17,22.92,2.46,-3.41,-20.29,Upgrade
Shareholders' Equity,645.17,870.73,843.71,839.91,744.15,434.5,334.98,271.34,174.8,142.98,Upgrade
Total Liabilities and Equity,"6,747.44","6,689.5","6,088.47","6,178.84","5,831.49","5,228.33","4,006.42","2,529.71","2,054.03","1,691.99",Upgrade
Net Cash / Debt,352.01,221.19,329.14,-735.31,-414.75,-222.48,-413.75,-535.8,-467.89,-176.39,Upgrade
Net Cash / Debt Growth,59.15%,-32.80%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,22.21,27.28,24.36,22.17,18.99,15.49,13.10,13.02,9.42,7.99,Upgrade
