Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Cash & Equivalents,23.86,15.21,13.02,49.77,52.45,54.25,33.68,22.74,18.13,10.86,Upgrade
Short-Term Investments,15.34,65.02,69.54,50.32,65.78,51.32,56.49,72.32,79.62,64.55,Upgrade
Cash & Cash Equivalents,39.2,80.23,82.56,100.09,118.23,105.57,90.16,95.06,97.75,75.42,Upgrade
Cash Growth,-51.14%,-2.82%,-17.52%,-15.34%,11.99%,17.09%,-5.15%,-2.75%,29.61%,18.35%,Upgrade
Receivables,13.9,11.15,9.45,13.18,18.43,21.66,23.43,19.62,14.54,14.47,Upgrade
Other Current Assets,5.09,2.48,4.31,3.69,3.08,10.88,2.36,2.93,6.47,6.33,Upgrade
Total Current Assets,58.19,93.86,96.31,116.96,139.74,138.11,115.96,117.6,118.76,96.22,Upgrade
"Property, Plant & Equipment",6.8,6.98,9.29,11.71,13.15,4.19,4.28,2.19,2.63,2.75,Upgrade
Long-Term Investments,14.06,8.97,11.68,12.39,5.43,0,0,0,0,0,Upgrade
Goodwill and Intangibles,64.68,28.31,29.94,35.06,35.77,46.95,48.54,50.5,14.69,15.04,Upgrade
Other Long-Term Assets,2.69,1.48,1.93,2.58,5.1,3.41,10.9,11.04,3.79,2.04,Upgrade
Total Long-Term Assets,88.24,45.74,52.84,61.75,59.44,54.55,63.72,63.73,21.11,19.83,Upgrade
Total Assets,146.43,139.61,149.15,178.71,199.18,192.66,179.68,181.34,139.87,116.05,Upgrade
Accounts Payable,5.68,2.64,1.63,2.15,2.52,3.5,2.64,3.55,2.33,2.08,Upgrade
Current Debt,1.5,1.41,1.72,1.58,1.43,0,0,0,0,0,Upgrade
Other Current Liabilities,10.43,11.8,8.45,17.63,23.18,28.03,27.03,41.3,24.87,22.77,Upgrade
Total Current Liabilities,17.61,15.84,11.79,21.36,27.13,31.53,29.67,44.85,27.2,24.85,Upgrade
Long-Term Debt,4.56,4.72,6.12,7.76,9.33,0,0,0,0,0,Upgrade
Other Long-Term Liabilities,13.6,1.13,0.53,1.3,1.58,4.73,3.94,2.52,2.66,2.53,Upgrade
Total Long-Term Liabilities,18.17,5.86,6.65,9.07,10.91,4.73,3.94,2.52,2.66,2.53,Upgrade
Total Liabilities,35.78,21.7,18.44,30.42,38.03,36.26,33.61,47.37,29.87,27.39,Upgrade
Total Debt,6.07,6.13,7.84,9.35,10.76,0,0,0,0,0,Upgrade
Debt Growth,-1.11%,-21.76%,-16.12%,-13.17%,-,-,-,-,-,-,Upgrade
Common Stock,114.9,113.54,132.41,140.26,135.51,129.55,118.48,108.98,90.92,80.77,Upgrade
Retained Earnings,-4.25,4.36,-1.7,10.97,30.53,28.61,31.88,29.67,20.32,8.15,Upgrade
Comprehensive Income,0,0,0,-2.94,-4.88,-1.76,-4.29,-4.69,-1.23,-0.26,Upgrade
Shareholders' Equity,110.65,117.91,130.71,148.29,161.15,156.4,146.07,133.97,110.01,88.66,Upgrade
Total Liabilities and Equity,146.43,139.61,149.15,178.71,199.18,192.66,179.68,181.34,139.87,116.05,Upgrade
Net Cash / Debt,33.14,74.1,74.72,90.74,107.47,105.57,90.16,95.06,97.75,75.42,Upgrade
Net Cash / Debt Growth,-55.28%,-0.83%,-17.66%,-15.56%,1.79%,17.09%,-5.15%,-2.75%,29.61%,18.35%,Upgrade
Net Cash Per Share,4.22,9.35,9.35,10.72,12.57,12.57,11.04,11.66,12.36,9.80,Upgrade
Working Capital,40.58,78.02,84.52,95.61,112.61,106.58,86.29,72.75,91.56,71.37,Upgrade
Book Value Per Share,14.11,14.97,16.36,17.64,19.26,19.20,18.35,17.27,14.64,12.09,Upgrade
