Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Cash & Equivalents,147.64,85.17,47.11,26.82,13.09,40.29,61.78,62.71,51.42,107.06,Upgrade
Short-Term Investments,0,41.31,49.62,0,0,0,0,0,0,0,Upgrade
Cash & Cash Equivalents,147.64,126.47,96.73,26.82,13.09,40.29,61.78,62.71,51.42,107.06,Upgrade
Cash Growth,16.74%,30.74%,260.67%,104.90%,-67.52%,-34.78%,-1.48%,21.97%,-51.97%,-23.99%,Upgrade
Receivables,886.94,914.01,794.2,591.55,349.46,280.89,9.21,9.65,8.2,4.59,Upgrade
Other Current Assets,-633.49,-632.9,-559.95,-410.23,-206.38,-165.45,5.15,5.19,6.86,12.82,Upgrade
Total Current Assets,401.08,407.59,330.99,208.15,156.17,155.74,76.14,77.54,66.48,124.46,Upgrade
"Property, Plant & Equipment",32.02,49.48,57.17,47.14,7.68,4.71,5.61,7.36,9.64,10.28,Upgrade
Goodwill and Intangibles,0,0,48.8,50.3,52.48,21.64,22.68,23.72,24.87,21.59,Upgrade
Other Long-Term Assets,679.51,692.23,603.06,436.05,222.94,177.04,4.47,4.7,5.68,10.09,Upgrade
Total Long-Term Assets,711.53,741.71,709.03,533.49,283.11,203.38,32.76,35.78,40.19,41.96,Upgrade
Total Assets,"1,112.61","1,149.29","1,040.02",741.63,439.28,359.12,108.9,113.32,106.66,166.43,Upgrade
Accounts Payable,6.73,13.75,36.92,24.55,5.69,3.25,5.11,3.01,5.96,4.38,Upgrade
Deferred Revenue,0,0,0,2.57,0.88,0,0.96,0.39,0.87,1.78,Upgrade
Current Debt,6.49,5.54,5.19,4.76,0,0,0,0,0,0,Upgrade
Other Current Liabilities,47.35,56.17,42.3,81.1,54.06,22.2,21.85,28.53,19.91,21.08,Upgrade
Total Current Liabilities,60.57,75.47,84.41,112.99,60.62,25.45,27.92,31.94,26.74,27.24,Upgrade
Long-Term Debt,100.32,35.83,41.37,34.31,5,0,0,0,0,0,Upgrade
Other Long-Term Liabilities,37.49,55.89,76.69,67.18,70.51,47.01,3.37,4.96,6.45,6.17,Upgrade
Total Long-Term Liabilities,137.81,91.72,118.06,101.49,75.51,47.01,3.37,4.96,6.45,6.17,Upgrade
Total Liabilities,198.37,167.18,202.46,214.47,136.13,72.45,31.3,36.9,33.19,33.41,Upgrade
Total Debt,106.8,41.37,46.56,39.06,5,0,0,0,0,0,Upgrade
Debt Growth,158.17%,-11.15%,19.19%,681.28%,-,-,-,-,-,-,Upgrade
Common Stock,577.23,555.92,521.05,255.2,98.06,81.74,72.81,66.73,59.04,102.39,Upgrade
Retained Earnings,73.8,193.21,316.16,271.85,204.97,204.72,4.62,9.5,14.26,30.47,Upgrade
Comprehensive Income,-0.07,0.39,0.35,0.12,0.13,0.2,0.18,0.19,0.18,0.16,Upgrade
Shareholders' Equity,650.96,749.52,837.56,527.16,303.15,286.66,77.6,76.42,73.48,133.02,Upgrade
Total Liabilities and Equity,849.33,916.7,"1,040.02",741.63,439.28,359.12,108.9,113.32,106.66,166.43,Upgrade
Net Cash / Debt,40.84,85.1,50.17,-12.24,8.09,40.29,61.78,62.71,51.42,107.06,Upgrade
Net Cash / Debt Growth,-52.01%,69.62%,-,-,-79.92%,-34.78%,-1.48%,21.97%,-51.97%,-23.99%,Upgrade
Net Cash Per Share,1.49,3.18,1.86,-0.50,0.40,2.12,3.37,3.48,2.80,5.39,Upgrade
Working Capital,340.52,332.12,246.58,95.16,95.55,130.29,48.22,45.61,39.74,97.22,Upgrade
Book Value Per Share,23.79,27.99,32.18,22.85,15.71,15.48,4.25,4.24,4.00,6.95,Upgrade
