Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Cash & Equivalents,1.37,0.83,20.37,25.82,4.03,6.26,12.28,5.84,13.23,9.76,Upgrade
Cash & Cash Equivalents,1.37,0.83,20.37,25.82,4.03,6.26,12.28,5.84,13.23,9.76,Upgrade
Cash Growth,64.17%,-95.91%,-21.11%,539.99%,-35.58%,-49.01%,110.10%,-55.82%,35.49%,131.13%,Upgrade
Receivables,0,0,0.26,0.14,0.15,0.23,0.32,0.22,0.17,0.06,Upgrade
Total Assets,63.48,65.64,60.97,64.79,40.52,40.13,42.42,44.56,45.53,39.75,Upgrade
Accounts Payable,0.63,0.94,0.33,0.26,0.25,0.18,0.32,0.24,0.29,0.34,Upgrade
Deferred Revenue,0.41,0.41,0.15,0.04,0.07,0.04,0.05,0.03,0.02,0.03,Upgrade
Total Liabilities,5.76,4.9,14.86,11.16,9,8.22,9.79,10.71,13.17,11.68,Upgrade
Total Debt,2.55,0,10.82,10.79,8.55,7.86,7.83,7.8,8,7,Upgrade
Debt Growth,-,-,0.35%,26.10%,8.90%,0.35%,0.35%,-2.50%,14.29%,42.86%,Upgrade
Common Stock,50.16,50.38,50.72,34.19,9.8,9.8,9.8,9.82,9.82,10.08,Upgrade
Retained Earnings,7.56,10.37,-4.62,19.44,24.56,25.62,25.55,18.24,17.42,12.63,Upgrade
Comprehensive Income,0,0,0,0,-2.83,-3.5,-2.72,5.8,5.11,5.36,Upgrade
Shareholders' Equity,57.72,60.75,46.1,53.63,31.52,31.92,32.63,33.85,32.35,28.07,Upgrade
Total Liabilities and Equity,63.48,65.64,60.97,64.79,40.52,40.13,42.42,44.56,45.53,39.75,Upgrade
Net Cash / Debt,-1.18,0.83,9.54,15.03,-4.52,-1.59,4.45,-1.96,5.23,2.76,Upgrade
Net Cash / Debt Growth,-,-91.26%,-36.52%,-,-,-,-,-,89.19%,-,Upgrade
Net Cash Per Share,-0.46,0.32,4.21,17.96,-6.44,-2.27,6.33,-2.78,7.37,3.82,Upgrade
Book Value Per Share,22.36,23.53,20.32,64.08,44.88,45.44,46.42,48.14,45.56,38.78,Upgrade
