Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Cash & Equivalents,270.93,279.86,104.84,104.74,180.28,152.53,115.4,30.06,29.26,19.19,Upgrade
Short-Term Investments,-,-,-,-,-,-,16.58,25.54,17.96,0.7,Upgrade
Cash & Cash Equivalents,270.93,279.86,104.84,104.74,180.28,152.53,131.98,55.61,47.21,19.9,Upgrade
Cash Growth,-3.19%,166.95%,0.09%,-41.90%,18.19%,15.58%,137.34%,17.78%,137.31%,-27.00%,Upgrade
Receivables,198.93,81.4,48.88,76.27,81.59,57.18,22,9.88,10.1,16.96,Upgrade
Other Current Assets,-,-,-,-,-,-,4.01,7.47,24.22,19.84,Upgrade
Total Current Assets,-,-,-,-,-,-,157.98,72.95,81.53,56.69,Upgrade
"Property, Plant & Equipment",115.73,69.84,60.48,60.54,15.52,11.98,5.79,0.59,0.78,1.09,Upgrade
Long-Term Investments,-,-,-,-,-,-,0,0,0,0.5,Upgrade
Goodwill and Intangibles,886.69,458.22,417.79,444.22,314.73,155.72,90.07,39.3,30.36,5.83,Upgrade
Other Long-Term Assets,-,-,-,-,-,-,10.78,19.58,26.33,9.57,Upgrade
Total Long-Term Assets,-,-,-,-,-,-,106.64,59.47,57.47,16.99,Upgrade
Total Assets,"6,111.2","5,851.92","2,662.73","2,318.18","1,957.71","1,386.9",264.62,132.42,138.99,73.68,Upgrade
Accounts Payable,102.9,75.72,16.72,6.23,8.07,4.23,23.12,1.29,1.31,11.62,Upgrade
Deferred Revenue,85.44,69.51,68.65,67.12,69.07,3.14,4.13,0.35,0,0,Upgrade
Current Debt,-,-,-,-,-,-,0.85,0.99,25.88,14.62,Upgrade
Other Current Liabilities,-,-,-,-,-,-,55.57,19.33,14.73,2.82,Upgrade
Total Current Liabilities,-,-,-,-,-,-,83.66,21.95,41.91,29.07,Upgrade
Long-Term Debt,-,-,-,-,-,-,27.7,0,0,48.76,Upgrade
Other Long-Term Liabilities,-,-,-,-,-,-,2.86,1.15,0,0,Upgrade
Total Long-Term Liabilities,-,-,-,-,-,-,30.56,1.15,0,48.76,Upgrade
Total Liabilities,"5,426.69","4,801.72","2,123.77","1,927.93","1,699.05","1,121.06",114.23,23.1,41.91,77.83,Upgrade
Total Debt,"2,551.79","2,131","1,053.85",896.28,578.09,234.16,28.55,0.99,25.88,63.38,Upgrade
Debt Growth,19.75%,102.21%,17.58%,55.04%,146.88%,720.27%,2798.07%,-96.19%,-59.17%,-1.20%,Upgrade
Common Stock,494.2,413.49,310.33,323.11,258.64,259.98,141.17,116.8,110.6,3.09,Upgrade
Retained Earnings,-45.22,248.86,203.08,39.54,1.58,6.58,9.89,-6.31,-12.89,-6.61,Upgrade
Comprehensive Income,-2.47,-1.08,-0.82,-1.99,-2.16,-0.53,-1.71,-1.06,-0.65,-0.64,Upgrade
Shareholders' Equity,446.51,661.27,512.59,360.66,258.06,266.03,149.35,109.44,97.06,-4.16,Upgrade
Total Liabilities and Equity,"5,873.2","5,462.99","2,636.36","2,288.59","1,957.11","1,387.09",263.57,132.54,138.97,73.67,Upgrade
Net Cash / Debt,"-2,280.87","-1,851.14",-949.01,-791.54,-397.82,-81.62,103.43,54.62,21.33,-43.49,Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,89.36%,156.03%,-,-,Upgrade
Net Cash Per Share,-80.91,-63.82,-35.80,-28.75,-14.86,-3.36,5.62,3.36,2.22,-29.08,Upgrade
Working Capital,-,-,-,-,-,-,74.32,51,39.61,27.62,Upgrade
Book Value Per Share,15.84,24.16,20.02,13.66,9.95,11.48,8.25,6.75,10.10,-2.90,Upgrade
