Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Cash & Equivalents,143.25,200.77,199.45,144.26,175.54,159.8,157.41,167.08,183.21,232.18,Upgrade
Cash & Cash Equivalents,143.25,200.77,199.45,144.26,175.54,159.8,157.41,167.08,183.21,232.18,Upgrade
Cash Growth,-28.65%,0.66%,38.26%,-17.82%,9.85%,1.52%,-5.79%,-8.80%,-21.09%,52.23%,Upgrade
Receivables,103.61,122.26,103.48,83.52,73.26,93.46,59.74,60.06,69.36,71.54,Upgrade
"Property, Plant & Equipment",149.51,123.96,115.18,126.65,29.14,21.03,20.02,18,16.59,8.76,Upgrade
Total Assets,"1,234.61","1,208.05","1,151.96",933.62,805.01,837.16,936.17,945.85,849.45,581.4,Upgrade
Accounts Payable,50.77,49.18,134.09,54.08,21.48,24.84,15.61,18.05,21.93,26.31,Upgrade
Total Liabilities,819.97,801.05,867.17,752.01,630.18,666.51,818.45,829.3,741.95,449.09,Upgrade
Total Debt,319.9,299.75,291.96,300.26,209.75,205.49,203.45,202.79,203.61,203.52,Upgrade
Debt Growth,6.72%,2.67%,-2.76%,43.15%,2.07%,1.00%,0.32%,-0.40%,0.05%,-30.69%,Upgrade
Common Stock,172.21,142.63,108.52,89.93,98.32,148.67,119.96,117.18,94.25,42,Upgrade
Retained Earnings,93.09,134.89,72.94,44.46,38.62,-37.87,13.4,13.24,16.42,1.4,Upgrade
Comprehensive Income,-3.08,-1.31,-0.99,-1.43,-1.9,-0.87,-1.65,-0.38,0.21,0.38,Upgrade
Shareholders' Equity,262.22,276.2,180.48,132.96,135.04,109.92,131.71,130.05,110.88,43.78,Upgrade
Total Liabilities and Equity,"1,082.19","1,077.26","1,047.64",884.97,765.22,776.43,950.16,959.34,852.83,492.87,Upgrade
Net Cash / Debt,-176.65,-98.98,-92.51,-156,-34.21,-45.7,-46.04,-35.71,-20.4,28.67,Upgrade
Net Cash Per Share,-2.83,-1.65,-1.66,-3.05,-0.70,-1.02,-1.21,-1.01,-0.74,2.08,Upgrade
Book Value Per Share,4.20,4.61,3.24,2.60,2.76,2.46,3.45,3.67,4.03,3.18,Upgrade
