Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Cash & Equivalents,913.7,"1,948.4","1,713.9","1,653.96",713.34,549.33,308.89,351.32,446.04,225.2,Upgrade
Cash & Cash Equivalents,913.7,"1,948.4","1,713.9","1,653.96",713.34,549.33,308.89,351.32,446.04,225.2,Upgrade
Cash Growth,-53.11%,13.68%,3.62%,131.86%,29.86%,77.84%,-12.08%,-21.24%,98.06%,101.74%,Upgrade
Receivables,"1,927","1,982.4",537.7,598.3,605.18,784.88,673.05,631.97,364.49,292.76,Upgrade
Goodwill and Intangibles,163.8,171.9,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"11,036.3","10,618.3","3,535.2","3,439.69","3,086.23","4,671.79","3,895.64","3,545.11","2,852.58","2,159.89",Upgrade
Accounts Payable,"1,080.2",924.6,95.7,102.81,80.02,850.73,956.54,615.45,350.43,64.16,Upgrade
Total Liabilities,"8,953.7","8,115","1,969.9","2,025.62","1,881.66","2,902.08","2,445.92","2,149.23","1,300.53",649.49,Upgrade
Total Debt,823,816.7,126.3,114.09,113.91,537.63,206.22,436.67,82.49,56.06,Upgrade
Debt Growth,0.77%,546.63%,10.70%,0.16%,-78.81%,160.70%,-52.77%,429.40%,47.15%,-68.23%,Upgrade
Common Stock,"1,857.5","1,838.9",943.5,937.13,928.25,"1,062.07","1,097.83","1,091.14","1,075.94","1,066.08",Upgrade
Retained Earnings,262.2,665,620.4,476.95,276.33,594.02,316.22,288.59,375.98,325.58,Upgrade
Comprehensive Income,-45,-0.2,0,0,0,0,0,0,0,0,Upgrade
Shareholders' Equity,"2,074.7","2,503.7","1,563.9","1,414.07","1,204.57","1,656.09","1,414.05","1,379.73","1,451.91","1,391.66",Upgrade
Total Liabilities and Equity,"11,028.4","10,618.7","3,533.8","3,439.69","3,086.23","4,558.17","3,859.97","3,528.95","2,752.45","2,041.16",Upgrade
Net Cash / Debt,90.7,"1,131.7","1,587.6","1,539.87",599.43,11.7,102.67,-85.35,363.56,169.15,Upgrade
Net Cash / Debt Growth,-91.99%,-28.72%,3.10%,156.89%,5021.55%,-88.60%,-,-,114.94%,-,Upgrade
Net Cash Per Share,0.57,7.54,17.08,16.62,6.18,0.11,0.97,-0.82,3.42,1.90,Upgrade
Book Value Per Share,12.95,16.84,16.91,15.40,12.41,16.19,13.59,13.27,14.06,15.90,Upgrade
