Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Cash & Equivalents,195.51,845.7,605.57,110.19,109.56,257.36,152.74,166.09,256.98,189.46,Upgrade
Cash & Cash Equivalents,195.51,845.7,605.57,110.19,109.56,257.36,152.74,166.09,256.98,189.46,Upgrade
Cash Growth,-76.88%,39.65%,449.56%,0.58%,-57.43%,68.50%,-8.04%,-35.37%,35.64%,-75.37%,Upgrade
"Property, Plant & Equipment",136.11,96.75,106.98,112.15,109.99,93.71,95.67,103.1,106.34,115.22,Upgrade
Goodwill and Intangibles,339.02,127.35,132.96,126.39,128.5,61.24,66.58,72.06,76.51,81.86,Upgrade
Total Assets,"9,573.24","7,214.01","6,659.95","5,895.51","5,676.67","4,843.47","4,573.05","4,683.91","4,819.65","4,914.12",Upgrade
Accounts Payable,0,0,0,0,0,0,0,0,42.01,41.88,Upgrade
Total Liabilities,"8,481.04","6,373.91","5,839.26","5,128.59","4,981.66","4,311.06","4,036.86","4,066.36","4,025.07","4,016.32",Upgrade
Total Debt,459.1,62.25,22.9,264.61,367.71,259.58,130.68,176.52,173.55,99.55,Upgrade
Debt Growth,637.56%,171.85%,-91.35%,-28.04%,41.66%,98.64%,-25.97%,1.71%,74.34%,85.43%,Upgrade
Common Stock,849.69,557.19,587.75,600.78,599.29,477.85,482.5,578.78,748.21,864.58,Upgrade
Retained Earnings,330.72,289.88,223.18,164.08,106.99,60.8,55.45,38.67,40.53,39.97,Upgrade
Comprehensive Income,-88.2,-6.96,9.77,2.06,-11.28,-6.24,-1.76,0.1,5.84,-6.76,Upgrade
Shareholders' Equity,"1,092.2",840.11,820.69,766.92,695.01,532.41,536.19,617.54,794.58,897.79,Upgrade
Total Liabilities and Equity,"9,573.24","7,214.01","6,659.95","5,895.51","5,676.67","4,843.47","4,573.05","4,683.91","4,819.65","4,914.12",Upgrade
Net Cash / Debt,-263.6,783.45,582.67,-154.42,-258.15,-2.21,22.06,-10.43,83.43,89.91,Upgrade
Net Cash / Debt Growth,-,34.46%,-,-,-,-,-,-,-7.21%,-87.43%,Upgrade
Net Cash Per Share,-8.07,25.22,18.75,-4.90,-8.21,-0.08,0.76,-0.30,1.97,1.77,Upgrade
Book Value Per Share,33.75,27.34,26.60,24.60,22.60,19.77,18.94,17.98,18.74,17.68,Upgrade
