Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Cash & Equivalents,66.77,502.16,503.5,190.33,98.2,127.59,96.68,59.38,59.58,160.96,Upgrade
Cash & Cash Equivalents,66.77,502.16,503.5,190.33,98.2,127.59,96.68,59.38,59.58,160.96,Upgrade
Cash Growth,-86.70%,-0.26%,164.55%,93.81%,-23.03%,31.97%,62.83%,-0.34%,-62.98%,-41.63%,Upgrade
"Property, Plant & Equipment",24.96,25.04,24.68,24.35,25.21,30.52,31.41,32.73,34.29,35.33,Upgrade
Goodwill and Intangibles,0,0,0,0,0,0.29,0.78,1.31,1.86,2.43,Upgrade
Total Assets,"1,575.44","1,700.68","1,596.84","1,488.02","1,585.33","1,625.56","1,620.04","1,512.44","1,465.41","1,453.59",Upgrade
Total Liabilities,"1,423.77","1,543.22","1,423.91","1,313.64","1,398.18","1,427.92","1,415.26","1,300.08","1,249.29","1,277.97",Upgrade
Total Debt,28.31,32.58,12.67,10.28,31.58,72.41,62.11,75.85,24.41,3.06,Upgrade
Debt Growth,-13.12%,157.17%,23.21%,-67.44%,-56.39%,16.59%,-18.11%,210.72%,699.02%,-45.12%,Upgrade
Common Stock,85.98,90.84,107.96,112.57,130.71,153.99,164.92,175.7,183.78,182.55,Upgrade
Retained Earnings,71.81,66.55,64.75,61.57,56.17,43.27,39.48,36.11,31.58,-7.34,Upgrade
Comprehensive Income,-6.11,0.08,0.21,0.23,0.27,0.37,0.38,0.55,0.76,0.42,Upgrade
Shareholders' Equity,151.67,157.47,172.93,174.37,187.15,197.63,204.78,212.36,216.12,175.63,Upgrade
Total Liabilities and Equity,"1,575.44","1,700.68","1,596.84","1,488.02","1,585.33","1,625.56","1,620.04","1,512.44","1,465.41","1,453.59",Upgrade
Net Cash / Debt,38.46,469.58,490.83,180.04,66.62,55.18,34.57,-16.47,35.17,157.9,Upgrade
Net Cash / Debt Growth,-91.81%,-4.33%,172.62%,170.24%,20.74%,59.60%,-,-,-77.73%,-41.56%,Upgrade
Net Cash Per Share,2.94,33.47,32.83,11.54,3.82,3.02,1.82,-0.83,1.74,7.89,Upgrade
Book Value Per Share,11.60,11.22,11.57,11.18,10.73,10.81,10.79,10.66,10.71,8.77,Upgrade
