Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,"5,543","9,453","4,709.38","1,484.56","1,124.85","1,724.08","2,412.34","2,597.22","2,329.1","1,392.92",Upgrade
Cash & Cash Equivalents,"5,543","9,453","4,709.38","1,484.56","1,124.85","1,724.08","2,412.34","2,597.22","2,329.1","1,392.92",Upgrade
Cash Growth,-41.36%,100.73%,217.22%,31.98%,-34.76%,-28.53%,-7.12%,11.51%,67.21%,28.63%,Upgrade
Receivables,0,0,0,0,0,0,0,0,28.7,93.4,Upgrade
"Property, Plant & Equipment","9,612","1,233","1,251.28","1,244.4","1,204.18","1,138.43","1,133.04","1,135.83","1,125.08",876.52,Upgrade
Goodwill and Intangibles,486,365,401.07,417.67,308.65,223.7,228.64,230.76,246.38,103.89,Upgrade
Total Assets,"109,298","58,309","49,957.68","39,824.5","35,408.63","34,527.51","32,990.84","31,475.93","30,075.11","21,193.88",Upgrade
Accounts Payable,0,0,0,0,0,0,0,0,116.54,109.38,Upgrade
Total Liabilities,"99,636","53,571","45,728.41","36,238.31","31,919.68","31,193.45","29,978.41","28,603.83","27,387.52","19,122.42",Upgrade
Total Debt,"7,640","1,784","1,889.65","1,326.87",892.15,"1,564.05","1,436.43","1,298.89","1,338.5","1,022.19",Upgrade
Debt Growth,328.25%,-5.59%,42.41%,48.73%,-42.96%,8.88%,10.59%,-2.96%,30.95%,0.86%,Upgrade
Common Stock,"5,005",350,349.75,54.71,505.59,670.93,670.93,670.93,670.93,153.39,Upgrade
Retained Earnings,"5,392","4,378","3,867.25","3,658.2","3,218.55","2,785.43","2,476.69","2,265.62","2,069.65","1,943.35",Upgrade
Comprehensive Income,-735,10,12.26,-126.72,-235.19,-122.29,-135.19,-64.44,-52.98,-25.27,Upgrade
Shareholders' Equity,"9,662","4,738","4,229.27","3,586.18","3,488.95","3,334.06","3,012.43","2,872.11","2,687.59","2,071.46",Upgrade
Total Liabilities and Equity,"109,298","58,309","49,957.68","39,824.5","35,408.63","34,527.51","32,990.84","31,475.93","30,075.11","21,193.88",Upgrade
Net Cash / Debt,"-2,097","7,669","2,819.73",157.69,232.69,160.03,975.91,"1,298.33",990.6,370.74,Upgrade
Net Cash / Debt Growth,-,171.98%,1688.13%,-32.23%,45.41%,-83.60%,-24.83%,31.07%,167.20%,433.56%,Upgrade
Net Cash Per Share,-134.86,781.24,280.38,14.15,19.49,13.32,81.26,108.10,96.91,38.54,Upgrade
Book Value Per Share,622.07,482.66,420.54,321.89,292.25,277.60,250.82,239.13,262.93,215.35,Upgrade
