Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Cash & Equivalents,"1,536.7","2,040.8","2,207.6","1,867.1","1,254",996.8,"1,032","1,288.31","1,318.66","1,717.18",Upgrade
Cash & Cash Equivalents,"1,536.7","2,040.8","2,207.6","1,867.1","1,254",996.8,"1,032","1,288.31","1,318.66","1,717.18",Upgrade
Cash Growth,-24.70%,-7.56%,18.24%,48.89%,25.80%,-3.41%,-19.89%,-2.30%,-23.21%,88.83%,Upgrade
Receivables,"9,405.8","8,123.7","8,154.3","11,286.2","10,809.5","11,027.5","10,301.2","8,731.12","8,700.22","6,832.31",Upgrade
"Property, Plant & Equipment",645.1,561.4,446.1,433.7,392.5,347.6,343.6,298.41,277.65,253.63,Upgrade
Goodwill and Intangibles,"3,241.9","3,290.8","3,285.5","2,883.6","2,944.2","1,206.3","1,071.2","1,110.68","1,223.2","1,139.2",Upgrade
Total Assets,"33,117.3","33,920.6","44,649.9","44,291.2","41,089.3","31,843","29,709.1","30,036.4","31,562.47","29,714.69",Upgrade
Accounts Payable,"6,081.8","5,788.1","5,309.2","6,345.2","5,723.7","6,338.9","5,768.4","6,472.52","7,018.53","5,717.44",Upgrade
Deferred Revenue,"19,802.4","18,623.7","17,293.1","16,603.6","15,648","7,038.6","6,626.5","6,423.72","6,529.68","6,662.67",Upgrade
Total Liabilities,"28,888.6","28,456.5","38,695.1","38,609.1","35,955.4","27,561.5","25,611","25,512.44","26,381.16","24,881.21",Upgrade
Total Debt,"2,129.9","2,202.5","2,252.9","2,006.9","2,006","1,068.2","1,067","1,164.66","1,171.08","1,638.12",Upgrade
Debt Growth,-3.30%,-2.24%,12.26%,0.04%,87.79%,0.11%,-8.38%,-0.55%,-28.51%,68.46%,Upgrade
Common Stock,"1,515.6","1,572.9","1,692.9",-725.1,-492.3,"-1,660.7","-1,293.2",-451.26,-183.75,-9.23,Upgrade
Retained Earnings,"3,699.3","4,041.2","3,548.7","5,966.4","5,759.7","5,697.3","5,296.7","4,856.67","4,809.29","4,415.88",Upgrade
Comprehensive Income,-986.2,-150,709.8,411.5,-155.4,234,94.6,118.55,555.77,426.83,Upgrade
Shareholders' Equity,"4,228.7","5,464.1","5,951.4","5,652.8","5,112","4,270.6","4,098.1","4,523.97","5,181.31","4,833.48",Upgrade
Total Liabilities and Equity,"33,117.3","33,920.6","44,646.5","44,261.9","41,067.4","31,832.1","29,709.1","30,036.4","31,562.47","29,714.69",Upgrade
Net Cash / Debt,-593.2,-161.7,-45.3,-139.8,-752,-71.4,-35,123.65,147.58,79.07,Upgrade
Net Cash / Debt Growth,-,-,-,-,-,-,-,-16.21%,86.65%,-,Upgrade
Net Cash Per Share,-10.83,-2.69,-0.72,-2.24,-12.63,-1.29,-0.57,1.79,2.02,1.02,Upgrade
Book Value Per Share,77.77,92.39,99.00,91.26,86.29,77.67,66.89,66.37,71.78,63.06,Upgrade
