Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1993
Cash & Equivalents,30.09,62.18,37.09,13.29,15.95,12.61,10.62,12.37,13.28,10.95,Upgrade
Cash & Cash Equivalents,30.09,62.18,37.09,13.29,15.95,12.61,10.62,12.37,13.28,10.95,Upgrade
Cash Growth,-51.61%,67.64%,179.10%,-16.70%,26.57%,18.67%,-14.14%,-6.84%,21.24%,-41.20%,Upgrade
"Property, Plant & Equipment",3.28,3.56,3.85,3.76,3.11,3.37,3.64,3.37,3.67,3.7,Upgrade
Total Assets,381.44,442.07,419.49,384.94,413.05,389.45,388.44,390.58,394.63,377.19,Upgrade
Total Liabilities,365.38,406.35,382.39,349.26,379,355.41,354.63,356.4,360.8,345.61,Upgrade
Total Debt,0,20,29.91,25,55,20,20,20,20,20,Upgrade
Debt Growth,-,-33.14%,19.65%,-54.55%,175.00%,-,-,-,-,-,Upgrade
Common Stock,13.73,13.61,13.48,13.35,13.22,13.07,12.92,12.76,12.62,12.46,Upgrade
Retained Earnings,23.58,22.98,23.07,22.54,22.07,21.61,21.71,21.72,21.11,20.3,Upgrade
Comprehensive Income,-21.25,-0.87,0.54,-0.21,-1.23,-0.63,-0.81,-0.3,0.1,-1.18,Upgrade
Shareholders' Equity,16.05,35.72,37.09,35.68,34.05,34.04,33.81,34.18,33.83,31.58,Upgrade
Total Liabilities and Equity,381.44,442.07,419.49,384.94,413.05,389.45,388.44,390.58,394.63,377.19,Upgrade
Net Cash / Debt,30.09,42.18,7.18,-11.71,-39.05,-7.4,-9.38,-7.63,-6.72,-9.05,Upgrade
Net Cash / Debt Growth,-28.66%,487.40%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,5.60,12.52,13.05,12.62,12.10,12.15,12.15,12.32,12.25,11.50,Upgrade
