Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1995
Cash & Equivalents,118.88,775.3,168.32,72.47,61.94,34.55,27.14,128.83,35.88,128,Upgrade
Cash & Cash Equivalents,118.88,775.3,168.32,72.47,61.94,34.55,27.14,128.83,35.88,128,Upgrade
Cash Growth,-84.67%,360.61%,132.25%,17.00%,79.26%,27.32%,-78.93%,259.05%,-71.97%,-44.58%,Upgrade
"Property, Plant & Equipment",203.07,196.12,181.76,87.66,74.95,57.04,46.16,35.03,22.75,21.98,Upgrade
Goodwill and Intangibles,0,0,5.01,5.01,5.01,5.07,0,0,0,0,Upgrade
Total Assets,"5,626.66","5,065.74","3,341.29","2,753.3","2,322.35","1,923.93","1,438.82","1,214.6",961.67,988.66,Upgrade
Total Liabilities,"5,302.41","4,757.62","3,092.12","2,508.11","2,095.89","1,708.88","1,325.45","1,101.79",898.77,918.76,Upgrade
Total Debt,93.05,722.71,80.12,102.68,21.68,21.88,68.86,22.48,22.48,22.48,Upgrade
Debt Growth,-87.13%,802.03%,-21.97%,373.60%,-0.91%,-68.22%,206.36%,-,-,-,Upgrade
Common Stock,321.33,319.03,268.73,265.83,252.95,250.24,149.37,148.71,103.44,103.11,Upgrade
Retained Earnings,13.59,-8.09,-12.22,-8.72,-18.98,-27.89,-32.83,-35.27,-37.71,-34.23,Upgrade
Comprehensive Income,-10.67,-2.83,-7.34,-11.93,-7.51,-7.29,-3.17,-0.63,-2.83,1.02,Upgrade
Shareholders' Equity,324.24,308.11,249.17,245.19,226.46,215.05,113.38,112.81,62.9,69.9,Upgrade
Total Liabilities and Equity,"5,626.66","5,065.74","3,341.29","2,753.3","2,322.35","1,923.93","1,438.82","1,214.6",961.67,988.66,Upgrade
Net Cash / Debt,25.84,52.59,88.2,-30.21,40.26,12.67,-41.72,106.35,13.4,105.53,Upgrade
Net Cash / Debt Growth,-50.87%,-40.38%,-,-,217.69%,-,-,693.42%,-87.30%,-49.38%,Upgrade
Book Value Per Share,5.45,5.24,4.23,4.17,3.97,5.67,3.00,2.98,2.42,2.69,Upgrade
