Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Cash & Equivalents,29.7,19.17,4.95,6.49,5.94,6.56,13.12,5.87,5.79,6.84,Upgrade
Short-Term Investments,28.12,26.18,29.2,21.83,17.84,16.58,3.64,9.63,9.23,6.68,Upgrade
Cash & Cash Equivalents,57.83,45.35,34.16,28.32,23.79,23.13,16.76,15.51,15.01,13.52,Upgrade
Cash Growth,27.50%,32.77%,20.61%,19.07%,2.82%,38.03%,8.08%,3.28%,11.03%,-15.08%,Upgrade
Receivables,1.68,3.99,5.05,1.5,1.05,1.02,1.25,1.41,1.21,1.28,Upgrade
Other Current Assets,1.84,1.9,1.32,1.59,1.73,1.64,1.94,1.93,2.05,1.87,Upgrade
Total Current Assets,61.34,51.24,40.53,31.41,26.56,25.79,19.95,18.85,18.27,16.67,Upgrade
"Property, Plant & Equipment",7.06,8.31,9.5,1.15,1.37,1.24,3.62,3.69,3.86,3.93,Upgrade
Long-Term Investments,60.28,61.45,59.63,59.09,58.7,58.69,57.94,58.05,57.85,57.51,Upgrade
Goodwill and Intangibles,0.07,0.14,0.07,0.13,0.15,1,4.99,6.84,6.9,6.23,Upgrade
Total Long-Term Assets,67.41,69.9,69.2,60.37,60.23,60.93,66.56,68.58,68.61,67.67,Upgrade
Total Assets,128.74,121.14,109.73,91.79,86.79,86.72,86.51,87.42,86.88,84.34,Upgrade
Accounts Payable,1.31,2.08,2.65,2.07,1.93,1.26,2.67,1.79,2.43,2.46,Upgrade
Deferred Revenue,23.77,25.09,24.74,25.48,25.53,25.66,25.44,26.05,25.12,24.71,Upgrade
Current Debt,1.24,3.42,1.12,0,0,0,0,0,0,0,Upgrade
Other Current Liabilities,-2.57,-2.66,-1.68,-2.15,-2.58,-2.33,-1.81,-1.62,-0.5,0.23,Upgrade
Total Current Liabilities,23.76,27.92,26.83,25.4,24.87,24.59,26.3,26.21,27.06,27.39,Upgrade
Long-Term Debt,6.13,7.37,10.63,0,0,0,0,0,0,0,Upgrade
Other Long-Term Liabilities,19.21,18.83,18.74,18.86,18.38,24.28,25.61,26.77,26.52,23.96,Upgrade
Total Long-Term Liabilities,25.34,26.2,29.36,18.86,18.38,24.28,25.61,26.77,26.52,23.96,Upgrade
Total Liabilities,49.1,54.12,56.19,44.26,43.25,48.87,51.91,52.98,53.58,51.36,Upgrade
Total Debt,7.37,10.79,11.75,0,0,0,0,0,0,0,Upgrade
Debt Growth,-31.69%,-8.19%,-,-,-,-,-,-,-,-,Upgrade
Common Stock,-7.98,-5.49,-3.97,-2.75,-2.14,-1.79,-1.05,-0.25,-0.13,0.42,Upgrade
Retained Earnings,87.65,72.5,57.37,48.6,44.9,39.19,35.52,34.59,33.18,32.32,Upgrade
Comprehensive Income,-0.02,0,0.13,1.68,0.78,0.46,0.13,0.11,0.25,0.25,Upgrade
Shareholders' Equity,79.65,67.01,53.54,47.52,43.54,37.85,34.6,34.44,33.3,32.99,Upgrade
Total Liabilities and Equity,128.74,121.14,109.73,91.79,86.79,86.72,86.51,87.42,86.88,84.34,Upgrade
Net Cash / Debt,50.46,34.57,22.41,28.32,23.79,23.13,16.76,15.51,15.01,13.52,Upgrade
Net Cash / Debt Growth,45.97%,54.25%,-20.87%,19.07%,2.82%,38.03%,8.08%,3.28%,11.03%,-15.08%,Upgrade
Net Cash Per Share,5.29,3.60,2.32,2.92,2.45,2.38,1.71,1.58,1.53,1.37,Upgrade
Working Capital,37.58,23.31,13.7,6.01,1.69,1.2,-6.35,-7.37,-8.79,-10.72,Upgrade
Book Value Per Share,8.35,6.98,5.55,4.91,4.49,3.89,3.54,3.51,3.38,3.34,Upgrade
