Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Cash & Equivalents,40.12,198.44,45.79,44.86,28.18,59.84,8.33,13.4,3.52,7.24,Upgrade
Cash & Cash Equivalents,40.12,198.44,45.79,44.86,28.18,59.84,8.33,13.4,3.52,7.24,Upgrade
Cash Growth,-79.78%,333.33%,2.08%,59.17%,-52.90%,618.12%,-37.83%,280.57%,-51.37%,-36.02%,Upgrade
Receivables,0.14,0.14,0.17,0.08,0.26,0.04,0.09,0.37,0.32,0.19,Upgrade
Total Assets,284.41,462.32,478.88,288.56,330.22,381.68,300.96,397.84,485.65,377.95,Upgrade
Accounts Payable,0.71,0.88,135.01,45.89,89.97,90.18,27.26,31.65,90.32,0.41,Upgrade
Deferred Revenue,0,0,0,0,0.42,0.42,0.52,0,0,0,Upgrade
Total Liabilities,74.39,97.47,177.29,88.65,134.84,176.92,108.84,129.83,199.74,89.98,Upgrade
Total Debt,73.39,73.03,37.4,38.8,38.43,68.38,67.51,66.65,86.46,68.34,Upgrade
Debt Growth,0.49%,95.29%,-3.63%,0.96%,-43.79%,1.29%,1.30%,-22.92%,26.53%,-,Upgrade
Common Stock,333.74,362.29,227.36,184.59,192.52,202.94,220.69,240.66,276.03,276.03,Upgrade
Retained Earnings,-64.83,-50.12,-40.19,-25.68,-23.92,-8.59,-1.44,-16.63,-31.97,-32.85,Upgrade
Comprehensive Income,-58.88,52.68,114.41,41,26.78,10.42,-27.11,43.98,41.85,44.79,Upgrade
Shareholders' Equity,210.02,364.85,301.58,199.92,195.38,204.76,192.13,268.01,285.9,287.97,Upgrade
Total Liabilities and Equity,284.41,462.32,478.88,288.56,330.22,381.68,300.96,397.84,485.65,377.95,Upgrade
Net Cash / Debt,-33.27,125.41,8.4,6.06,-10.25,-8.54,-59.18,-53.25,-82.94,-61.09,Upgrade
Net Cash / Debt Growth,-,1393.26%,38.64%,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-1.11,4.69,0.39,0.26,-0.50,-0.39,-2.67,-2.75,-4.29,-2.97,Upgrade
Book Value Per Share,7.00,14.11,16.84,10.34,9.48,9.34,8.66,13.87,14.80,14.90,Upgrade
