Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Cash & Equivalents,237.76,631.34,433.74,229.92,240.16,256.69,280.53,267.74,314.42,293.4,Upgrade
Cash & Cash Equivalents,237.76,631.34,433.74,229.92,240.16,256.69,280.53,267.74,314.42,293.4,Upgrade
Cash Growth,-62.34%,45.56%,88.65%,-4.26%,-6.44%,-8.50%,4.78%,-14.85%,7.16%,27.45%,Upgrade
Receivables,101.63,94.51,118.89,54.39,34.6,40.09,41.83,60.38,49.92,42.74,Upgrade
"Property, Plant & Equipment",18.69,16.44,16.77,15.18,13.34,12.47,11.37,11.79,12.29,13.13,Upgrade
Goodwill and Intangibles,10.58,10.64,3.57,4.19,4.8,5,4.9,0,0,0,Upgrade
Total Assets,"1,803.33","1,176.86",941.31,802.61,832.86,842.26,670.06,636.99,598.56,526.32,Upgrade
Accounts Payable,26.25,23.34,9.85,0.08,0.01,0.02,3.29,1.08,0.22,4.66,Upgrade
Deferred Revenue,386.63,380.52,280.77,186.75,163.92,169.84,180.45,192.27,218.45,176.41,Upgrade
Total Liabilities,"1,548.52",762.4,740.18,617.07,651.42,648.29,426.32,399.26,415.97,365.8,Upgrade
Total Debt,212.41,62.71,184.28,173.96,250.15,237.84,138.86,129.43,125.89,126.93,Upgrade
Debt Growth,238.73%,-65.97%,5.93%,-30.46%,5.18%,71.27%,7.29%,2.81%,-0.82%,-,Upgrade
Common Stock,0,76.08,0,0,0,0,8.14,23.88,20.47,48.97,Upgrade
Retained Earnings,172.48,246.79,199.59,183.37,182.89,189.41,232.96,215.63,161.45,110.44,Upgrade
Comprehensive Income,-9.89,0.5,1.54,2.18,-1.45,4.57,2.64,-1.79,0.67,1.11,Upgrade
Shareholders' Equity,162.6,323.37,201.14,185.54,181.44,193.98,243.75,237.72,182.59,160.52,Upgrade
Total Liabilities and Equity,"1,711.12","1,085.76",941.31,802.61,832.86,842.26,670.06,636.99,598.56,526.32,Upgrade
Net Cash / Debt,25.36,568.64,249.47,55.96,-9.99,18.86,141.67,138.31,188.53,166.47,Upgrade
Net Cash / Debt Growth,-95.54%,127.94%,345.79%,-,-,-86.69%,2.43%,-26.64%,13.25%,-27.69%,Upgrade
Book Value Per Share,18.57,31.55,25.20,23.14,19.77,19.83,23.93,21.83,16.62,13.96,Upgrade
