Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,853.36,831.76,787.73,844.55,758.04,747.75,699.2,685.16,673.25,583.77,Upgrade
Short-Term Investments,32.15,28.27,34.06,33.49,30.89,21.53,21.34,21.24,21.18,21.13,Upgrade
Cash & Cash Equivalents,885.51,860.03,821.79,878.03,788.93,769.28,720.54,706.4,694.42,604.91,Upgrade
Cash Growth,2.96%,4.65%,-6.41%,11.29%,2.55%,6.76%,2.00%,1.72%,14.80%,26.46%,Upgrade
Receivables,519.1,500.65,440.49,394.52,365.21,339.37,289.72,271.12,242.81,226.03,Upgrade
Other Current Assets,48.7,43.56,38.7,32.29,36.68,31.16,27.58,26.21,18.19,16.17,Upgrade
Total Current Assets,"1,453.31","1,404.23","1,300.98","1,304.85","1,190.81","1,139.81","1,037.83","1,003.72",955.43,847.1,Upgrade
"Property, Plant & Equipment",206.02,212.48,227.45,203.65,145.86,146.43,146.19,143.98,125.54,119,Upgrade
Long-Term Investments,239.24,244.38,210.02,190.32,169.13,153.51,139.35,134.91,136.42,149.54,Upgrade
Goodwill and Intangibles,408.43,429.46,359.77,388.54,405.66,391.97,295.87,290.52,309.04,312.62,Upgrade
Other Long-Term Assets,76.55,64.16,69.04,64.02,60.2,21.65,17.58,15.49,16.45,10.92,Upgrade
Total Long-Term Assets,930.25,950.47,866.28,846.53,780.86,713.56,598.99,584.9,587.45,592.07,Upgrade
Total Assets,"2,383.55","2,354.7","2,167.26","2,151.37","1,971.67","1,853.37","1,636.82","1,588.63","1,542.88","1,439.17",Upgrade
Accounts Payable,13.28,10.31,7.77,4.42,10.92,5.27,5.97,4.51,10.59,16.24,Upgrade
Deferred Revenue,14.89,9.72,1.09,7.19,5.15,4.72,2.88,2.39,1.75,1.98,Upgrade
Current Debt,10.34,11.33,8.58,9.16,0,0,0,0,0,0,Upgrade
Other Current Liabilities,359.36,324.38,299.85,272.8,279.63,265.06,240.53,217.59,207.43,189.78,Upgrade
Total Current Liabilities,397.88,355.74,317.28,293.57,295.71,275.05,249.37,224.48,219.77,207.99,Upgrade
Long-Term Debt,18.79,67.64,34.06,38.45,0,30,0,0,0,0,Upgrade
Other Long-Term Liabilities,13.06,70.56,76.02,80.58,82.81,71.48,84.34,74.43,75.5,75.18,Upgrade
Total Long-Term Liabilities,31.85,138.2,110.07,119.03,82.81,101.48,84.34,74.43,75.5,75.18,Upgrade
Total Liabilities,429.73,493.94,427.35,412.59,378.52,376.53,333.71,298.91,295.26,283.17,Upgrade
Total Debt,29.13,78.97,42.64,47.61,0,30,0,0,0,0,Upgrade
Debt Growth,-63.11%,85.21%,-10.44%,-,-,-,-,-,-,-,Upgrade
Common Stock,"1,308.5","1,247.99","1,191.44","1,160.4","1,108.18","1,029.28",957.05,912.15,836.28,722.91,Upgrade
Retained Earnings,694.29,632.61,565.27,601.89,517.97,467.47,384.02,402.86,420.23,431.6,Upgrade
Comprehensive Income,-48.97,-19.84,-16.8,-23.5,-33,-19.91,-37.96,-25.29,-8.9,1.49,Upgrade
Shareholders' Equity,"1,953.82","1,860.76","1,739.91","1,738.78","1,593.15","1,476.84","1,303.11","1,289.72","1,247.61","1,156",Upgrade
Total Liabilities and Equity,"2,383.55","2,354.7","2,167.26","2,151.37","1,971.67","1,853.37","1,636.82","1,588.63","1,542.88","1,439.17",Upgrade
Net Cash / Debt,856.38,781.06,779.15,830.43,788.93,739.28,720.54,706.4,694.42,604.91,Upgrade
Net Cash / Debt Growth,9.64%,0.24%,-6.17%,5.26%,6.72%,2.60%,2.00%,1.72%,14.80%,26.46%,Upgrade
Net Cash Per Share,6.23,5.45,5.23,5.36,4.89,4.56,4.38,4.17,4.02,3.44,Upgrade
Working Capital,"1,055.43","1,048.49",983.7,"1,011.28",895.1,864.76,788.46,779.24,735.66,639.11,Upgrade
Book Value Per Share,14.36,13.18,11.86,11.47,10.18,9.34,8.08,7.78,7.42,6.74,Upgrade
