Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Cash & Equivalents,182.15,596.55,458.6,191.61,154.47,42.11,70.72,27.43,36.24,45.66,Upgrade
Cash & Cash Equivalents,182.15,596.55,458.6,191.61,154.47,42.11,70.72,27.43,36.24,45.66,Upgrade
Cash Growth,-69.47%,30.08%,139.34%,24.04%,266.80%,-40.45%,157.83%,-24.31%,-20.64%,-40.60%,Upgrade
"Property, Plant & Equipment",5.96,6.27,6.7,6.95,6.78,7.03,5.2,4.59,4.49,3.86,Upgrade
Total Assets,"1,984.92","2,136.45","2,078.32","1,681.16","1,467.4","1,137.45","1,016.19",885.12,821.71,794.94,Upgrade
Total Liabilities,"1,718.88","1,904.08","1,875.73","1,501.74","1,312.4","1,002.67",889.1,772.92,718.66,700.98,Upgrade
Total Debt,126.07,120.88,267.22,148.05,118.05,128.05,93.05,98.05,62.76,68.68,Upgrade
Debt Growth,4.29%,-54.76%,80.49%,25.41%,-7.81%,37.61%,-5.10%,56.25%,-8.63%,56.63%,Upgrade
Common Stock,134.85,134.1,133.67,133.4,112.11,95.73,80,71.62,69.76,69.64,Upgrade
Retained Earnings,131.71,98.02,66.79,44.14,42.08,39.18,47.48,40.58,32.98,24.31,Upgrade
Comprehensive Income,-0.53,0.25,0.46,0.06,-0.63,-0.13,-0.35,-0.17,0.17,-0.24,Upgrade
Shareholders' Equity,266.03,232.36,200.93,177.61,153.56,134.78,127.13,112.04,102.91,93.72,Upgrade
Total Liabilities and Equity,"1,984.92","2,136.45","2,076.65","1,679.34","1,465.96","1,137.45","1,016.23",884.96,821.56,794.7,Upgrade
Net Cash / Debt,56.08,475.67,191.38,43.55,36.42,-85.94,-22.33,-70.62,-26.52,-23.02,Upgrade
Net Cash / Debt Growth,-88.21%,148.54%,339.42%,19.59%,-,-,-,-,-,-,Upgrade
Net Cash Per Share,4.61,39.24,15.96,3.63,3.03,-7.43,-1.92,-6.10,-2.29,-2.64,Upgrade
Book Value Per Share,22.32,19.55,16.95,15.00,14.50,14.55,13.99,12.67,11.73,10.73,Upgrade
