Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,81,158.1,118.7,78.8,100.3,125.9,145.7,159.8,136.7,153.3,Upgrade
Cash & Cash Equivalents,81,158.1,118.7,78.8,100.3,125.9,145.7,159.8,136.7,153.3,Upgrade
Cash Growth,-48.77%,33.19%,50.63%,-21.44%,-20.33%,-13.59%,-8.82%,16.90%,-10.83%,51.48%,Upgrade
Receivables,"1,927.5","1,768.7","1,593.9","1,466.7","1,499.4","1,469.7","1,390.2","1,310.2","1,287.6","1,190.5",Upgrade
Total Assets,"25,159.4","24,981.8","22,815.2","21,076.3","19,327.1","19,403.5","18,591.6","17,101.6","16,988.1","16,534.4",Upgrade
Deferred Revenue,"2,787.8","2,559.4","2,397.1","2,224.7","2,104.9","1,971.5","1,842.9","1,748.7","1,627.7","1,487.8",Upgrade
Total Liabilities,"18,986.2","18,088.6","16,628.5","15,076.1","14,180.8","14,670.2","14,130.9","13,220.7","13,064","12,759.4",Upgrade
Total Debt,"1,597","1,588.5",966.4,974,981.4,"1,448.7","1,528.7",952.8,965,569.2,Upgrade
Debt Growth,0.54%,64.37%,-0.78%,-0.75%,-32.26%,-5.23%,60.44%,-1.26%,69.54%,-0.65%,Upgrade
Common Stock,"1,369.2","1,601.2","1,507.8","1,536.4","1,506.4","1,052.2",937.4,914.1,925,911.5,Upgrade
Retained Earnings,"5,321.8","5,214","4,394.8","4,386","3,849.8","3,206.9","3,199.6","2,937.5","2,706.7","2,485.3",Upgrade
Comprehensive Income,-517.8,78,284,77.7,-210,474.2,323.6,29.2,292.3,378.2,Upgrade
Shareholders' Equity,"6,173.2","6,893.2","6,186.6","6,000.1","5,146.2","4,733.3","4,460.6","3,880.8","3,924","3,775",Upgrade
Total Liabilities and Equity,"25,159.4","24,981.8","22,815.1","21,076.2","19,327","19,403.5","18,591.5","17,101.5","16,988","16,534.4",Upgrade
Net Cash / Debt,"-1,516","-1,430.4",-847.7,-895.2,-881.1,"-1,322.8","-1,383",-793,-828.3,-415.9,Upgrade
Net Cash Per Share,-5.03,-4.74,-2.84,-2.99,-2.99,-5.05,-5.33,-3.06,-3.20,-1.62,Upgrade
Book Value Per Share,20.46,22.83,20.73,20.01,17.49,18.06,17.19,14.96,15.18,14.66,Upgrade
