Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1995
Cash & Equivalents,24.75,19.32,12.89,12.63,24.55,13.25,15.62,16.38,33.1,18.95,Upgrade
Cash & Cash Equivalents,24.75,19.32,12.89,12.63,24.55,13.25,15.62,16.38,33.1,18.95,Upgrade
Cash Growth,28.13%,49.84%,2.08%,-48.55%,85.23%,-15.17%,-4.60%,-50.53%,74.67%,-10.97%,Upgrade
Receivables,42.38,56.6,45.27,41.33,30.85,24.28,23.75,25.08,23.66,25.1,Upgrade
Goodwill and Intangibles,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.13,Upgrade
Total Assets,402.29,405.19,377.63,344.27,343.24,318.6,314.6,317.01,319.38,320.18,Upgrade
Accounts Payable,25.47,26.41,23.59,20.12,22.34,16.68,15.03,13.59,14.84,11.48,Upgrade
Total Liabilities,261,260.13,259.23,242.9,230.26,213.09,212.11,212.81,218.45,214.44,Upgrade
Total Debt,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74,41.24,41.24,Upgrade
Debt Growth,-,-,-,-,-,-,-,-18.19%,-,-,Upgrade
Common Stock,72.33,72.27,71.92,71.7,72.24,72.4,72.47,73.05,75.99,77.54,Upgrade
Retained Earnings,51.26,47.79,36.02,37.21,30.99,27.27,25.44,21.87,18.74,8.62,Upgrade
Comprehensive Income,17.69,25,10.46,-7.54,9.75,5.83,4.58,9.28,6.2,19.57,Upgrade
Shareholders' Equity,141.29,145.06,118.39,101.37,112.98,105.51,102.49,104.2,100.93,105.74,Upgrade
Total Liabilities and Equity,402.29,405.19,377.63,344.27,343.24,318.6,314.6,317.01,319.38,320.18,Upgrade
Net Cash / Debt,-8.99,-14.42,-20.85,-21.11,-9.19,-20.49,-18.12,-17.36,-8.14,-22.29,Upgrade
Book Value Per Share,6.93,7.11,5.78,5.02,5.53,5.17,4.99,5.05,4.76,5.01,Upgrade
