Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,19.25,187.92,120.44,89.87,42.22,14.41,25.85,36.99,33.31,31.33,Upgrade
Cash & Cash Equivalents,19.25,187.92,120.44,89.87,42.22,14.41,25.85,36.99,33.31,31.33,Upgrade
Cash Growth,-89.76%,56.03%,34.02%,112.86%,192.93%,-44.26%,-30.11%,11.06%,6.32%,-25.98%,Upgrade
"Property, Plant & Equipment",32,33.01,33.61,36.22,36.74,37.2,39.32,41.28,42.08,40.55,Upgrade
Goodwill and Intangibles,1.88,1.93,1.97,2.01,2.06,0.62,0,0,0,0,Upgrade
Total Assets,"1,355.34","1,338.16","1,226.19","1,054.49","1,038.18",981.83,902.97,896.79,876.28,864.29,Upgrade
Total Liabilities,"1,256.6","1,217.34","1,109.05",944.73,936.18,885.44,808.98,803.61,787.78,783.53,Upgrade
Total Debt,92,34.42,36.52,50.4,88.33,98.19,18.7,50.95,67.82,56.59,Upgrade
Debt Growth,167.27%,-5.74%,-27.54%,-42.94%,-10.05%,424.98%,-63.29%,-24.87%,19.85%,-9.06%,Upgrade
Common Stock,41.35,47.46,47.22,46.86,46.55,42.36,41.23,41.19,41.19,41.19,Upgrade
Retained Earnings,78.15,71.68,65.86,62.98,57.61,54.74,56.97,55.15,53.2,50.38,Upgrade
Comprehensive Income,-20.77,1.68,4.07,-0.08,-2.16,-0.71,-4.21,-3.16,-5.89,-10.8,Upgrade
Shareholders' Equity,98.73,120.82,117.15,109.76,102.01,96.39,93.99,93.18,88.5,80.76,Upgrade
Total Liabilities and Equity,"1,355.34","1,338.16","1,226.19","1,054.49","1,038.18",981.83,902.97,896.79,876.28,864.29,Upgrade
Net Cash / Debt,-72.75,153.5,83.92,39.46,-46.11,-83.78,7.15,-13.96,-34.51,-25.26,Upgrade
Net Cash / Debt Growth,-,82.92%,112.65%,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-14.35,29.30,16.09,7.59,-8.97,-16.79,1.44,-2.82,-6.96,-5.09,Upgrade
Book Value Per Share,19.47,23.06,22.46,21.12,19.84,19.31,18.95,18.79,17.85,16.29,Upgrade
