Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Cash & Equivalents,83.72,159.91,180.36,78.12,42.08,62.88,26,28.38,42.81,28.44,Upgrade
Cash & Cash Equivalents,83.72,159.91,180.36,78.12,42.08,62.88,26,28.38,42.81,28.44,Upgrade
Cash Growth,-47.65%,-11.34%,130.88%,85.64%,-33.07%,141.88%,-8.39%,-33.71%,50.53%,-51.70%,Upgrade
"Property, Plant & Equipment",32.86,32.72,34.56,35.39,34.89,34.81,35.52,36.39,37.5,38.08,Upgrade
Total Assets,"1,923.54","1,831.55","1,733.73","1,492.96","1,481.68","1,429.22","1,287.05","1,200.92","1,169.73","1,140.12",Upgrade
Total Liabilities,"1,796.13","1,682.59","1,603.14","1,377.92","1,382.27","1,337.85","1,196.03","1,113.64","1,089.16","1,065.74",Upgrade
Total Debt,154.21,152.57,203.45,175.9,169.29,198.43,173.89,156.32,110.46,104.57,Upgrade
Debt Growth,1.07%,-25.01%,15.66%,3.91%,-14.69%,14.11%,11.24%,41.52%,5.63%,15.33%,Upgrade
Common Stock,67.34,63.36,60.13,57.2,51.41,46.44,43.15,40.6,37.78,35.06,Upgrade
Retained Earnings,91.79,82.3,68.94,61.59,54.11,50.6,51.67,48.7,44.02,40.09,Upgrade
Comprehensive Income,-31.71,3.29,1.53,-3.76,-6.1,-5.66,-3.8,-2.02,-1.23,-0.77,Upgrade
Shareholders' Equity,127.41,148.96,130.59,115.04,99.41,91.37,91.02,87.29,80.57,74.38,Upgrade
Total Liabilities and Equity,"1,923.54","1,831.55","1,733.73","1,492.96","1,481.68","1,429.22","1,287.05","1,200.92","1,169.73","1,140.12",Upgrade
Net Cash / Debt,-70.49,7.34,-23.09,-97.78,-127.2,-135.55,-147.9,-127.94,-67.65,-76.13,Upgrade
Book Value Per Share,18.82,21.64,18.63,16.30,14.64,13.46,13.30,12.67,11.70,10.80,Upgrade
