Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,128.69,311.76,338.24,264.68,141.45,175.27,144.72,187.61,105.52,106.64,Upgrade
Cash & Cash Equivalents,128.69,311.76,338.24,264.68,141.45,175.27,144.72,187.61,105.52,106.64,Upgrade
Cash Growth,-58.72%,-7.83%,27.79%,87.12%,-19.30%,21.12%,-22.86%,77.80%,-1.05%,-48.62%,Upgrade
"Property, Plant & Equipment",59.7,52.63,55.22,58.6,45.29,46.32,47.94,48.19,49.98,52,Upgrade
Goodwill and Intangibles,65.49,65.49,65.49,65.49,65.49,65.49,65.62,65.78,65.97,66.18,Upgrade
Total Assets,"5,380.32","5,418.26","5,139.14","4,366","4,201.62","4,136.23","3,932.17","3,903.93","3,723.77","3,581.72",Upgrade
Total Liabilities,"4,752.27","4,720.06","4,484.28","3,751.12","3,637.47","3,605.53","3,431.55","3,428.35","3,275.89","3,169.22",Upgrade
Total Debt,291.76,342.81,428.57,308.26,293.67,311.31,318.17,417.22,368.74,283.16,Upgrade
Debt Growth,-14.89%,-20.01%,39.03%,4.97%,-5.67%,-2.15%,-23.74%,13.15%,30.22%,-0.72%,Upgrade
Common Stock,318.6,316.3,314.56,313.87,311.83,309.94,307.84,304.72,302.02,246.23,Upgrade
Retained Earnings,438.6,386.75,326.74,296.76,258.94,224.27,195.08,169.86,144.7,174.29,Upgrade
Comprehensive Income,-129.15,-4.85,13.57,4.25,-6.61,-3.51,-2.3,1.01,1.16,-8.03,Upgrade
Shareholders' Equity,628.05,698.2,654.87,614.89,564.15,530.7,500.62,475.58,447.88,412.49,Upgrade
Total Liabilities and Equity,"5,380.32","5,418.26","5,139.14","4,366","4,201.62","4,136.23","3,932.17","3,903.93","3,723.77","3,581.72",Upgrade
Net Cash / Debt,-163.07,-31.05,-90.34,-43.58,-152.22,-136.04,-173.45,-229.61,-263.22,-176.52,Upgrade
Net Cash Per Share,-9.14,-1.74,-5.09,-2.46,-8.60,-7.71,-9.87,-13.13,-15.13,-10.24,Upgrade
Book Value Per Share,35.21,39.26,36.90,34.69,31.90,30.10,28.53,27.28,25.85,24.04,Upgrade
