Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,167.37,961.19,317.95,249.72,198.94,139.25,47.97,103.83,74.24,70.77,Upgrade
Cash & Cash Equivalents,167.37,961.19,317.95,249.72,198.94,139.25,47.97,103.83,74.24,70.77,Upgrade
Cash Growth,-82.59%,202.31%,27.32%,25.53%,42.87%,190.26%,-53.80%,39.86%,4.90%,4.53%,Upgrade
Receivables,22.16,13.75,13.09,8.53,8.36,8.37,6.88,6.61,5.98,5.71,Upgrade
"Property, Plant & Equipment",104.26,76.89,58.02,58.62,44.76,41.66,42.38,39.56,39.09,39.81,Upgrade
Goodwill and Intangibles,219.06,141.43,14.48,14.8,1.74,0,0,0,0,0,Upgrade
Total Assets,"7,496.26","6,646.03","4,608.63","3,724.2","3,302.92","3,239.65","3,039.48","2,816.8","2,563.87","2,389.26",Upgrade
Accounts Payable,125.44,96.5,87.82,60.59,46.79,46.19,38.87,27.98,26.43,26.51,Upgrade
Total Liabilities,"6,735.83","5,970.16","4,167.93","3,317.9","2,936.42","2,906","2,725.61","2,530.28","2,303.97","2,159.82",Upgrade
Total Debt,218.47,85.84,91.08,122.74,94.52,281.28,166.04,130.47,153.78,152.24,Upgrade
Debt Growth,154.51%,-5.76%,-25.79%,29.85%,-66.40%,69.40%,27.27%,-15.16%,1.01%,10.02%,Upgrade
Common Stock,436.07,292.61,78.39,71.92,73.49,68.38,62.93,54.8,48.23,42.84,Upgrade
Retained Earnings,439.9,391.2,353.57,333.7,298.16,267.19,252.44,231.09,209.58,188.83,Upgrade
Comprehensive Income,-115.54,-7.94,8.74,0.68,-5.14,-1.93,-1.5,0.63,2.09,-2.22,Upgrade
Shareholders' Equity,760.43,675.87,440.7,406.3,366.5,333.64,313.87,286.52,259.9,229.44,Upgrade
Total Liabilities and Equity,"7,496.26","6,646.03","4,608.63","3,724.2","3,302.92","3,239.65","3,039.48","2,816.8","2,563.87","2,389.26",Upgrade
Net Cash / Debt,-51.11,875.35,226.86,126.99,104.42,-142.04,-118.07,-26.64,-79.54,-81.47,Upgrade
Net Cash / Debt Growth,-,285.85%,78.65%,21.61%,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-1.77,34.80,9.96,5.55,4.55,-6.18,-5.18,-1.19,-,-,Upgrade
Book Value Per Share,26.52,27.15,19.53,17.98,16.20,14.81,14.04,12.97,11.78,10.50,Upgrade
