Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Cash & Equivalents,162.79,176.55,144.15,140.83,130.11,124.7,126.69,125.38,193.24,154.4,Upgrade
Cash & Cash Equivalents,162.79,176.55,144.15,140.83,130.11,124.7,126.69,125.38,193.24,154.4,Upgrade
Cash Growth,-7.79%,22.47%,2.36%,8.24%,4.34%,-1.57%,1.05%,-35.12%,25.16%,31.50%,Upgrade
Receivables,"2,547.17","1,925.28","1,935.07","2,329.93","2,275.78","2,195.8","2,172.37","1,909.49","1,536.16","1,129.91",Upgrade
"Property, Plant & Equipment",1.66,1.13,0.83,1.51,1.84,1.75,2.02,1.72,1.16,0.77,Upgrade
Total Assets,"2,752.77","2,159.58","2,145.9","2,539.25","2,485.68","2,424.84","2,410.4","2,128.93","1,833.06","1,396.37",Upgrade
Accounts Payable,55.42,43.65,43.11,47.08,31.69,28.72,24.98,29.51,21.66,24.84,Upgrade
Total Liabilities,"2,524.38","1,989.37","2,012.53","2,336.61","2,288.56","2,240.9","2,224.18","1,967.77","1,705.81","1,301.76",Upgrade
Total Debt,"2,468.96","1,945.72","1,969.42","2,289.53","2,256.87","2,212.19","2,199.21","1,938.26","1,684.15","1,276.93",Upgrade
Debt Growth,26.89%,-1.20%,-13.98%,1.45%,2.02%,0.59%,13.46%,15.09%,31.89%,33.22%,Upgrade
Common Stock,28.91,55.3,72.93,71.26,70.27,71.58,77.13,81.34,80.51,73.42,Upgrade
Retained Earnings,202.51,116.53,69.01,139.81,134.4,119.54,115.77,86.47,51.79,22.28,Upgrade
Comprehensive Income,-3.03,-1.62,-8.57,-8.42,-7.55,-7.18,-6.68,-6.65,-5.05,-1.1,Upgrade
Shareholders' Equity,228.39,170.21,133.36,202.64,197.12,183.94,186.22,161.16,127.25,94.6,Upgrade
Total Liabilities and Equity,"2,752.77","2,159.58","2,145.9","2,539.25","2,485.68","2,424.84","2,410.4","2,128.93","1,833.06","1,396.37",Upgrade
Net Cash / Debt,"-2,306.17","-1,769.18","-1,825.27","-2,148.7","-2,126.76","-2,087.49","-2,072.52","-1,812.88","-1,490.9","-1,122.53",Upgrade
Net Cash Per Share,-86.73,-68.63,-76.04,-89.29,-85.11,-76.71,-71.38,-57.40,-46.54,-35.55,Upgrade
Book Value Per Share,10.90,7.54,5.90,9.04,8.96,8.11,7.65,6.21,5.08,4.39,Upgrade
