Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,"1,118.13","4,064.66","2,117.31",621.85,679.53,330.66,198.39,390.56,170.36,267.94,Upgrade
Cash & Cash Equivalents,"1,118.13","4,064.66","2,117.31",621.85,679.53,330.66,198.39,390.56,170.36,267.94,Upgrade
Cash Growth,-72.49%,91.97%,240.49%,-8.49%,105.51%,66.67%,-49.21%,129.26%,-36.42%,-2.19%,Upgrade
Receivables,0,0,0,0,0,0,0,0,0,65.44,Upgrade
"Property, Plant & Equipment",220.28,225.4,222.89,233.1,145.41,117.74,121.22,121.64,97.25,103.19,Upgrade
Goodwill and Intangibles,"1,121.84","1,138.56",999.98,"1,023.22",562.12,139.03,142.96,107.14,71.77,41.06,Upgrade
Total Assets,"25,053.29","23,858.32","20,438.64","18,242.58","11,443.52","7,856.2","6,892.03","5,588.94","4,037.08","3,667.65",Upgrade
Total Liabilities,"21,855.89","20,891.87","17,791.55","15,773","9,987.17","7,051.72","6,245.59","5,074.18","3,671.05","3,350.95",Upgrade
Total Debt,"2,004.06",872.05,561.14,"1,546.9",261.35,366.74,630.05,172.46,217.52,333.55,Upgrade
Debt Growth,129.81%,55.41%,-63.72%,491.90%,-28.74%,-41.79%,265.34%,-20.71%,-34.79%,261.03%,Upgrade
Common Stock,"1,932.65","1,944.43","1,942.07","1,943.64","1,084.04",532.64,433.04,358.59,241.52,233,Upgrade
Retained Earnings,"1,311.26","1,006.44",671.51,507.95,377.14,273.12,214.45,152.82,118.41,83.99,Upgrade
Comprehensive Income,-46.51,15.59,33.51,18,-4.83,-1.28,-1.06,3.35,6.1,-0.29,Upgrade
Shareholders' Equity,"3,197.4","2,966.45","2,647.09","2,469.58","1,456.35",804.48,646.44,514.76,366.03,316.7,Upgrade
Total Liabilities and Equity,"25,053.29","23,858.32","20,438.64","18,242.58","11,443.52","7,856.2","6,892.03","5,588.94","4,037.08","3,667.65",Upgrade
Net Cash / Debt,-885.93,"3,192.61","1,556.17",-925.06,418.18,-36.08,-431.67,218.1,-47.16,-65.62,Upgrade
Net Cash / Debt Growth,-,105.16%,-,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-12.76,45.76,22.41,-15.78,9.67,-0.97,-12.44,6.79,-1.80,-2.69,Upgrade
Book Value Per Share,46.21,42.73,38.22,42.24,33.76,21.84,18.82,16.21,14.09,13.24,Upgrade
