Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Cash & Equivalents,107,120,162,169,104,144,118,166,75,184,Upgrade
Cash & Cash Equivalents,107,120,162,169,104,144,118,166,75,184,Upgrade
Cash Growth,-10.83%,-25.93%,-4.14%,62.50%,-27.78%,22.03%,-28.92%,121.33%,-59.24%,33.33%,Upgrade
Receivables,"1,298","1,372","1,372","1,286",904,915,576,693,729,876,Upgrade
Goodwill and Intangibles,163,175,203,216,24,0,0,0,0,0,Upgrade
Total Assets,"16,843","18,208","15,334","14,326","13,603","14,433","14,151","14,544","14,919","16,287",Upgrade
Accounts Payable,0,0,0,0,0,0,64,51,107,148,Upgrade
Total Liabilities,"11,551","11,708","8,629","7,674","7,048","7,594","7,647","8,481","9,161","11,172",Upgrade
Total Debt,"1,675","1,673","1,224","1,235","1,233","1,292","1,306","1,300","1,297",816,Upgrade
Debt Growth,0.12%,36.68%,-0.89%,0.16%,-4.57%,-1.07%,0.46%,0.23%,58.95%,-2.39%,Upgrade
Common Stock,230,188,43,2,88,575,"1,066","1,348","1,894","2,473",Upgrade
Retained Earnings,"5,577","5,990","6,143","6,295","6,374","5,892","5,289","4,478","3,494","2,482",Upgrade
Comprehensive Income,-515,300,498,342,93,372,149,237,370,160,Upgrade
Shareholders' Equity,"5,292","6,478","6,684","6,639","6,555","6,839","6,504","6,063","5,758","5,115",Upgrade
Total Liabilities and Equity,"16,843","18,186","15,313","14,313","13,603","14,433","14,151","14,544","14,919","16,287",Upgrade
Net Cash / Debt,"-1,568","-1,553","-1,062","-1,066","-1,129","-1,148","-1,188","-1,134","-1,222",-632,Upgrade
Book Value Per Share,88.21,92.74,82.72,69.60,62.03,58.23,49.89,42.90,35.55,28.11,Upgrade
